"",,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13
100,"Govt.  GirlsPrimary School ,  No.1  Angapur (Combined)",Anghapur,011020205,-,-,-,434,436,870,,,
"",,Anghapur,011020211,-,-,-,165,94,259,2,1,3
101,"Govt. Primary School, Ghalo Tangay Anghpur (Combined)",Anghapur,011020206,-,-,-,252,188,440,2,1,3
"",,Anghapur,011020212,-,-,-,402,392,794,,,
102,"Govt.  Primary School,Nawan Kalay Ashezai (Combined)",Nawan Kalay Ashezai,011020207,-,-,-,606,537,1143,2,2,4
"",,Nawan Kalay Ashezai,011020213,-,-,-,178,141,319,,,
103,"Govt.  Primary School, Ashezo Maira (Combined)",Mair Ashezai,011020208,-,-,-,498,370,868,2,2,4
"",,Mair Ashezai,011020214,-,-,-,231,213,444,,,
104,Govt. Primary School (JICA) Daggar (Male),Elai,011020304,-,-,-,117,0,117,4,0,4
"",,Elai,011020302,-,-,-,639,0,639,,,
"",,Elai,011020303,-,-,-,514,0,514,,,
105,"Govt.  Girls Middle School,Elai (P.S 1) (Female)",Elai,011020304,-,-,-,0,96,96,0,2,2
"",,Elai,011020302,-,-,-,0,467,467,,,
"",,Elai,011020303,-,-,-,0,370,370,,,
106,"Civil Dispensary,Elai (Combined)",Elai,011020305,-,-,-,762,554,1316,2,1,3
107,Govt. Girls Degree College Daggar (P.S-1) (Combined),Elai,011020309,-,-,-,356,257,613,3,1,4
"",,Elai,011020313,-,-,-,393,282,675,,,
108,Govt. Girls Degree College Daggar (P.S-2) (Combined),Elai,011020310,-,-,-,622,475,1097,2,1,3
109,"Govt. High School,Elai (P.S-1) (Combined)",Elai,011020301,-,-,-,305,220,525,2,2,4
"",,Elai,011020311,-,-,-,505,374,879,,,
110,"Govt.  Girls Primary School,Elai  (Combined)",Elai,011020306,-,-,-,759,586,1345,2,2,4
111,"Govt. High School,Elai (P.S-2) (Combined)",Elai,011020307,-,-,-,297,240,537,2,1,3
"",,Elai,011020312,-,-,-,204,171,375,,,
112,"Govt.   Primary School,Elai (Male)",Elai,011020308,-,-,-,966,0,966,2,0,2
113,Govt. Girls Middle School Elai (P.S 2) (Female),Elai,011020308,-,-,-,0,795,795,0,2,2
114,Govt. Girls Community Model School Hisar Tangay (Combined),Daggar,011020601,-,-,-,448,335,783,2,1,3
"",,Daggar,011020607,-,-,-,292,248,540,,,
115,"Govt. Primary School, No.2 Daggar  (P.S-1) (Combined)",Daggar,011020602,-,-,-,794,650,1444,2,2,4
116,"Govt. Girls Primary School, No.2 Daggar  (Combined)",Daggar,011020603,-,-,-,809,709,1518,2,2,4
117,"Govt. Primary School, Kalpani, Daggar (P.S-1) (Combined)",Daggar,011020604,-,-,-,553,414,967,2,2,4
"",,Daggar,011020608,-,-,-,403,277,680,,,
118,"Govt.  High School,Daggar No.2 (P.S-1) (Combined)",Daggar,011020605,-,-,-,946,0,946,,,
"",,Daggar,011020609,-,-,-,703,0,703,4,0,4
119,Govt. High School Daggar No.2 (P.S-2) (Female),Daggar,011020605,-,-,-,0,654,654,0,3,3
"",,Daggar,011020609,-,-,-,0,608,608,,,
120,"Govt.  Primary School,Daggar No.2 (P.S-2) (Male)",Daggar,011020606,-,-,-,940,0,940,4,0,4
"",,Daggar,011020610,-,-,-,429,0,429,,,
121,"Govt. Primary School Kalpani, Daggar (P.S-2) (Female)",Daggar,011020606,-,-,-,0,776,776,0,3,3
"",,Daggar,011020610,-,-,-,0,336,336,,,
122,"Govt.  High School,Bagra (P.S-1) (Combined)",Bagra,011020701,-,-,-,696,544,1240,3,1,4
123,Govt. Primary School No.2 Bagra (Male),Bagra,011020703,-,-,-,542,0,542,1,0,1
124,"Govt.  High School,Bagra (P.S-2) (Male)",Bagra,011020702,-,-,-,1128,0,1128,3,0,3
125,Govt Primary School No. 1 Bagra (Female),Bagra,011020702,-,-,-,0,856,856,0,2,2
126,"Govt.  Girls Primary School,Bagra (Male)",Bagra,011020704,-,-,-,1024,0,1024,3,0,3
127,"Govt: Girls Higher Secondary School, Bagra (Female)",Bagra,011020704,-,-,-,0,786,786,0,4,4
"",,Bagra,011020703,-,-,-,0,466,466,,,
128,"Govt.  Primary School,Topdara (Male)",Topdara,011020705,-,-,-,1325,0,1325,4,0,4
129,Govt. Girls Primary School Topdara  (Female),Topdara,011020705,-,-,-,0,959,959,0,2,2
130,"Govt.  High School,Hisar (Male)",Topdara,011020706,-,-,-,1087,0,1087,4,0,4
"",,Topdara,011020707,-,-,-,253,0,253,,,
131,Govt. Girls High School Hisar (Female),Topdara,011020706,-,-,-,0,817,817,0,3,3
"",,,011020707,-,-,-,0,207,207,,,
132,"Govt.  Primary School,Kot  (Combined)",Kalail,011020801,-,-,-,310,229,539,2,1,3
"",,Sodair,011020802,-,-,-,302,269,571,,,
133,"Govt. Middle School,Kot Gokand  (Combined)",Kot,011020803,-,-,-,743,557,1300,2,1,3
134,"Govt.  Primary School,Bar Gokand (Combined)",Bar Gokand,011020804,-,-,-,806,601,1407,2,1,3
135,"Govt.  Primary School,Koz Gokand (Combined)",Koz Gokand,011020805,-,-,-,496,381,877,1,1,2
136,Govt: Girls Middle School Kuz Gokand (Combined),Koz Gokand,011020806,-,-,-,629,459,1088,2,1,3
137,"Govt.  High School,Koz Gokand (P.S 1) (Combined)",Koz Gokand,011020807,-,-,-,395,283,678,1,1,2
138,"Govt.  High School,Koz Gokand (P.S 2 (Combined)",Koz Gokand,011020808,-,-,-,795,603,1398,2,1,3
139,"Govt.  Primary School,Ghurdara (Combined)",Ghurdara,011020905,-,-,-,422,321,743,2,1,3
"",,Ghurdara,011020909,-,-,-,322,215,537,,,
140,"Govt: Primary School, Ghundakay (Combined)",Ghundakay,011020901,-,-,-,372,299,671,1,1,2
141,"Govt.  Primary School,Phalwaray (Combined)",Phalwari,011020902,-,-,-,401,299,700,1,1,2
"",,Phalwari,011020903,-,-,-,77,97,174,,,
"",,Phalwari,011020908,-,-,-,110,48,158,,,
142,"Govt: Midddle School,  Phalwray (Combined)",Phalwari,011020904,-,-,-,359,309,668,1,1,2
143,"Govt.  Primary School,Khaidara (Combined)",Khaidara,011020906,-,-,-,351,270,621,2,1,3
"",,Khaidara,011020907,-,-,-,250,213,463,,,
