76,233. Govt: Pry: School Faisal Abad,,,Totakan,12050113,,,429,429,0,2,2
"",,,,12050114,,,373,373,,,,
77,"234. Govt:Girls High School, Matkanai",,,Matkanai,12050116,,255,213,468,1,1,2
78,"235. Govt: Primary School, Matkanai",,,Matkanai,12050115,,606,498,"1,104",2,1,3
79,"236. Govt: High School, Matkanai       (P.S-1)",,,Matkanai,12050117,,908,,908,3,0,3
80,237. Govt High School Matkani (P.S-2),,,Matkani,12050118,,751,,751,2,0,2
81,238. GovT; Girls Pry: School Matkanai,,,Matkanai,12050117,,,722,722,0,4,4
"",,,,12050118,,,600,600,,,,
82,239. Govt: High School Agra,,,Agra,12010203,,916,658,"1,574",2,2,4
83,240. Govt: Degree College Agra (P.S-1),,,Agra,12010204,,730,,730,3,0,3
"",,,,12010210,,498,,498,,,,
84,241. Govt Degree College Agra (P.S-2),,,Agra,12010204,,,579,579,0,2,2
"",,,,12010210,,,300,300,,,,
85,"242. Govt: Middle School, Ghund",,,Ghund,12010101,,376,276,652,1,1,2
"",,,,Katwai,12010104,,78,43,121,,,
86,243. Govt: Middle School Kama Agra,,,Kama Agra,12010102,,,481,481,0,3,3
"",,,,Magho Toop,12010103,,,65,65,,,
"",,,,Kama Agra,12010105,,,321,321,,,
87,244. Govt Girls Primary School Kama Agra,,,Agra,12010102,,694,,694,4,0,4
"",,,,12010103,,97,,97,,,,
"",,,,12010105,,444,,444,,,,
88,245. Govt Primary School Inzargai,,,Inzargai,12010202,,925,,925,3,0,3
"",,,,Gulo Khwar,12010205,,141,,141,,,
89,246. Govt: High School Inzargai,,,Inzargay,12010202,,,653,653,0,2,2
"",,,,Gulo Khwar,12010205,,,102,102,,,
90,247. Basic Health Unit Meshta Agra,,,Sarkawai,12010201,,340,223,563,2,1,3
"",,,,Mishtah,12010207,,280,194,474,,,
"",,,,Bosaq,12010209,,124,73,197,,,
91,248. Govt: Primary School No.2 Bararo Sar,,,Bararo Sar,12010206,,190,120,310,1,1,2
"",,,,Naranji Banda,12010208,,313,212,525,,,
