1,2,3,4,5,6,7,8,9,10,11,12,13
63,Govt:Primary School No.1 Thall(F),,,Darul Uloom Thall,047020101,,,"1,192","1,192",0,2,2
64,Govt: Girls Primary School No.1 Thall(M),,,Usmer Din Thall,047020102,,530,,"1,028",2,0,2
"",,,,Masjid Azim Thall,047020103,,498,,,,,
65,Govt:Primary School No.3 Thall (M),,,Zander Khel Thall,047020104,,410,,"1,259",2,0,2
"",,,,Bajer Abbas Khel Thall,047020105,,849,,,,,
66,Govt:Girls High School Thall (F),,,Usmer Din Thall,047020102,,,345,"1,580",0,3,3
"",,,,Masjid Azim Thall,047020103,,,329,,,,
"",,,,Zander Khel Thall,047020104,,,282,,,,
"",,,,Bajer Abbas Khel Thall,047020105,,,624,,,,
67,Govt:Primary School No.2 Thall (M) PS-I,,,Kotki Nayan Thall,047020201,,131,,921,2,0,2
"",,,,Bazoo Kot Thall,047020202,,790,,,,,
68,Govt:Primary School No.2 Thall (M) PS-2,,,Yousaf Khel Thall,047020203,,855,,"1,572",2,0,2
"",,,,Bazoo Kot Thall,047020204,,717,,,,,
69,Govt:Girls Primary School No.2 Thall(F),,,Kotki Nayan Thall,047020201,,,94,"1,542",0,3,3
"",,,,Bazoo Kot Thall,047020202,,,556,,,,
"",,,,Yousaf Khel Thall,047020203,,,484,,,,
"",,,,Bazoo Kot Thall,047020204,,,408,,,,
70,"Govt:Girls Degree College.Thall (M) (PS-1)",,,Bijli Gher/Custom Abadi,047020301,,"1,449",,"1,449",3,0,3
71,"Govt: Girls Degree College Thall(M) (PS-2)",,,Tandoor Thall,047020205,,"1,590",,"1,590",3,0,3
72,"Govt:Girls Degree College, Thall (PS-3)(F)",,,Bijli Gher/Custom Abadi,047020301,,,813,"1,773",0,3,3
"",,,,Tandoor Thall,047020205,,,960,,,,
73,"Civil Hospital, Tall (M)",,,Moh: Gul Azam Thall,047020302,,"1,638",,"2,113",4,0,4
"",,,,Moh: Gul Azam Thall,047020305,,475,,,,,
74,"Municipal Committee office, Thall(M)",,,Baraf Khana Thall,047020303,,516,,945,2,0,2
"",,,,Civil Hospital Thall,047020304,,429,,,,,
75,Govt:Primary School Sra Ghundi Thall(F),,,Moh: Gul Azam Thall,047020302,,,"1,043","1,826",0,3,3
"",,,,Moh: Gul Azam Thall,047020305,,,257,,,,
"",,,,Baraf Khana Thall,047020303,,,296,,,,
"",,,,Civil Hospital Thall,047020304,,,230,,,,
76,"Govt:Primary School Muhammad zaiThall(C )",MUHAMMAD ZAI THALL,047010803,,,,380,181,561,1,1,2
77,Govt:Primary School Abbasi Banda(C ),ABASI BANDA,047010804,,,,"1,119",553,"1,672",2,1,3
78,Govt:Primary School Tooth Kus(C ),TOOTH KUS,047010805,,,,700,271,971,1,1,2
79,Govt:High School Chapri Waziran (C ),"MADA KHELCHAPRIWAZIRAN",047010801,,,,713,351,"1,064",2,1,3
80,"Govt: Primary School No.1 ChapriWaziran(C )","NAWI DHAND CHAPRIWAZIRAN",047010802,,,,"1,490",806,"2,296",3,1,4
