"",,Mosa Daadair,014100504,,,,0,1,1,,,
"",,Bairri,014100505,,,,28,36,64,,,
"",,,,,,,337,283,620,,,
46,Govt: Middle School Razika,Makka Dir Dadir,014100201,,,,3,7,10,1,1,2
"",,Bairloo,014100203,,,,37,19,56,,,
"",,Lodair,014100304,,,,56,48,104,,,
"",,Maidan,014100305,,,,13,11,24,,,
"",,Bair Bala,014100306,,,,27,26,53,,,
"",,Bair Bala&Kuz Jamra Akbar,014100406,,,,13,15,28,,,
"",,Bair Bala&Kuz Jamra Akbar,014100407,,,,66,51,117,,,
"",,Raazka,014100503,,,,19,11,30,,,
"",,,,,,,234,188,422,,,
47,Govt:Primary School Shar Seo,Dahaar,014100204,,,,7,3,10,1,1,2
"",,Kaar Pain,014100401,,,,10,10,20,,,
"",,Kaar Bala,014100402,,,,27,25,52,,,
"",,Kai,014100403,,,,33,27,60,,,
"",,Ban Seri,014100404,,,,21,19,40,,,
"",,Chawai,014100405,,,,54,47,101,,,
"",,Dahaar,014100501,,,,17,14,31,,,
"",,,,,,,169,145,314,,,
48,BHU Doga,Ber Parwa,014110104,,,,110,103,213,1,1,2
"",,Milar,014110107,,,,39,34,73,,,
"",,Kuz Parwa,014110201,,,,179,64,243,,,
"",,,,,,,328,201,529,,,
49,Govt: Middle School Doga,Ber Sair Dogah,014110101,,,,64,48,112,1,1,2
"",,Sodali,014110102,,,,72,49,121,,,
"",,Dahaar,014110103,,,,38,24,62,,,
"",,Soair,014110105,,,,21,3,24,,,
"",,Bash Bair,014110106,,,,21,16,37,,,
"",,Chaproo,014110202,,,,20,15,35,,,
"",,Kuz Sair,014110203,,,,39,33,72,,,
"",,Royaan Bair,014110501,,,,17,19,36,,,
"",,Mumaar,014110502,,,,0,0,0,,,
"",,Chochas,014110503,,,,1,0,1,,,
"",,Bair,014110504,,,,5,5,10,,,
"",,,,,,,298,212,510,,,
50,Govt: Primary School Gayal Sair,Sairr,014110301,,,,106,88,194,1,1,2
"",,Kanda,014110401,,,,55,50,105,,,
"",,Gailtoo,014110402,,,,24,15,39,,,
"",,Kodaal,014110405,,,,16,8,24,,,
"",,,,,,,201,161,362,,,
51,"Govt: Primary School owchGayal",Kuz Sairto,014110302,,,,27,22,49,1,1,2
Zodal Gayal Khas,014110303,,,,38,26,64,,,,,
Keloo,014110304,,,,55,34,89,,,,,
Ber Sairto,014110305,,,,7,12,19,,,,,
Kandool Bair,014110306,,,,27,20,47,,,,,
""
""
"",,Aamzail,014110403,,,,23,19,42,,,
"",,Dewar,014110404,,,,16,13,29,,,
"",,Daow Banda,014110204,,,,7,6,13,,,
"",,,,,,,200,152,352,,,
52,Govt: Primary School Thoti,Gantar,063010101,,,,54,27,81,1,1,2
"",,Shoukard,063010111,,,,35,25,60,,,
"",,Dhairgo,063010201,,,,3,0,3,,,
"",,Bairlo,063010202,,,,0,0,0,,,
"",,Ber Thoti,063010203,,,,37,33,70,,,
"",,Srie Darra,063010204,,,,26,16,42,,,
"",,Tarkan,063010205,,,,9,4,13,,,
"",,Tarkan,063010206,,,,3,0,3,,,
"",,Lohar Thoti,063010208,,,,32,20,52,,,
"",,Aftab Thoti,063010209,,,,72,28,100,,,
"",,Kot Gul,063010301,,,,82,45,127,,,
"",,Naatbail,063010302,,,,32,25,57,,,
"",,Aoshal,063010304,,,,4,2,6,,,
"",,Gosho char,063010305,,,,0,0,0,,,
"",,Kuz Thooti,063010306,,,,5,4,9,,,
"",,Saproona,063010309,,,,14,3,17,,,
"",,Sairto Oshal Kuz Thoti,063010310,,,,2,0,2,,,
"",,Baieel Kuz Thoti,063010311,,,,0,0,0,,,
"",,Khoder Dakhla Kuz Thoti,063010312,,,,0,0,0,,,
"",,Kuz Thoti,063010406,,,,118,53,171,,,
"",,Bela Ayub Abad,063010407,,,,0,10,10,,,
"",,Salach,063010408,,,,79,44,123,,,
"",,Dandoor,063010409,,,,6,10,16,,,
"",,Gamoo,063010410,,,,6,0,6,,,
"",,Athorr Bari,063010411,,,,37,18,55,,,
"",,Dambar Massh Dahar,063010503,,,,68,34,102,,,
"",,Akhori,063010504,,,,6,4,10,,,
"",,Rango Alam Zeb,063010507,,,,12,6,18,,,
"",,Dantar,063010604,,,,0,0,0,,,
"",,,,,,,742,411,1153,,,
53,Govt: High School Kafar Banda,Dogha,063010207,,,,16,6,22,1,1,2
"",,Bela Ghafoor,063010303,,,,2,4,6,,,
"",,Kafar Banda,063010501,,,,406,203,609,,,
"",,Jabbah,063010502,,,,2,13,15,,,
"",,Sairie,063010506,,,,13,4,17,,,
"",,Daroo,063010602,,,,1,2,3,,,
"",,Kangri,063010102,,,,35,25,60,,,
"",,,,,,,475,257,732,,,
54,Govt: Middle School Aleel,Aliel,063010307,,,,171,164,335,1,1,2
"",,Aliel,063010308,,,,97,24,121,,,
"",,Kangal,063010401,,,,76,73,149,,,
"",,Dehri,063010403,,,,56,21,77,,,
"",,Kangaloo,063010402,,,,118,53,171,,,
"",,Zangoo,063010603,,,,2,0,2,,,
"",,,,,,,520,335,855,,,
55,Govt: Primary School Serto,Sairto Khas,063010106,,,,25,17,42,1,1,2
Sairto Khas,063010107,,,,15,5,20,,,,,
"",,Sairto,063010108,,,,76,55,131,,,
"",,Narao (Nadao),063010109,,,,46,23,69,,,
"",,Narao (Nadao),063010110,,,,4,0,4,,,
"",,Kool,063010404,,,,101,87,188,,,
"",,Ber Kot,063010405,,,,12,22,34,,,
"",,Raango,063010601,,,,44,19,63,,,
"",,,,,,,323,228,551,,,
56,Govt: Middle School Khoor,Dogaah,063020403,,,,68,56,124,1,1,2
"",,Dogaah,063020404,,,,28,2,30,,,
"",,Dogah,063020405,,,,9,3,12,,,
"",,Khoor,063020406,,,,61,44,105,,,
"",,Khawar,063020407,,,,36,58,94,,,
"",,Khawar,063020408,,,,97,45,142,,,
"",,Kareen,063020411,,,,30,13,43,,,
"",,Sairtou,063020601,,,,75,63,138,,,
"",,,,,,,404,284,688,,,
57,"Govt: Primary School SaigaounKot",Narroo,063010103,,,,22,6,28,1,1,2
"",,Saigaoun,063010104,,,,74,47,121,,,
"",,Saigaoun,063010105,,,,0,0,0,,,
"",,Kot Kandia,063010505,,,,103,74,177,,,
"",,,,,,,199,127,326,,,
