"",,,,,,,644,483,1127,,,
98,GPS Haya Serai (T)**,Gidaro Bala,68060102,,,,359,259,618,3,1,4
"",,Gidaro Payeen,68060103,,,,528,403,931,,,
"",,,,,,,887,662,1549,,,
"",,,,,,,,,,,,
99,GGHS Sher Khani (T)**,Sher Khani,68060201,,,,623,443,1066,2,1,3
"",,Kolal Patay,68060303,,,,188,134,322,,,
"",,Dara Sher Khani,68060406,,,,164,136,300,,,
"",,,,,,,975,713,1688,,,
"",,,,,,,,,,,,
100,GMS Sher Khani/Kala Dag (T)**,Jarando Dherai,68060202,,,,209,140,349,2,1,3
"",,Shakar Tangay,68060203,,,,401,246,647,,,
"",,Kala Dag,68060304,,,,455,323,778,,,
"",,,,,,,1065,709,1774,,,
"",,,,,,,,,,,,
101,GPS Kamar Kotkay (T)**,Kat Bala,68060204,,,,443,278,721,2,2,4
"",,Kamer Kotkay,68060205,,,,542,379,921,,,
"",,Shah Bandai,68060206,,,,287,200,487,,,
"",,,,,,,1272,857,2129,,,
"",,,,,,,,,,,,
102,GPS Tabo Dara (T)**,Tabo  Dara,68060301,,,,614,388,1002,2,1,3
"",,Landi Dara,68060302,,,,256,174,430,,,
"",,,,,,,870,562,1432,,,
"",,,,,,,,,,,,
Sangwali Bala,68060402,,,,528,373,901,,,,,
"",,,,,,,528,373,901,,,
"",,,,,,,,,,,,
104,"GGMS, Sangowlai (T)**",Miser Khanay,68060401,,,,324,200,524,2,1,3
"",,Sangwali Bala,68060403,,,,308,209,517,,,
"",,,,,,,632,409,1041,,,
"",,,,,,,,,,,,
105,GPS Sangwali(P) (T)**,Ondak,68060305,,,,424,304,728,2,2,4
angwali Payee,68060404,,,,499,351,850,,,,,
angwali Payee,68060405,,,,365,277,642,,,,,
"",,,,,1288,932,2220,,,,,
1,"GPS Darbar (Male) (T)**",Darbar No 1,67010103,,,,356,0,356,4,0,4
"",,Darbar No 1,67010104,,,,829,0,829,,,
"",,Darbar No 2,67010105,,,,657,0,657,,,
"",,,,,,,1842,0,1842,,,
"",,,,,,,,,,,,
