21,"Govt Primary School no.03Gar Maneri Payan  (F) (P)*",---,---,"Kanda, Seri,",31020301,---,0,478,478,0,3,3
"",,---,---,Seri Maneri Payan,31020302,---,0,640,640,,,
"",,---,---,"Kandary, Sanga",31020303,---,0,201,201,,,
"",,---,---,TOTAL: -,,---,0,1319,1319,0,3,3
22,"Govt Girls Middle/GirlsPrimary School BaikotManeri Payan (F) (P)*",---,---,"Kula Dhand, Kandary",31020304,---,0,721,721,0,3,3
"",,---,---,"Kula Dhand, Tauheed abad",31020305,---,0,642,642,,,
"",,---,---,"Kula Dhand, Tauheed abad",31020306,---,0,0,0,,,
"",,---,---,TOTAL: -,,---,0,1363,1363,0,3,3
23,"Govt Higher SecondarySchool Maneri Payan [M)1st PS (P)*",---,---,"Karam Khel, Taus Khel",31020501,---,707,0,707,3,0,3
"",,---,---,"Ama Khel, Moti Khel",31020502,---,521,0,521,,,
"",,---,---,TOTAL: -,,---,1228,0,1228,3,0,3
24,"Govt Higher SecondarySchool Maneri Payan [M)2nd PS (P)*",---,---,"Mame khel, Dagai Cham",31020503,---,531,0,531,3,0,3
"",,---,---,"Dagai Cham, Lakhtay,",31020504,---,1065,0,1065,,,
"",,---,---,TOTAL: -,,---,1596,0,1596,3,0,3
25,"Irrigation Office Swabi (M)(P)*",---,---,"Faqir abad, Gulshan abad",31020505,---,738,0,738,3,0,3
"",,---,---,"Faqir abad,",31020506,---,297,0,297,,,
"",,---,---,"Faqir Abad, Gul Bahar",31020507,---,263,0,263,,,
"",,---,---,TOTAL: -,,---,1298,0,1298,3,0,3
26,"Govt Higher SecondarySchool Maneri Payan [M)",---,---,Adda MC to Mame khel,31020508,---,697,0,697,2,0,2
"",,---,---,TOTAL: -,,---,697,0,697,2,0,2
27,"Govt Girls Primary SchoolNo.2 Maneri Payan (F)  (P)*",---,---,"Karam Khel, Taus Khel",31020501,---,0,536,536,0,4,4
"",,---,---,"Ama Khel, Moti Khel",31020502,---,0,447,447,,,
"",,---,---,"Mame khel, Dagai Cham",31020503,---,0,444,444,,,
"",,---,---,TOTAL: -,,---,0,1427,1427,0,4,4
28,"Govt Girls HigherSecondary School GulshanAbad Maneri Payan [F]  3rdPS (P)*",---,---,"Faqir abad, Gulshan abad",31020505,---,0,535,535,0,3,3
"",,---,---,"Faqir abad,",31020506,---,0,229,229,,,
"",,---,---,"Faqir Abad, Gul Bahar",31020507,---,0,205,205,,,
"",,---,---,TOTAL: -,,---,0,969,969,0,3,3
29,Municipal Committee Office,---,---,"Dagai Cham, Lakhtay,",31020504,---,0,777,777,0,3,3
"",,---,---,"Inayat Khel, Gul Bahar",31020705,---,0,191,191,,,
"",---,---,TOTAL: -,,---,0,1301,1301,0,3,3,
40,"Govt High School Swabi (F)(P)*",---,---,Qasim khel & Link Road,31020704,---,0,573,573,0,3,3
"",---,---,"Nazar khel, Muazam khel",31020706,---,0,377,377,,,,
"",---,---,"Muazam khel, Karam khel",31020707,---,0,508,508,,,,
"",---,---,TOTAL: -,,---,0,1458,1458,0,3,3,
41,"Agriculture Office GuloDheri Swabi (M)",---,---,Gulo Dheri,31020405,---,264,0,264,3,0,3
"",---,---,Gulo Dheri Umar khel,31020406,---,1038,0,1038,,,,
"",---,---,Gulo Dheri Umar khel,31020407,---,0,0,0,,,,
"",---,---,TOTAL: -,,---,1302,0,1302,3,0,3,
42,"Agriculture Office GuloDheri Swabi (F)",---,---,Gulo Dheri,31020405,---,0,188,188,0,2,2
"",---,---,Gulo Dheri Umar khel,31020406,---,0,714,714,,,,
"",---,---,Gulo Dheri Umar khel,31020407,---,0,0,0,,,,
"",---,---,TOTAL: -,,---,0,902,902,0,2,2,
43,"Govt Primary School No.1Mal Lar Swabi (M) 1st PS(P)*",---,---,"Nazar khel, Tor khel",31020801,---,239,0,239,3,0,3
"",---,---,"Banaras Colony, Gharib abad",31020802,---,333,0,333,,,,
"",---,---,"Gharibabad, Sherdad Dheri",31020803,---,451,0,451,,,,
"",---,---,TOTAL: -,,---,1023,0,1023,3,0,3,
44,"Govt Primary School No.1Mal Lar Swabi  (M) 2nd(P)*",---,---,"Gharib abad, Link Road",31020804,---,758,0,758,3,0,3
"",---,---,"Pirtab, tharkhi",31020805,---,578,0,578,,,,
"",---,---,TOTAL: -,,---,1336,0,1336,3,0,3,
45,"Govt Primary School AbdulMalik Kotey (M) (P)*",---,---,"Sharif abad, Pirtab,",31020806,---,496,0,496,3,0,3
"",---,---,"Pirtab, Shaga,",31020807,---,612,0,612,,,,
"",---,---,TOTAL: -,,---,1108,0,1108,3,0,3,
46,"Govt Primary School NaeemKorona (M)  (P)*",---,---,"Shaga, Shumlo",31020808,---,471,0,471,3,0,3
"",---,---,"Gar Dheri, Barakai",31020809,---,804,0,804,,,,
"",---,---,TOTAL: -,,---,1275,0,1275,3,0,3,
47,"Govt Primary School No.1Mal Lar  Swabi (F) (P)*",---,---,"Nazar khel, Tor khel",31020801,---,0,164,164,0,3,3
"",---,---,"Banaras Colony, Gharib abad",31020802,---,0,251,251,,,,
"",---,---,"Gharibabad, Sherdad Dheri",31020803,---,0,314,314,,,,
"",---,---,"Gharib abad, Link Road",31020804,---,0,562,562,,,,
"",---,---,TOTAL: -,,---,0,1291,1291,0,3,3,
48,"Govt Girls Primary SchoolPirtab Banda (F) (P)*",---,---,"Pirtab, Gar Dheri",31020805,---,0,391,391,0,3,3
"---",---,"Sharif abad, Pirtab,",31020806,---,0,331,331,,,,,
"---",---,"Pirtab, Shaga,",31020807,---,0,427,427,,,,,
"",,---,---,TOTAL: -,,---,0,1149,1149,0,3,3
49,"Govt Girls Degree CollegeShagai Maneri Bala [F] 3rdP.S (P)*",---,---,"Shaga, Shumlo",31020808,---,0,285,285,0,2,2
"",---,---,"Gar Dheri, Barakai",31020809,---,0,560,560,,,,
"",---,---,TOTAL: -,,---,0,845,845,0,2,2,
50,"Govt Post Graduate CollegeGohati  (M) 1st PS (P)*",---,---,Gharibabad Gohatti,31020902,---,858,0,858,3,0,3
"",---,---,TOTAL: -,,---,858,0,858,3,0,3,
51,"Govt Post Graduate CollegeGohati (M) 2nd PS (P)*",---,---,Seen khel to Shukar shah Tat,31020903,---,1919,0,1919,4,0,4
"",---,---,Seen khel to Shukar shah Tat,31020909,---,0,0,0,,,,
"",---,---,Seen khel to Shukar shah Tat,31020910,---,0,0,0,,,,
"",---,---,TOTAL: -,,---,1919,0,1919,4,0,4,
52,"Govt Middle / PrimarySchool Seen Khel (M) (P)*",---,---,Seen Khel,31020904,---,603,0,603,3,0,3
"",---,---,"Nawish, Seen khel",31020905,---,383,0,383,,,,
"",---,---,Pirtab Seen Khel,31020906,---,242,0,242,,,,
"",---,---,TOTAL: -,,---,1228,0,1228,3,0,3,
53,"Govt: Primary School NaroJadeed (Gar) Maneri Bala(M) (P)*",---,---,"Shagai Gar, Pirtab",31020907,---,1642,0,1642,4,0,4
"",---,---,"Shagai Gar, Pirtab",31020911,---,0,0,0,,,,
"",---,---,"Shagai Gar, Pirtab",31020912,---,0,0,0,,,,
"",---,---,TOTAL: -,,---,1642,0,1642,4,0,4,
54,"Govt Post Graduate CollegeGohati (F) 1st PS (P)*",---,---,Gharibabad Gohatti,31020902,---,0,661,661,0,2,2
"",---,---,TOTAL: -,,---,0,661,661,0,2,2,
55,"Govt:Girls Middle / GirlsPrimary School Seen KhelM.Bala (F) Ist PS (P)*",---,---,Seen khel to Shukar shah Tat,31020903,---,0,1413,1413,0,4,4
"",---,---,Seen khel to Shukar shah Tat,31020909,---,0,0,0,,,,
"",---,---,Seen khel to Shukar shah Tat,31020910,---,0,0,0,,,,
"",---,---,TOTAL: -,,---,0,1413,1413,0,4,4,
56,"Govt:Girls Middle / GirlsPrimary School Seen KhelM.Bala (F) 2nd PS (P)*",---,---,Seen Khel,31020904,---,0,470,470,0,3,3
"",---,---,"Nawish, Seen khel",31020905,---,0,279,279,,,,
"",---,---,Pirtab Seen Khel,31020906,---,0,188,188,,,,
"",---,---,TOTAL: -,,---,0,937,937,0,3,3,
57,"Govt:Girls Primary SchoolGar Shagai M.Bala (F) (P)*",---,---,"Shagai Gar, Pirtab",31020907,---,0,1336,1336,0,3,3
"",---,---,"Shagai Gar, Pirtab",31020911,---,0,0,0,,,,
"",---,---,"Shagai Gar, Pirtab",31020912,---,0,0,0,,,,
"",---,---,TOTAL: -,,---,0,1336,1336,0,3,3,
58,"Govt:High School BoqaJhanda (M) (P)*",Boqa,31010101,---,---,---,388,0,388,3,0,3
Boqa,31010102,---,---,---,169,0,169,,,,,
Boqa,31010103,---,---,---,265,0,265,,,,,
"",,Boqa,31010104,---,---,---,297,0,297,,,
"",Boqa,31010105,---,---,---,182,0,182,,,,
"",TOTAL: -,,---,---,---,1301,0,1301,3,0,3,
59,"Govt Primary School BoqaJhanda (F) (P)*",Boqa,31010101,---,---,---,0,310,310,0,3,3
"",Boqa,31010102,---,---,---,0,140,140,,,,
"",Boqa,31010103,---,---,---,0,234,234,,,,
"",Boqa,31010104,---,---,---,0,211,211,,,,
"",Boqa,31010105,---,---,---,0,158,158,,,,
"",TOTAL: -,,---,---,---,0,1053,1053,0,3,3,
60,"Govt:High School Jhanda(M) 1st PS (P)*",Jhanda,31010106,---,---,---,237,0,237,2,0,2
"",Jhanda,31010107,---,---,---,128,0,128,,,,
"",Jhanda,31010108,---,---,---,366,0,366,,,,
"",TOTAL: -,,---,---,---,731,0,731,2,0,2,
61,"Govt:High School Jhanda(M) 2nd PS (P)*",Jhanda,31010109,---,---,---,677,0,677,3,0,3
"",Jhanda,31010111,---,---,---,0,0,0,,,,
"",Jhanda,31010110,---,---,---,461,0,461,,,,
"",TOTAL: -,,---,---,---,1138,0,1138,3,0,3,
62,"Govt Primary School No.1Jhanda (F) (P)*",Jhanda,31010106,---,---,---,0,198,198,0,3,3
"",Jhanda,31010107,---,---,---,0,96,96,,,,
"",Jhanda,31010108,---,---,---,0,265,265,,,,
"",Jhanda,31010109,---,---,---,0,508,508,,,,
"",Jhanda,31010111,---,---,---,0,0,0,,,,
"",Jhanda,31010110,---,---,---,0,369,369,,,,
"",TOTAL: -,,---,---,---,0,1436,1436,0,3,3,
63,"Govt Primary School No.1Baja (M) (P)*",Baja,31010301,---,---,---,481,0,481,3,0,3
"",Baja,31010302,---,---,---,975,0,975,,,,
"",Baja,31010311,---,---,---,0,0,0,,,,
"",TOTAL: -,,---,---,---,1456,0,1456,3,0,3,
64,"Govt Primary School No.2Baja (M) 1st PS (P)*",Baja,31010303,---,---,---,418,0,418,3,0,3
"",Baja,31010304,---,---,---,506,0,506,,,,
"",TOTAL: -,,---,---,---,924,0,924,3,0,3,
65,"Govt Primary School No.2Baja (M) 2nd PS (P)*",Baja,31010305,---,---,---,673,0,673,3,0,3
Baja,31010312,---,---,---,0,0,0,,,,,
Baja,31010306,---,---,---,406,0,406,,,,,
TOTAL: -,,---,---,---,1079,0,1079,3,0,3,,
66,"Govt Primary School No.2Baja (M) 3rd PS (P)*",Baja,31010307,---,---,---,262,0,262,3,0,3
"",Baja,31010308,---,---,---,264,0,264,,,,
"",Baja,31010309,---,---,---,716,0,716,,,,
"",Baja,31010313,---,---,---,0,0,0,,,,
"",TOTAL: -,,---,---,---,1242,0,1242,3,0,3,
67,"Govt Primary School No.3Baja (M) (P)*",Baja,31010310,---,---,---,739,0,739,2,0,2
"",Baja,31010314,---,---,---,0,0,0,,,,
"",TOTAL: -,,---,---,---,739,0,739,2,0,2,
68,"Govt:High School Baja (F)1st PS (P)*",Baja,31010301,---,---,---,0,361,361,0,3,3
"",Baja,31010302,---,---,---,0,687,687,,,,
"",Baja,31010311,---,---,---,0,0,0,,,,
"",TOTAL: -,,---,---,---,0,1048,1048,0,3,3,
69,"Govt:High School  Baja (F)2nd PS (P)*",Baja,31010303,---,---,---,0,343,343,0,2,2
"",Baja,31010304,---,---,---,0,381,381,,,,
"",TOTAL: -,,---,---,---,0,724,724,0,2,2,
70,"Govt:High School  Baja (F)3rd PS (P)*",Baja,31010305,---,---,---,0,486,486,0,3,3
"",Baja,31010312,---,---,---,0,0,0,,,,
"",Baja,31010306,---,---,---,0,317,317,,,,
"",Baja,31010307,---,---,---,0,231,231,,,,
"",TOTAL: -,,---,---,---,0,1034,1034,0,3,3,
71,"Govt Girls HigherSecondary School Baja (F)(P)*",Baja,31010308,---,---,---,0,209,209,0,3,3
"",Baja,31010309,---,---,---,0,513,513,,,,
"",Baja,31010313,---,---,---,0,0,0,,,,
"",Baja,31010310,---,---,---,0,475,475,,,,
"",Baja,31010314,---,---,---,0,0,0,,,,
"",TOTAL: -,,---,---,---,0,1197,1197,0,3,3,
72,"Govt Primary School No.2Pabaini Ariyakhel (M)  (P)*",Pabaini,31010201,---,---,---,931,0,931,2,0,2
"",Pabaini,31010210,---,---,---,0,0,0,,,,
"",TOTAL: -,,---,---,---,931,0,931,2,0,2,
73,"Govt:High School  Pabaini(M) 1st PS (P)*",Pabaini,31010202,---,---,---,716,0,716,3,0,3
"",Pabaini,31010211,---,---,---,0,0,0,,,,
"",Pabaini,31010212,---,---,---,0,0,0,,,,
"",Pabaini,31010203,---,---,---,706,0,706,,,,
"",TOTAL: -,,---,---,---,1422,0,1422,3,0,3,
74,Govt:High School  Pabaini,Pabaini,31010205,---,---,---,840,0,840,2,0,2
"",(M) 2nd PS (P)*,Pabaini,31010213,---,---,---,0,0,0,,,
"",TOTAL: -,,---,---,---,840,0,840,2,0,2,
75,"Govt Primary School No.1Pabaini  Maini Lar  (M) (P)*",Pabaini,31010204,---,---,---,718,0,718,3,0,3
"",Pabaini,31010206,---,---,---,573,0,573,,,,
"",Pabaini,31010214,---,---,---,0,0,0,,,,
"",TOTAL: -,,---,---,---,1291,0,1291,3,0,3,
76,"Govt Girls HigherSecondary School Pabaini(F) 1st PS(P)*",Pabaini,31010201,---,---,---,0,695,695,0,3,3
"",Pabaini,31010210,---,---,---,0,0,0,,,,
"",Pabaini,31010202,---,---,---,0,573,573,,,,
"",Pabaini,31010211,---,---,---,0,0,0,,,,
"",Pabaini,31010212,---,---,---,0,0,0,,,,
"",TOTAL: -,,---,---,---,0,1268,1268,0,3,3,
77,"Govt Girls HigherSecondary School Pabaini(F)  2nd PS(P)*",Pabaini,31010203,---,---,---,0,514,514,0,3,3
"",Pabaini,31010204,---,---,---,0,544,544,,,,
"",TOTAL: -,,---,---,---,0,1058,1058,0,3,3,
78,"Govt Girls HigherSecondary School Pabaini(F)  3rd PS(P)*",Pabaini,31010205,---,---,---,0,633,633,0,3,3
"",Pabaini,31010213,---,---,---,0,0,0,,,,
"",Pabaini,31010206,---,---,---,0,411,411,,,,
"",Pabaini,31010214,---,---,---,0,0,0,,,,
"",TOTAL: -,,---,---,---,0,1044,1044,0,3,3,
79,"Govt High School PanjmanPabaini (M)(P)*",Panjman,31010207,---,---,---,599,0,599,3,0,3
"",Panjman,31010208,---,---,---,493,0,493,,,,
"",Panjman,31010215,---,---,---,0,0,0,,,,
"",TOTAL: -,,---,---,---,1092,0,1092,3,0,3,
80,"Govt Primary SchoolPanjman Pabaini (M) (P)*",Panjman,31010209,---,---,---,920,0,920,2,0,2
"",Panjman,31010216,---,---,---,0,0,0,,,,
"",TOTAL: -,,---,---,---,920,0,920,2,0,2,
81,"Govt Girls High SchoolPanjman Pabani (F)1st PS(P)*",Panjman,31010207,---,---,---,0,482,482,0,2,2
"",Panjman,31010208,---,---,---,0,364,364,,,,
"",Panjman,31010215,---,---,---,0,0,0,,,,
"",TOTAL: -,,---,---,---,0,846,846,0,2,2,
82,"Govt Girls High SchoolPanjman Pabani (F) 2nd PS(P)*",Panjman,31010209,---,---,---,0,741,741,0,2,2
"",Panjman,31010216,---,---,---,0,0,0,,,,
"",TOTAL: -,,---,---,---,0,741,741,0,2,2,
83,Govt:Primary School,Bam khel,31010401,---,---,---,355,0,355,3,0,3
"","No.3,Walibaz KoroonaBamkhel (M) 1st PS (P)*",Bam khel,31010402,---,---,---,655,0,655,,,
"",TOTAL: -,,---,---,---,1010,0,1010,3,0,3,
84,"Govt:Primary SchoolNo.3,Walibaz KoroonaBamkhe (M) 2nd PS (P)*",Bam khel,31010405,---,---,---,766,0,766,3,0,3
"",Bam khel,31010406,---,---,---,574,0,574,,,,
"",Bam khel,31010411,---,---,---,0,0,0,,,,
"",Bam khel,31010412,---,---,---,0,0,0,,,,
"",TOTAL: -,,---,---,---,1340,0,1340,3,0,3,
85,"Govt Girls High SchoolBam khel (F) 1st PS (P)*",Bam khel,31010401,---,---,---,0,217,217,0,2,2
"",Bam khel,31010402,---,---,---,0,458,458,,,,
"",TOTAL: -,,---,---,---,0,675,675,0,2,2,
86,"Govt Girls High SchoolBam khel (F) 2nd PS (P)*",Bam khel,31010405,---,---,---,0,563,563,0,3,3
"",Bam khel,31010406,---,---,---,0,420,420,,,,
"",Bam khel,31010411,---,---,---,0,0,0,,,,
"",Bam khel,31010412,---,---,---,0,0,0,,,,
"",TOTAL: -,,---,---,---,0,983,983,0,3,3,
87,"Govt Higher SecondarySchool Bam khel (M) 1st PS(P)*",Bam khel,31010403,---,---,---,535,0,535,3,0,3
"",Bam khel,31010404,---,---,---,584,0,584,,,,
"",TOTAL: -,,---,---,---,1119,0,1119,3,0,3,
88,"Govt Higher SecondarySchool Bam khel (M) 2ndPS (P)*",Bam khel,31010407,---,---,---,1443,0,1443,4,0,4
"",Bam khel,31010413,---,---,---,0,0,0,,,,
"",Bam khel,31010414,---,---,---,0,0,0,,,,
"",TOTAL: -,,---,---,---,1443,0,1443,4,0,4,
89,"Govt Higher SecondarySchool Bam khel (M) 3rdPS (P)*",Bam khel,31010408,---,---,---,499,0,499,3,0,3
"",Bam khel,31010409,---,---,---,793,0,793,,,,
"",TOTAL: -,,---,---,---,1292,0,1292,3,0,3,
90,"Govt Higher SecondarySchool Bam khel (M) 4th PS",Bam khel,31010410,---,---,---,1694,0,1694,4,0,4
"",TOTAL: -,,---,---,---,1694,0,1694,4,0,4,
91,"Govt Primary School No.1Bam khel (F) 1st PS (P)*",Bam khel,31010403,---,---,---,0,359,359,0,3,3
"",Bam khel,31010404,---,---,---,0,425,425,,,,
"",Bam khel,31010409,---,---,---,0,620,620,,,,
"",TOTAL: -,,---,---,---,0,1404,1404,0,3,3,
92,"Govt Primary School No.1Bam khel (F) 2nd PS (P)*",Bam khel,31010407,---,---,---,0,1083,1083,0,3,3
Bam khel,31010413,---,---,---,0,0,0,,,,,
Bam khel,31010414,---,---,---,0,0,0,,,,,
Bam khel,31010408,---,---,---,0,340,340,,,,,
"",,TOTAL: -,,---,---,---,0,1423,1423,0,3,3
93,"Govt Girls Primary SchoolNo.1 Bam khel (F) 1st PS",Bam khel,31010410,---,---,---,0,1243,1243,0,3,3
"",TOTAL: -,,---,---,---,0,1243,1243,0,3,3,
94,"Govt:High School  DodherKaddi (M) 1st PS (P)*",Dodher,31010601,---,---,---,592,0,592,2,0,2
"",Dodher,31010602,---,---,---,272,0,272,,,,
"",TOTAL: -,,---,---,---,864,0,864,2,0,2,
95,"Govt:High School DodherKaddi (M) 2nd PS (P)*",Dodher,31010603,---,---,---,690,0,690,3,0,3
"",Dodher,31010604,---,---,---,177,0,177,,,,
"",Dodher,31010605,---,---,---,575,0,575,,,,
"",TOTAL: -,,---,---,---,1442,0,1442,3,0,3,
96,"Govt Primary SchoolDodher Kaddi (F) 1st PS(P)*",Dodher,31010601,---,---,---,0,478,478,0,2,2
"",Dodher,31010602,---,---,---,0,253,253,,,,
"",TOTAL: -,,---,---,---,0,731,731,0,2,2,
97,"Govt Primary SchoolDodher Kaddi (F) 2nd PS(P)*",Dodher,31010603,---,---,---,0,547,547,0,3,3
"",Dodher,31010604,---,---,---,0,165,165,,,,
"",Dodher,31010605,---,---,---,0,447,447,,,,
"",TOTAL: -,,---,---,---,0,1159,1159,0,3,3,
98,"Govt Girls High SchoolKaddi  (M) 1st PS (P)*",Kaddi,31010606,---,---,---,648,0,648,3,0,3
"",Kaddi,31010612,---,---,---,0,0,0,,,,
"",Kaddi,31010607,---,---,---,637,0,637,,,,
"",Kaddi,31010613,---,---,---,0,0,0,,,,
"",Kaddi,31010614,---,---,---,0,0,0,,,,
"",TOTAL: -,,---,---,---,1285,0,1285,3,0,3,
99,"Govt Girls High SchoolKaddi  (M) 2nd PS (P)*",Kaddi,31010609,---,---,---,1123,0,1123,3,0,3
"",Kaddi,31010615,---,---,---,0,0,0,,,,
"",Kaddi,31010616,---,---,---,0,0,0,,,,
"",TOTAL: -,,---,---,---,1123,0,1123,3,0,3,
100,"Govt Girls High SchoolKaddi  (M) 3rd PS (P)*",Kaddi,31010608,---,---,---,259,0,259,2,0,2
"",Kaddi,31010610,---,---,---,342,0,342,,,,
"",Kaddi,31010617,---,---,---,0,0,0,,,,
"",Kaddi,31010611,---,---,---,173,0,173,,,,
"",TOTAL: -,,---,---,---,774,0,774,2,0,2,
101,"Govt Girls Primary SchoolNo.1 Kaddi (F) 1st PS (P)*",Kaddi,31010606,---,---,---,0,459,459,0,3,3
Kaddi,31010612,---,---,---,0,0,0,,,,,
Kaddi,31010607,---,---,---,0,529,529,,,,,
"",,Kaddi,31010613,---,---,---,0,0,0,,,
"",,Kaddi,31010614,---,---,---,0,0,0,,,
"",,Kaddi,31010608,---,---,---,0,211,211,,,
"",,TOTAL: -,,---,---,---,0,1199,1199,0,3,3
102,"Govt Girls Primary SchoolNo.1 Kaddi (F) 2nd PS (P)*",Kaddi,31010609,---,---,---,0,884,884,0,3,3
"",,Kaddi,31010615,---,---,---,0,0,0,,,
"",,Kaddi,31010616,---,---,---,0,0,0,,,
"",,Kaddi,31010610,---,---,---,0,274,274,,,
"",,Kaddi,31010617,---,---,---,0,0,0,,,
"",,Kaddi,31010611,---,---,---,0,134,134,,,
"",,TOTAL: -,,---,---,---,0,1292,1292,0,3,3
103,"Govt Girls High SchoolThand Koi (M) 1st PS (P)*",Thand Koi,31010901,---,---,---,618,0,618,3,0,3
"",,Thand Koi,31010911,---,---,---,0,0,0,,,
"",,Thand Koi,31010902,---,---,---,673,0,673,,,
"",,Thand Koi,31010912,---,---,---,0,0,0,,,
"",,Thand Koi,31010913,---,---,---,0,0,0,,,
"",,TOTAL: -,,---,---,---,1291,0,1291,3,0,3
104,"Govt Girls High SchoolThand Koi (M) 2nd PS (P)*",Thand Koi,31010904,---,---,---,911,0,911,2,0,2
"",,Thand Koi,31010914,---,---,---,0,0,0,,,
"",,TOTAL: -,,---,---,---,911,0,911,2,0,2
105,"Govt Girls High SchoolThand Koi (M) 3rd PS (P)*",Thand Koi,31010903,---,---,---,628,0,628,2,0,2
"",,Thand Koi,31010905,---,---,---,179,0,179,,,
"",,TOTAL: -,,---,---,---,807,0,807,2,0,2
106,"Govt Primary School No.3Thand Koi (F) 1st PS (P)*",Thand Koi,31010901,---,---,---,0,503,503,0,3,3
"",,Thand Koi,31010911,---,---,---,0,0,0,,,
"",,Thand Koi,31010902,---,---,---,0,548,548,,,
"",,Thand Koi,31010912,---,---,---,0,0,0,,,
"",,Thand Koi,31010913,---,---,---,0,0,0,,,
"",,TOTAL: -,,---,---,---,0,1051,1051,0,3,3
107,"Govt Primary School No.3Thand Koi (F) 2nd PS (P)*",Thand Koi,31010903,---,---,---,0,494,494,0,3,3
"",,Thand Koi,31010904,---,---,---,0,715,715,,,
"",,Thand Koi,31010914,---,---,---,0,0,0,,,
"",,Thand Koi,31010905,---,---,---,0,136,136,,,
"",,TOTAL: -,,---,---,---,0,1345,1345,0,3,3
108,Govt Higher Secondary,Thand Koi,31010906,---,---,---,501,0,501,3,0,3
"","School Thand Koi (M) 1stPS (P)*",Thand Koi,31010915,---,---,---,0,0,0,,,
"",Thand Koi,31010907,---,---,---,516,0,516,,,,
"",TOTAL: -,,---,---,---,1017,0,1017,3,0,3,
109,"Govt Higher SecondarySchool Thand Koi (M) 2ndPS (P)*",Thand Koi,31010909,---,---,---,634,0,634,2,0,2
"",Thand Koi,31010916,---,---,---,0,0,0,,,,
"",Thand Koi,31010917,---,---,---,0,0,0,,,,
"",Thand Koi,31010918,---,---,---,0,0,0,,,,
"",TOTAL: -,,---,---,---,634,0,634,2,0,2,
110,"Govt Higher SecondarySchool Thand Koi (M) 3rdPS (P)*",Thand Koi,31010908,---,---,---,520,0,520,3,0,3
"",Thand Koi,31010910,---,---,---,512,0,512,,,,
"",Thand Koi,31010919,---,---,---,0,0,0,,,,
"",TOTAL: -,,---,---,---,1032,0,1032,3,0,3,
111,"Govt Primary School No.1Thand Koi (F) 1st PS (P)*",Thand Koi,31010906,---,---,---,0,429,429,0,3,3
"",Thand Koi,31010915,---,---,---,0,0,0,,,,
"",Thand Koi,31010907,---,---,---,0,432,432,,,,
"",Thand Koi,31010910,---,---,---,0,398,398,,,,
"",Thand Koi,31010919,---,---,---,0,0,0,,,,
"",TOTAL: -,,---,---,---,0,1259,1259,0,3,3,
112,"Govt Primary School No.1Thand Koi (F) 2nd PS (P)*",Thand Koi,31010908,---,---,---,0,470,470,0,3,3
"",Thand Koi,31010909,---,---,---,0,509,509,,,,
"",Thand Koi,31010916,---,---,---,0,0,0,,,,
"",Thand Koi,31010917,---,---,---,0,0,0,,,,
"",Thand Koi,31010918,---,---,---,0,0,0,,,,
"",TOTAL: -,,---,---,---,0,979,979,0,3,3,
113,"Govt Primary School No.2Marghuz ( Aka khel ) (M)",Marghuz Aka Khel,31010701,---,---,---,462,0,462,3,0,3
"",Marghuz Aka Khel,31010702,---,---,---,267,0,267,,,,
"",Marghuz Aka Khel,31010703,---,---,---,220,0,220,,,,
"",Marghuz Aka Khel,31010704,---,---,---,186,0,186,,,,
"",Marghuz Aka Khel,31010705,---,---,---,88,0,88,,,,
"",Marghuz Aka Khel,31010708,---,---,---,129,0,129,,,,
"",TOTAL: -,,---,---,---,1352,0,1352,3,0,3,
114,"Govt High School  Marghuz(Aka khel ) (M) 1st PS (P)*",Marghuz Aka Khel,31010706,---,---,---,255,0,255,3,0,3
Marghuz Aka Khel,31010707,---,---,---,219,0,219,,,,,
Marghuz Aka Khel,31010709,---,---,---,271,0,271,,,,,
Marghuz Aka Khel,31010710,---,---,---,414,0,414,,,,,
"",,Marghuz Aka Khel,31010711,---,---,---,215,0,215,,,
"",TOTAL: -,,---,---,---,1374,0,1374,3,0,3,
115,"Govt High School  Marghuz(Aka khel ) (M) 2nd PS (P)*",Marghuz Aka Khel,31010712,---,---,---,402,0,402,3,0,3
"",Marghuz Aka Khel,31010713,---,---,---,1015,0,1015,,,,
"",TOTAL: -,,---,---,---,1417,0,1417,3,0,3,
116,"Govt Girls High SchoolMarghuz (Aka khel) (F) 1stPS (P)*",Marghuz Aka Khel,31010701,---,---,---,0,335,335,0,3,3
"",Marghuz Aka Khel,31010702,---,---,---,0,216,216,,,,
"",Marghuz Aka Khel,31010703,---,---,---,0,209,209,,,,
"",Marghuz Aka Khel,31010704,---,---,---,0,170,170,,,,
"",Marghuz Aka Khel,31010705,---,---,---,0,84,84,,,,
"",Marghuz Aka Khel,31010706,---,---,---,0,238,238,,,,
"",TOTAL: -,,---,---,---,0,1252,1252,0,3,3,
117,"Govt Girls High SchoolMarghuz (Aka khel) (F) 2ndPS (P)*",Marghuz Aka Khel,31010707,---,---,---,0,182,182,0,3,3
"",Marghuz Aka Khel,31010708,---,---,---,0,118,118,,,,
"",Marghuz Aka Khel,31010709,---,---,---,0,249,249,,,,
"",Marghuz Aka Khel,31010710,---,---,---,0,372,372,,,,
"",Marghuz Aka Khel,31010711,---,---,---,0,182,182,,,,
"",TOTAL: -,,---,---,---,0,1103,1103,0,3,3,
118,"Govt Girls High SchoolMarghuz (Aka khel) (F) 3rdPS (P)*",Marghuz Aka Khel,31010712,---,---,---,0,282,282,0,3,3
