1,2,3,,4,5,6,,7,,8,9,,10,,11,
"",Chak No.96,254090704,108,0,,,
"",/DNB,,,,,,
"",Chak No.135,254100103,107,0,,,
"",/DNB,,,,,,
"",Chak No.84,254100503,87,0,,,
"",/DNB,,,,,,
"",sha wala,254100605,3,0,,,
"",kalar dahar,254110311,0,0,,,
"",nawaz mly,254130405,1,0,,,
"",wala,,1042,0,,,
"Govt, Girls Middle",Chak No.156,254080203,0,65,0,1,1
School Chak No.96,/DNB,,,,,,
"/DNB (P)* 200",,,,,,,
"",Chak No.157,254080204,0,10,,,
"",/DNB,,,,,,
"",Chak No.158,254080205,0,178,,,
"",/DNB,,,,,,
"",godian,254090302,0,0,,,
"",gaman wala,254090305,0,0,,,
"",Chak No.91,254090701,0,28,,,
"",/DNB,,,,,,
"",Chak No.93,254090702,0,132,,,
"",/DNB,,,,,,
"",Chak No.94,254090703,0,14,,,
"",/DNB,,,,,,
"",Chak No.96,254090704,0,54,,,
"",/DNB,,,,,,
"",Chak No.135,254100103,0,66,,,
"",/DNB,,,,,,
"",Chak No.84,254100503,0,28,,,
"",/DNB,,,,,,
"",sha wala,254100605,0,2,,,
"",kalar dahar,254110311,0,0,,,
"",nawaz mly,254130405,0,0,,,
"",wala,,0,577,,,
Govt Boys Primary,Chak No.,254120401,150,102,1,1,2
School Chak No.,131/DB,,,,,,
132/DB (P)*,,,,,,,
"",Chak No.,254120402,394,255,,,
"",132/DB,,,,,,
"",,,544,357,,,
Govt Boys Primary,Chak No.,254110302,186,123,1,1,2
School Chak No.,134/DRB,,,,,,
133/DRB (Combined),,,,,,,
"",Chak No.,254110401,79,36,,,
"",128/DRB,,,,,,
"",Chak No.,254110402,182,94,,,
"",129/DRB,,,,,,
"",Chak No.,254110403,78,38,,,
"",130/DRB,,,,,,
"",,,525,291,,,
Govt Boys Primary,Chak No.,254130101,510,0,2,0,2
School Chak No.,9C/hDaRkB,254130102,135,0,,,
9/DRB (P)* (Male),NCoha.1k0 /DRB,254130201,92,0,,,
"",NCoha.1k1 /DRB,254130202,95,0,,,
"",Nkaoj.i 1d2a/hDaRr B,254150508,0,0,,,
"",marla,,832,0,,,
Govt Boys Primary,Chak No.,254130101,0,398,0,1,1
School Chak No.,9C/hDaRkB,254130102,0,88,,,
9/DRB (P)*203,CNoh.a1k0 /DRB,254130201,0,66,,,
"",CNho.a1k1 /DRB,254130202,0,57,,,
"",Nkaoj.i 1d2a/hDaRr B,254150508,0,0,,,
"",marla,,0,609,,,
Govt Boys Primary,Chak No.,254110201,302,115,2,1,3
School Chak No.,122/DRB,,,,,,
121/DRB (P)*,,,,,,,
"",Chak No.,254110202,188,122,,,
"",123/DRB,,,,,,
"",Chak No.,254110301,461,321,,,
"",121/DRB,,,,,,
"",,,951,558,,,
Govt Boys Primary,Chak No.,254110101,460,386,2,2,4
School Chak No.,18/DRB,,,,,,
18/DRB (P)*,,,,,,,
"",Chak No.,254130301,49,23,,,
"",13/DRB,,,,,,
"",Chak No.,254130302,168,117,,,
"",14/DRB,,,,,,
"",Chak No.,254130303,8,0,,,
"",13/DRB-A,,,,,,
"",Chak No.,254130401,3,4,,,
"",15/DRB,,,,,,
"",Chak No.,254130402,7,5,,,
"",16/DRB,,,,,,
"",Chak No.,254130403,4,4,,,
"",17/DRB,,,,,,
"",khokhran,254150514,1,0,,,
"",bacho khan,,,,,,
"",wala,,,,,,
"",Shahri Toba,254150515,0,0,,,
"",mjani wala,254150603,0,0,,,
"",baran wala,,,,,,
"",,,700,539,,,
"Govt, Boys Primary",Chak,254080202,5,0,2,0,2
"School, Chak","No.40/DRB,",,,,,,
No.19/DRB (P)*,Dose Wala,,,,,,
"",Chak No.44,254090104,0,0,,,
"",/DRB,,,,,,
"",Chak No.28,254090201,120,0,,,
"",/DRB,,,,,,
"",Chak No.80,254090502,35,0,,,
"",/DRB,,,,,,
"",Chak No.41,254090607,38,0,,,
"",/DRB,,,,,,
"",Chak No.29,254100505,64,0,,,
"",/DRB,,,,,,
"",Chak No.22,254110102,236,0,,,
"",/DRB,,,,,,
"",Chak,254130501,263,0,,,
"",CNoha.1k9 N/DoR.2B0,254130502,347,0,,,
"",/DRB,,,,,,
"",matan hads,254140405,79,0,,,
"",rukan pur,,,,,,
"",abo wala gani,254150610,0,0,,,
"",wala,,,,,,
"",vanjh veer,254150612,0,0,,,
"",toba,,1187,0,,,
"Govt, Boys Primary",Chak,254080202,0,2,0,2,2
"School, Chak","No.40/DRB,",,,,,,
No.19/DRB (P)*206,Dose Wala,,,,,,
"",Chak No.44,254090104,0,0,,,
"",/DRB,,,,,,
"",Chak No.28,254090201,0,96,,,
"",/DRB,,,,,,
"",Chak No.80,254090502,0,23,,,
"",/DRB,,,,,,
"",Chak No.41,254090607,0,14,,,
"",/DRB,,,,,,
"",Chak No.29,254100505,0,29,,,
"",/DRB,,,,,,
"",Chak No.22,254110102,0,165,,,
"",/DRB,,,,,,
"",Chak,254130501,0,183,,,
"",CNho.a1k9 N/DoR.2B0,254130502,0,281,,,
"",/DRB,,,,,,
"",matan hads,254140405,0,23,,,
"",rukan pur,,,,,,
"",abo wala gani,254150610,0,0,,,
"",wala,,,,,,
"",vanjh veer,254150612,0,0,,,
"",toba,,0,816,,,
Elementary Hospital,Toba Alam,254080106,0,0,1,1,2
Din Garh. (P)*,Wala,,,,,,
"(Combined)",,,,,,,
Elementary Hospital,,,,
Din Garh. (P)*,chak no 57,254080301,95,25
"(Combined)",cdhrbak no 58,254080302,100,34
"",dchrbak no 68,254080303,5,0
"",cdhrbak no 69,254080304,29,10
"",qdarbsim wala,254080306,0,0
"",qasim wala,254080308,0,0
"",kangan wala,254080403,0,0
"",mangrain,254090105,0,0
"",sultan wala,254090301,0,0
"",Kher Wala,254100107,0,0
"",mubarak wala,254100206,0,0
"",Chak,254100301,13,4
"",No.140/DNB,,,
"",Chak,254100302,5,3
"",No.141/DNB,,,
"",Chak,254100303,15,8
"",No.142/DNB,,,
"",meran wala,254100308,0,0
"",Chak,254100601,139,72
"",No.146/DNB,,,
"",Chak,254100603,27,15
"",No.149/DNB,,,
"",Tandan wala,254100604,0,0
"",pandi wala,254110104,6,5
"",Totay Wala,254110106,0,0
"",ladhi,254110203,0,0
"",pali wala,254110304,0,0
"",rail wala,254110310,4,0
"",kmal wala,254110312,0,0
"",moon wali,254110507,0,0
"",toba habeeb,254120204,0,0
"",wala,,,
"",nisaand toba,254120205,0,0
"",run wali jad,254120206,1,3
"",wchailtiy wala,254120307,0,0
"",toba molvi,254120308,3,0
"",kabeer wala,,,
"",dheer khoi,254120404,0,0
"",sahanc,254130107,13,4
"",bher wala,254130207,0,0
"",tharo wala,254130305,0,0
"",lakh wala,254130408,7,7
"",shah wala,254130410,0,0
"",toba dhundrhy,254130505,1,0
"",wala,,,
"",led wala,254140211,0,0
"",kahora,254140212,0,0
"",boharr wala,254140213,0,0
"",Poga,254140214,0,0
"",ziarat,254140216,0,0
baj wala,254140217,0,0
hinnana,254140218,0,0
Wajrah,254140304,4,1
nazaz wali,254140305,0,0
nmoerlaad,254140312,0,0
moheen sir,254140314,0,0
Lakhmi,254140406,0,0
soji,254140407,0,0
elahi bukhsh,254140409,0,0
gain,254140503,0,0
kaheer wala,254140505,0,0
bukhsh wala,254140604,0,0
kamat wala,254140613,0,0
kamat wala,254150105,0,0
jogary,254150106,0,0
nora toba,254150107,0,0
bahana,254150201,0,0
gani wala,254150205,0,0
loni toab,254150207,0,0
loseta,254150209,0,0
mit wala,254150210,0,0
motan,254150211,0,0
Shiekh Wala,254150212,0,0
lundi wala,254150213,0,0
Saharan Wali,254150214,0,0
lalo wal kheer,254150310,0,0
wala,,,
rahind jewan,254150311,0,0
toba,,,
til wala,254150314,0,0
khawan,254150317,5,0
chah qand,254150403,0,1
kopary,254150404,0,0
toba kamal,254150408,4,2
wlaalalan wal,254150409,0,0
nangana walla,,,
dhand bqa,254150410,0,0
smhoaj chao,254150411,0,0
tkiobri rwaala,254150412,0,0
korra chah,254150504,118,54
kamiyary wala,254150513,0,0
sandal wala,,,
rakha toba,254150517,0,0
bher wala,,,
mari wala virri,254150604,0,0
wala,,,
ary wala,254150605,0,0
bkhailtvreatna\,254150606,2,1
pthani wala,254150611,0,0
"",,,596,249,,,
office Basic Health,hafiz wala,254080102,2,0,4,0,4
Unit Derawar,dhery lal,254080105,0,0,,,
"(Cholistan) Male (P)*",,,,,,,
"",Army Area,254080307,0,0,,,
"",(Additional),,,,,,
"",derawar,254080401,1530,0,,,
"",cholistan,,,,,,
"",dado wala,254080404,7,0,,,
"",Azeem Lal,254080405,18,0,,,
"",Chak,254100501,3,0,,,
"",NCoha.8k2 /DNB,254100502,18,0,,,
"",Nnwoa.8n3 k/DoNt B,254110606,116,0,,,
"",Nedo Nahar,254130105,0,0,,,
"",wahi toba,254130406,24,0,,,
"",shumani wala,254150309,0,0,,,
"",shekh Sali,254150607,0,0,,,
"",lang,,1718,0,,,
office Basic Health,hafiz wala,254080102,0,3,0,4,4
Unit Derawar,dhery lal,254080105,0,1,,,
"(Cholistan) Male (P)*",,,,,,,
"",Army Area,254080307,0,0,,,
"",(Additional),,,,,,
"",derawar,254080401,0,1026,,,
"",cholistan,,,,,,
"",dado wala,254080404,0,5,,,
"",Azeem Lal,254080405,0,10,,,
"",Chak,254100501,0,1,,,
"",CNoh.a8k2 /DNB,254100502,0,11,,,
"",nNwoa.8n3 k/DoNt B,254110606,0,61,,,
"",Needa Nahar,254130105,0,0,,,
"",wahi toba,254130406,0,4,,,
"",shumani wala,254150309,0,0,,,
"",shekh Sali,254150607,0,0,,,
"",lang,,0,1122,,,
"Govt, Boys Primary",gutali,254110306,0,0,2,2,4
"School, Chak NO.",Mandry Wala,254110308,3,1,,,
126/DNB (P)*,,,,,,,
"",Chak NO.,254110501,645,352,,,
"",124/DNB,,,,,,
"",Chak NO.,254110502,465,341,,,
"",126/DNB,,,,,,
"",rang pur,254140207,20,7,,,
"",panj kot,254140208,0,0,,,
"",nadam wali,254140209,0,0,,,
"",,,1133,701,,,
"Govt, Boys High",Chak NO.,254120303,512,378,2,2,4
"School, Khutri",121/DNB,,,,,,
Banglaw (P)*,,,,,,,
"",Chak NO.,254120304,551,366,,,
"",122/DNB,,,,,,
"",,,1063,744,,,
"Govt, Boys Primary",sigrasi,254100404,39,27,2,2,4
School Chak NO.120/,lihaq,254110103,53,37,,,
DNB (P)* (Combined),,,,,,,
"",Chak NO.,254120301,357,227,,,
"",120/DNB,,,,,,
"",Chak NO.,254120302,352,221,,,
"",120/DNB,,,,,,
"",mudy wala,254140203,0,0,,,
"",molota,254150216,0,0,,,
"",,,801,512,,,
"Govt, Boys Primary",kamb dorosy,254090106,0,0,2,1,3
School Chak NO.118/,wala,,,,,,
DNB (P)* (Combined),,,,,,,
"",Chak,254120201,424,280,,,
"",NO.117/ DNB,,,,,,
"",Chak,254120202,469,350,,,
"",NO.118/ DNB,,,,,,
"",tiby sohagan,254140107,28,19,,,
"",,,921,649,,,
"Govt, Girls High",Chak,254120101,452,0,2,0,2
"School, Khutri (P)*",NO.115/ DNB,,,,,,
"(Male)",,,,,,,
"",Chak,254120102,365,0,,,
"",NO.119/ DNB,,,,,,
"",karani wala,254140103,58,0,,,
"",,,875,0,,,
"Govt, Girls High",Chak,254120101,0,306,0,1,1
"School, Khutri (P)*",NO.115/ DNB,,,,,,
214 (Female),,,,,,,
"",Chak,254120102,0,272,,,
"",NO.119/ DNB,,,,,,
"",karani wala,254140103,0,15,,,
"",,,0,593,,,
"Govt, Boys Primary",Chak No.,254120501,489,297,2,1,3
"School, Chak No.",135/DB,,,,,,
135/DB (P)*,,,,,,,
"",Chak No.,254120502,269,155,,,
"",136/DB,,,,,,
"",,,758,452,,,
"Govt, Boys Middle",Chak No.,254150103,562,391,2,1,3
"School, Chak No.",C75h/aDkB No.,254150104,128,71,,,
75/DB (P)*,75/DB,,690,462,,,
Govt Boys Primary,Chak No.,254150202,360,263,2,2,4
"School, 86-DB-A",8C6h/aDkB No.,254150203,310,209,,,
"(Combined)",C85h/aDkB No.,254150204,514,413,,,
"",86/DB a,,,,,,
"",,,1184,885,,,
"Govt, Boys Primary",Chak No. 73/,254150101,534,396,2,1,3
School Chak No. 73/,DCBhak No. 73/,254150102,265,200,,,
DB (Left Portion) (P)*,DB,,799,596,,,
"(Combined)",,,,,,,
"Govt, Boys Primary",Kherba,254140215,6,2,2,1,3
School Chak No. 77/,Chak No. 76/,254150301,284,200,,,
DB (South) (P)*,DCBhak No. 77/,254150302,525,440,,,
"(Combined)",,,,,,,
"",DB,,,,,,
"",,,815,642,,,
"Govt, Boys Primary",Chak No.,254140501,278,134,2,1,3
"School, Chak No.",7//DRB,,,,,,
8//DRB (P)*,,,,,,,
"Govt, Boys Primary",,,,,,,
"School, Chak No.",Chak No.,254140502,354,222,,,
8//DRB (P)*,a8/d/rDyR toBba,254150215,0,0,,,
"",nabeer hali,254150316,0,0,,,
"",murad wala,254150518,0,0,,,
"",rawal wali,254150519,0,0,,,
"",,,632,356,,,
"Govt, Boys Primary",Chak No.,254140501,278,134,1,1,2
"School, Chak No.",7C/h/DakR BNo.,254140502,354,222,,,
8//DRB (P)*,a8d//rDyR toBba,254150215,0,0,,,
"",nabeer hali,254150316,0,0,,,
"",murad wala,254150518,0,0,,,
"",rawal wali,254150519,0,0,,,
"",,,632,356,,,
Rangers Check Post,tiba rukan pur,254140404,11,0,2,1,3
BalIveta (Cholistan),bchnot,254140507,249,151,,,
Right Portion (P)*,,,,,,,
"",siew ghr shao,254150516,0,0,,,
"(Combined)",,,,,,,
"",,,260,151,,,
Rangers Check Post,gul shah,254150206,191,96,1,1,2
BalIveta (Cholistan),muhabat,,,,,,
Right Portion (P)*,,,,,,,
"",,,191,96,,,
"(Combined)",,,,,,,
Govt. Boys Primary,Chak No.,254080101,236,199,2,2,4
School Chak,148/DNB,,,,,,
No.132/DNB (P)*,,,,,,,
"",Chak,254090801,236,199,,,
"",CNoh.a9k9 /DNB,254090803,837,600,,,
"",No.132/DNB,,,,,,
"",,,1309,998,,,
Govt. Boys Primary,Chak,254080103,63,26,2,2,4
School Chak,No.152/DNB,,,,,,
No.133/DNB (P)*,,,,,,,
"",Chak,254080104,16,8,,,
"",No.153/DNB,,,,,,
"",Rai Wala,254080107,3,3,,,
"",thakri,254080108,0,0,,,
"",Chak,254080201,29,12,,,
"",No.154/DNB,,,,,,
"",Toba Dadri,254080206,14,5,,,
"",badal wala,254080207,0,0,,,
"",bano dahar,254080208,0,0,,,
"",mali wala,254080209,0,0,,,
"",narri wala,254080305,0,0,,,
"",dewan wali,254080402,0,0,,,
"",Chak,254090202,8,5,,,
"",pNeok.3o0 m/DaRnBd\,254090203,0,1,,,
"",Chak,254090204,0,0,,,
"",CNoha.5k8 /DNB,254090205,3,0,,,
"",CNhoa.6k0 /DNB,254090206,4,1,,,
"",NCho.a6k1 /DNB,254090207,18,10,,,
"",NMoe.h8a1n/Dd NTBoba,254090208,0,0,,,
"",sodia gegan,254090209,0,0,,,
"",nawazy wala,254090303,0,0,,,
gulshan wala,254090304,0,0
toba baja,254090306,0,0
qema,254090307,2,4
chacharan,254090308,0,0
ik dahar,254090309,0,0
sardar wala,254090312,0,0
akheer wala,254090405,1,0
dheer,,,
Kaki Wala,254090406,0,0
Chak,254090501,4,1
NCoha.7k9 /DNB,254090503,19,14
tNoob.a8 6ra/DnNB,254090504,5,3
gela toba,254090505,1,0
tikan,254090506,0,0
Chak,254090601,25,19
No.882/DNB,,,
Chak,254090602,17,7
NCoha.8k9 /DNB,254090603,55,37
bNeoe.9r 2w/DalNaB,254090604,0,0
puch kot,254090605,0,0
Khalku,254090606,0,0
nawab waha,254090706,1,2
gud ra ra,254090707,0,0
Chak,254090802,0,0
No.100/DNB,,,
khanpur,254090805,0,0
sAyndgatanra Toba,254090806,0,0
sal wala,254090807,66,72
Chak,254100101,218,131
No.133/DNB,,,
Gawala Wala,254100104,0,0
kodi wala thal,254100105,0,0
madan wala,254100106,0,0
Chak,254100201,40,29
No.136/DNB,,,
Chak,254100202,59,43
No.137/DNB,,,
Chak,254100203,24,16
No.138/DNB,,,
Chak,254100204,57,41
No.139/DNB,,,
toly wala thal,254100207,0,0
Chak,254100304,1,3
No.143/DNB,,,
Chak,254100305,14,0
No.144/DNB,,,
Chak,254100401,18,6
CNho.a8k7 /DNB,254100402,6,1
CNoha.9k0 /DNB,254100403,20,16
No.145/DNB,,,
zabt dahar,254100405,0,0
chindan,254100406,0,0
bdaanrhga wr ala,254100407,1,1
shekh wala,254100408,0,0
Chak,254100504,53,35
Npeoe.8r 5w/DalNi B,254100506,0,0
bachy wali,254100507,0,0
Chak,254100602,132,51
No.147/DNB,,,
kamal wlai,254100606,0,0
toba mangran,254100607,1,0
trah wala,254110105,1,0
wari wala,254110204,0,0
saroor wala,254110205,0,0
lakho wala,254110206,0,0
chory wala,254110207,0,0
barra,254110303,0,0
thery wala,254110305,1,0
dahar,,,
kaso,254110307,0,0
moken wala,254110309,0,1
kheer sar,254110404,0,0
badar wala\,254110405,0,0
musee wala,254110406,0,0
dahr kho,254110503,2,3
Waqti Wala,254110504,0,0
konty wala,254110505,0,0
Mangran,254110506,0,0
Chak,254110601,350,210
No.130/DNB,,,
Chak,254110602,23,11
No.130/a,,,
"/DNB",,,
noor pur saad,254110604,1,7
toba bhindar,254110605,0,0
peer wala,254120104,0,5
peer nain wala,254120105,0,1
baghi dahar,254120106,1,0
jind wali dahar,254120203,6,0
sindh wala,254120306,0,0
nika darah,254120309,0,0
dodhani,254120405,0,0
sakan wala,254120406,0,0
drind wala,,,
nazeer wlai,254120407,0,0
mdauhsrtad,254120503,5,2
kangar wala,,,
oth wala,254120504,0,1
malikin wala,254120505,0,0
nooro wala,254120603,4,2
sahali wala,254120604,1,1
"",msti wala thal\,254120605,0,0,,,
"",waseer wala,254120606,0,0,,,
"",gora,254120607,0,0,,,
"",ralwan wala,254120608,0,0,,,
"",moji hind,254130103,0,0,,,
"",khory wala,254130104,3,3,,,
"",gawar wla,254130106,0,0,,,
"",seek pali wala,254130203,1,0,,,
"",akmal,254130204,0,0,,,
"",Khan ghargh,254130205,7,0,,,
"",sawab,254130206,0,0,,,
"",khan pur,254130208,0,0,,,
"",khanpur,254130306,0,0,,,
"",sydan,,,,,,
"",neendo toba,254130308,0,0,,,
"",bigrwan dahar,254130309,0,0,,,
"",kudniwla,254130404,0,0,,,
"",bdaahhaanr al wala,254130407,0,0,,,
"",jesty wala,254130503,0,0,,,
"",dhundh wala,254130504,2,5,,,
"",bil wal,254130506,2,0,,,
"",gheer wala,254140104,0,0,,,
"",ukan wala\,254140106,0,0,,,
"",snaf wala,254140205,0,0,,,
"",lunda toba,254140206,0,0,,,
"",fareed dahar,254140310,0,0,,,
"",drind wala,254140408,0,0,,,
"",qasim wala,254140506,0,0,,,
"",phool wala,254140606,0,0,,,
"",dheer baseer,,,,,,
"",wala,,,,,,
"",chao bela,254140607,14,2,,,
"",rahan,254140608,0,0,,,
"",khair wala,254140611,0,0,,,
"",khorra,254140612,0,0,,,
"",Baho Wala,254150108,5,1,,,
"",nehrr wala,254150109,2,1,,,
"",lato wala,254150208,4,4,,,
"",Meera Shah,254150308,0,0,,,
"",gory wala,254150609,0,0,,,
"",,,1433,863,,,
Chek Post Chak No.,Chak,254090401,133,70,2,1,3
50/DNB (P)*,CNoh.a7k4 /DNB,254090402,344,209,,,
"",CNoha.7k7 /DNB,254090403,29,13,,,
"",NCoh.a7k8 /DNB,254090404,438,289,,,
"",Nwaod.9e5n/ DwNaBla,254090407,0,0,,,
"",Nooray Wala,254090408,0,0,,,
"",huqay wala,254090705,1,2,,,
"",jindo,254100205,0,0,,,
"",Kaki Toba,254100307,0,0,,,
"",bitor,254140210,0,0,,,
"",khati wala,254140307,0,0,,,
"",tgoabloatra,254140311,0,0,,,
"",bera,254140504,0,0,,,
"",nimrary,254140609,0,0,,,
"",toba makh,254150304,0,0,,,
"",kalary,254150305,0,0,,,
"",maro wala,254150306,0,0,,,
"",,,945,583,,,
Govt. Boys Primary,Chak No.,254090101,181,103,2,2,4
"School, Chak",49/DNB,,,,,,
No.131/DNB (P)*,,,,,,,
"",Chak No.,254090102,186,70,,,
"",50/DNB,,,,,,
"",Chak No.,254090103,160,72,,,
"",59/DNB,,,,,,
"",Toba Makho,254090310,0,0,,,
"",Amala Wala,254090311,0,0,,,
"",toba dadan,254090409,0,0,,,
"",Chak,254100102,113,65,,,
"",No.134/DNB,,,,,,
"",jey wala,254100208,0,0,,,
"",Chak,254110603,445,305,,,
"",No.131/DNB,,,,,,
"",pahor wala,254120103,0,0,,,
"",baho wala,254130108,0,0,,,
"",shareef wala,254140105,0,0,,,
"",toba murad,254140306,1,0,,,
"",kwhaalati wala,254140307,0,0,,,
"",ttoobbaa barma,254140309,0,0,,,
"",galotra,254140311,0,0,,,
"",bera,254140504,0,0,,,
"",nimrary,254140609,0,0,,,
"",toba makh,254150304,0,0,,,
"",kalary,254150305,0,0,,,
"",maro wala,254150306,0,0,,,
"",mary dahar,254150307,0,0,,,
"",daio putar,254160217,0,2,,,
"",puchkot 1,254160420,0,0,,,
"",,,1086,617,,,
Govt. Boys Primary,Chak,242040504,0,88,1,1,2
"School, Chak",NChoa.1k1 0/DB,242040505,0,225,,,
No.131/DNB (P)*,CNoh.a1k1 0/DB,242040506,0,107,,,
"",NCho.a1k1 0/DB,242040507,0,771,,,
"",NCho.a1k1 0/DB,254100102,113,65,,,
"",No.134/DNB,,,,,,
"",jey wala,254100208,0,0,,,
"",Chak,254110603,445,305,,,
"",No.131/DNB,,,,,,
"",baho wala,254130108,0,0,,,
"",shareef wala,254140105,0,0,,,
"",toba barma,254140309,0,0,,,
"",,mary dahar,254150307,,,0 0,,,,,
"",,,,,,558 1561,,,,,
Total :,,,,,,98908 73396,,198,,,372
"",,,List of Polling Stations,,,,,,,,
"",,,CONSTITUENCY :PP-250,BAHAWALPUR-VI,,,,,,,
S,Name & Location of,Name of Electoral,Census Block in Code Number,Sr. No. of voters on the,,No. of Voters Assigned to,,,,No. of Polling Booths,
l,the Polling Station,Area assigned to,,Electoral Rolls in case of,,Polling Station,,,,,
".",,the Polling,,bifurcation of Electoral,,,,,,,
"",,,,,,M Female,T,M,,Female Total,
N,,Station,,Area,,,,,,,
"",,,,,,a,ot,a,,,
o,,,,,,,,,,,
"",,,,,,l,al,l,,,
".",,,,,,,,,,,
1,2,3,4,5,6,7,8,9,,1 11,
"","Govt, Boys High",Chak,242040706,,,411 0,,4,,0 0,4
"","School, Chak",CNho.a1k1 7/DB,242040707,,,451 0,,,,,
"","No.117/DB,Old  (P)*",NCoha.1k1 7/DB,242040708,,,297 0,,,,,
"",,NCoh.a1k1 7/DB,242040709,,,684 0,,,,,
"",,NCho.a1k1 7/DB,242040710,,,390 0,,,,,
"",,aNzoe.1m1 7w/aDlaB,254090804,,,0 0,,,,,
"",,punwar wala,254100306,,,0 0,,,,,
"",,guden\,254130304,,,0 0,,,,,
"",,khotly,254130307,,,0 0,,,,,
"",,kareem daad,254130409,,,0 0,,,,,
"",,wala,,,,,,,,,
"",,,,,,2233 0,,,,,
"","Govt, Girls High",Chak,242040706,,,0 306,,0,,2,2
"","School, Chak",NCoha.1k1 7/DB,242040707,,,0 368,,,,,
"","No.117/DB,Old  (P)*",CNho.a1k1 7/DB,242040708,,,0 202,,,,,
"",,NCoh.a1k1 7/DB,242040709,,,0 556,,,,,
"",,CNhoa.1k1 7/DB,242040710,,,0 363,,,,,
"",,Nazoe.1m1 7w/aDlaB,254090804,,,0 0,,,,,
"",,punwar wala,254100306,,,0 0,,,,,
"",,guden\,254130304,,,0 0,,,,,
"",,khotly,254130307,,,0 0,,,,,
"",,kareem daad,254130409,,,0 0,,,,,
"",,wala,,,,,,,,,
"",,,,,,0 1795,,,,,
"","Govt, Boys Primary",Chak,242040703,,,641 482,,2,,2,4
"","School, Chak",CNhoa.1k0 9/DB,242040704,,,213 139,,,,,
"",No.109/DB (P)*,CNhoa.1k0 9/DB,242040705,,,256 187,,,,,
"",,No.109/DB,,,,1110 808,,,,,
"","Govt, Boys Middle",Chak,242040701,,,484 399,,2,,2,4
"","School, Chak",NCho.a1k0 8/DB,242040702,,,721 579,,,,,
"","No.108/DB, (P)*",No.108/DB,,,,1205 978,,,,,
"","Govt, Boys Primary",Jand Khan,254150315,,,30 16,,2,,2,4
"","School, Jugeet Peer",Sar,,,,30 16,,,,,
"",(P)* (Combined),,,,,,,,,,
"Govt, Boys",chak no 1,242060301,582,519,2,2,4
"Elementary School,",DchNaBk no 1,242060302,454,330,,,
Chak NO.1/DNB (P)*,DNB,,1036,849,,,
"Govt, Boys Primary",chak no 1,242060301,582,519,2,2,4
"School, Chak",DchNaBk no 1,242060302,454,330,,,
No.1/DNB (P)*,DNB,,1036,849,,,
"Govt, Boys Primary",chak no 2,242060303,412,372,1,1,2
"School, Chak NO.2 /",DNB,,412,372,,,
DNB (P)* (Combined),,,,,,,
"Govt, Boys Primary",chak no 3,242060304,486,389,1,1,2
"School, Chak NO.3 /",DNB,,486,389,,,
DNB (P)* (Combined),,,,,,,
Govt. Girls Primary,chak no 4,242060406,535,378,2,2,4
"School, Chak No. 114-",cDhNaBk no 4,242060407,35,23,,,
DNB (Combine),CDhNaBk No. 114-,242060408,116,82,,,
"",DNB,,,,,,
"",Chak No. 114-,242060409,329,248,,,
"",DNB,,,,,,
"",,,1015,731,,,
"Govt, Girls Primary",chak no 5,242060401,453,309,2,1,3
"School, Madina PP",cDhNaBk no 5,242060402,343,289,,,
"Colony, (P)*",DNB,,796,598,,,
"(Combined)",,,,,,,
"Govt, Boys Primary",Chak No 5-,242060403,279,187,1,1,2
"School, Madina",CDNhaBk No 5-,242060404,689,577,,,
"Colony, (P)*",CDhNaBk No 5-,242060411,191,162,,,
"",CDhNaBk No 5-,242060412,68,50,,,
"",DNB,,1227,976,,,
"Govt, Boys Primary",chak no 5,242060405,435,320,2,2,4
School Chak NO.5 /,DNB,,435,320,,,
DNB (P)* (Combined),,,,,,,
"Govt, Girls",chak no 6,242060305,441,352,2,2,4
Elementary School,cDhNaBk no 6,242060306,135,96,,,
Chak NO.6 / DNB (P)*,DNB,,576,448,,,
"Govt, Boys Primary",chak no 6,242060307,779,539,2,2,4
"School, Chak No. 6-",DNB,,779,539,,,
DNB (Combined),,,,,,,
"Govt, Girls High",chak no 16,242060308,311,249,2,1,3
School Chak NO.16 /,cDhNaBk no 16,242060309,477,381,,,
DNB (P)* (Combined),DNB,,788,630,,,
"Govt, Boys Primary",chak no 116,242060410,664,478,1,1,2
School Chak NO.116 /,DNB,,,,,,
DNB (P)* (Combined),,,,,,,
"",,,664,478,,,
"Govt, Boys",chak no 7,242060203,791,589,2,1,3
"Elementary School,",DNB,,791,589,,,
Chak NO.7 / DNB(P)*,,,,,,,
"Govt, Boys Primary",chak no 8,242060201,561,504,1,1,2
"School, Chak NO.8 /",DNB,,561,504,,,
DNB (P)* (Combined),,,,,,,
"Govt, Girls Primary",chak no 8,242060202,529,408,1,1,2
"School, Chak NO.8 /",DNB,,529,408,,,
DNB (P)* (Combined),,,,,,,
"Govt, Girls Elementry",chak no 9,242060101,6,3,2,1,3
School Chak,DchNaBk no 10,242060102,33,26,,,
NO.11/DNB (P)*,cDhNaBk no 11,242060103,446,280,,,
"",DchNaBk no 11,242060104,397,282,,,
"",DNB,,882,591,,,
"Govt, Girls Primary",chak no 12,242060105,287,236,1,1,2
"School, Chak",cDhNaBk no 13,242060106,157,103,,,
NO.12/DNB (P)*,DNB,,444,339,,,
"Govt, Girls Primary",chak no 15,242060107,496,339,1,1,2
"School, Chak",DNB,,496,339,,,
NO.15/DNB (P)*,,,,,,,
