"","ELECTION COMMISSION OF PAKISTANFORMFORM-28{ See rule  50 }LIST OF POLLING STATIONS FOR A CONSTITUENCYElection to the National Assembly of the PunjabNo. and name of ConstituencyNA-181-Muzaffargarh-I",,,,,,,,,,,,
"",Sr.No.,No. and name of Polling Station,In case f rural areas,In case f urban areas,,"Number of voters assingnedto polling station",Nuimber of polling booths,,,,,,
"",,,Name of Electoral Area,"Census blockcode","Name of ElectoralArea","Census blockcode","Sr. No. of voters onthe eletoral roll incase electoral areais birurcated",,,,,,
"",1,2,3,4,5,6,7,8,9,10,11,12,13
"",,,237040703,,,,0,247,247,,,
243,Government Girls Primary School Bangla Machi,Bait Angrah,237040704,,,,536,500,1036,1,1,2
"",,,237040705,,,,,,0,,,
"",,,,,,,,,,,,
244,"Government Boys Primary School Dadarry Wala(Male)",Bait Angrah,237040706,,,,476,0,476,2,0,2
"",,,237040707,,,,338,0,338,,,
"",,,237040708,,,,51,0,51,,,
"",,Kalu Wala,237040709,,,,19,0,19,,,
"",,,,,,,,,,,,
245,Government Boys Primary School Dadarry Wala,Bait Angrah,237040706,,,,0,422,422,0,2,2
"",(Female),,237040707,,,,0,235,235,,,
"",,,237040708,,,,0,46,46,,,
"",,Kalu Wala,237040709,,,,0,11,11,,,
"",,,,,,,,,,,,
246,"Government Boys Primary School Wassu Wala(Male)",Ludha Langer,237040801,,,,579,0,579,2,0,2
"",,Ludha Langer,237040802,,,,,,0,,,
"",,Ludha Langer,237040803,,,,296,0,296,,,
"",,Ludha Langer,237040804,,,,211,0,211,,,
247,Government Boys Primary School Wassu Wala,Ludha Langer,237040801,,,,0,503,503,0,2,2
"",(Female),Ludha Langer,237040802,,,,0,258,258,,,
"",,Ludha Langer,237040803,,,,0,179,179,,,
"",,Ludha Langer,237040804,,,,0,255,255,,,
"",,Ludha Langer,237040805,,,,,,,,,
"",,,,,,,,,,,,
248,"Government Boys Elementary Kaheri Sinawan(Male)",Kaheri Sinawan,237040806,,,,290,0,290,2,0,2
"",,Kaheri Sinawan,237040807,,,,313,0,313,,,
"",,Kaheri Sinawan,237040808,,,,168,0,168,,,
"",,Kaheri Sinawan,237040809,,,,156,0,156,,,
"",,Kaheri Sinawan,237040810,,,,213,0,213,,,
"",,,,,,,,,,,,
249,"Government Girls Elementary School LangarWala (Kaheri Sinawan)",Kaheri Sinawan,237040806,,,,0,269,269,0,2,2
"",(Female),Kaheri Sinawan,237040807,,,,0,291,291,,,
"",,Kaheri Sinawan,237040808,,,,0,144,144,,,
"",,Kaheri Sinawan,237040809,,,,0,135,135,,,
"",,Kaheri Sinawan,237040810,,,,0,184,184,,,
250,"Government Boys Primary School Shadi KhanSinawan",Shadi khan Sinawan,237040811,,,,247,176,423,1,1,2
"",,Shadi khan Sinawan,237040812,,,,329,273,602,,,
251,"Government Boys Primary school Patti dayaChokha (Male)",Patti Diya Chokha,237040901,,,,1259,0,1259,2,0,2
"",,,237040902,,,,,,0,,,
"",,,237040903,,,,,,0,,,
"",,,,,,,,,,,,
252,"Government Boys Primary school Patti dayaChokha",Patti Diya Chokha,237040901,,,,0,1081,1081,0,2,2
"",(Female),,237040902,,,,,,0,,,
"",,,237040903,,,,,,0,,,
"",,,,,,,,,,,,
253,"Government Boys Primary School Colony DadWala",Patti Diya Chokha,237040904,,,,928,730,1658,2,1,3
"",,,237040905,,,,,,0,,,
254,"Government Boys Primary school Patti dayaChokha (Female)",Patti Diya Chokha,237040901,,,,0,1081,1081,0,2,2
255,"Government Boys Elementry School MubarakWala",Patti Diya Chokha,237040906,,,,708,552,1260,1,1,2
"",,,237040907,,,,,,0,,,
256,Government Boys Primary School Gashkori Wala,Patti Diya Chokha,237040908,,,,833,686,1519,2,1,3
"",,,237040910,,,,,,0,,,
257,Government Boys Primary School Jhanjhan Wali,Jojhan Wali,237041001,,,,630,527,1157,1,1,2
"",,,237041002,,,,,,0,,,
258,Government Boys Primary School Jhanjhan Wali,Jojhan Wali,237041003,,,,742,635,1377,1,1,2
"",,,237041004,,,,,,0,,,
"",,Bait Autera Kot Addu,237041006,,,,20,8,28,,,
"",,,,,,,,,,,,
259,Naher Wala (Improvised),Naher Wala,237041005,,,,67,47,114,1,1,2
"",,,,,,,,,,,,
260,"Government Boys High School Daya Choukha(Male)",Daya Choukha Gharbi,237041101,,,,785,0,785,2,0,2
"",,,237041102,,,,,,0,,,
"",,Daya Choukha Gharbi,237041103,,,,531,0,531,,,
"",,,237041104,,,,,,0,,,
261,Government Boys High School Daya Chokha,Daya Choukha Gharbi,237041105,,,,0,699,699,0,2,2
"",(Female),Daya Choukha Gharbi,237041106,,,,0,445,445,,,
"",,,,,,,,,,,,
"",,,,,,,,,,,,
262,"Government Boys Primary school Thahti HassanWali (Male)",Daya Choukha Gharbi,237041107,,,,317,295,612,1,1,2
"",,,237041108,,,,172,142,314,,,
"",,,,,,,,,,,,
263,"Government Boys Primary School thathi HassanWali",Daya Choukha Gharbi,237041101,,,,,,,,,
"",(Female),Daya Choukha Gharbi,237041102,,,,,,,,,
"",,Daya Choukha Gharbi,237041103,,,,0,611,611,0,2,2
"",,Daya Choukha Gharbi,237041104,,,,0,481,481,0,,
264,Government Boys Primary School Fazil Abad,Daya Choukha Gharbi,237041109,,,,239,199,438,1,1,2
265,Government Boys Primary School Basti Dhudi,Daya Choukha Sharqi,237041201,,,,462,0,462,2,0,2
"",,Daya Chokha Sharqi,237041202,,,,557,0,557,,,
"",,Daya Choukha Sharqi,237041204,,,,378,370,748,,,
267,"Government Boys Primary School Basti Dhudi(Female)",Daya Choukha Sharqi,237041201,,,,0,409,409,0,2,2
"",,Daya Choukha Sharqi,237041202,,,,0,461,461,,,
268,"Government Boys Primary School Basti Dhudi(Female)",Daya Choukha Sharqi,237041203,,,,0,386,386,0,1,1
"",,Daya Choukha Sharqi,237041204,,,,0,370,370,,,
269,Government Boys High School Doost Ali Wala,Daya Choukha Sharqi,237041205,,,,447,400,847,2,1,3
"",,Daya Choukha Sharqi,237041206,,,,151,134,285,,,
270,"Govt.Girls Degree College,Sinawan",Daya Choukha Sharqi,237041207,,,,243,212,455,1,1,2
271,"Government Boys High School Khar Gharbi(Male)",Khar Gharbi,237041301,,,,403,0,403,2,0,2
"",,Khar Gharbi,237041302,,,,434,0,434,,,
"",,Khar Gharbi,237041303,,,,362,0,362,,,
272,"Government Boys High School Khar Gharbi(Improvised)",Khar Gharbi,237041301,,,,0,366,366,0,2,2
"",(Female),Khar Gharbi,237041302,,,,0,349,349,,,
"",,Khar Gharbi,237041303,,,,0,339,339,,,
273,Government Boys Primary School Chandia Wala,Khar Gharbi,237041304,,,,610,575,1185,1,1,2
"",,,237041305,,,,,,0,,,
274,"Government Boys Primary School RailwayStation Sinawan",Thathi Hassan Wali,237040610,,,,237,251,488,1,1,2
275,Government Boys Primary School Thori Wala,Thathi Hassan Wali,237040611,,,,470,442,912,1,1,2
276,Government Boys Primary School Chandia Wala,Patti Dar Khrian,237041306,,,,7,7,14,,,
"",,Rakh Saban Machi,237041307,,,,0,0,0,,,
277,"Government Boys Primary school Arih ThathiHamza (Female)",M.C Sinawan,237130503,,,,0,450,450,0,2,2
"",,,237130504,,,,,,0,,,
"",,M.C Sinawan,237130501,,,,0,225,225,,,
"",,,237130502,,,,,,0,,,
"",,,,,,,,,,,,
278,"Government Boys Primary school Arih ThathiHamza",M.C Sinawan,237130405,,,,0,246,246,0,2,2
"",,,,,,,,,,,,
279,"Government Boys Primary school Arih ThathiHamza",M.C Sinawan,237130503,,,,498,0,498,,,
"",,M.C Sinawan,237130501,,,,269,0,269,,,
"",,,237130502,,,,,,0,,,
"",,M.C Sinawan,237130405,,,,292,0,292,,,
"",,,,,,,,,0,,,
280,"Government Girls Primary School Railwaystation Sinawan (Male)",M.C Sinawan,237130405,,,,506,0,506,2,0,2
"",,,237130402,,,,625,0,625,,,
"",,,237130405,,,,,,0,,,
281,"Government Girls Primary School Railwaystation Sinawan",M.C Sinawan,237130405,,,,0,462,462,0,2,2
"",(Female),,237130401,,,,0,483,483,,,
"",,,237130405,,,,,,0,,,
282,"Government Boys Primary School RailwayStation Sinawan",M.C Sinawan,237130402,,,,330,280,610,1,1,2
"",,,237130403,,,,,,0,,,
"",,M.C Sinawan,237130404,,,,213,176,389,,,
"",,,237130501,,,,,,0,,,
"",,,237130504,,,,,,0,,,
"",,,237130406,,,,311,252,563,,,
283,Government Boys High School Sinawan  (Male),M.C Sinawan,237130304,,,,692,0,692,2,0,2
"",,,237130303,,,,,,0,,,
"",,,237130301,,,,456,0,456,,,
"",,,237130202,,,,,,0,,,
284,Government Boys High School Sinawan,M.C Sinawan,237130304,,,,0,582,582,0,2,2
"",(Female),,237130303,,,,,,0,,,
"",,,237130301,,,,0,414,414,,,
"",,,237130202,,,,,,0,,,
285,Government Boys High School Sinawan (Male),M.C Sinawan,237130302,,,,592,0,592,2,0,2
"",,,237130305,,,,,,0,,,
"",,,237130306,,,,530,0,530,,,
"",,,237130307,,,,,,0,,,
286,Government Boys High School Sinawan,M.C Sinawan,237130302,,,,0,585,585,0,2,2
"",(Female),,237130305,,,,,,0,,,
"",,,237130306,,,,0,509,509,,,
"",,,237130307,,,,,,0,,,
287,Government Boys Elementry School Sinawan,M.C Sinawan,237130201,,,,608,482,1090,1,1,2
"",,,237130101,,,,,,0,,,0
288,"Government Boys Elemenrtry School Sinawan(Male)",M.C Sinawan,237130102,,,,896,0,896,2,0,2
"",,,238130103,,,,,,0,,,
289,Government Boys Elemenrtry School Sinawan,M.C Sinawan,237130102,,,,0,712,712,0,2,2
"",(Female),,238130103,,,,,,0,,,
"",,,237130104,,,,,,0,,,
"",,,,,,,,,0,,,
290,Government Girls High School Sinawan,M.C Sinawan,237130205,,,,359,323,682,2,1,3
"",,,237130206,,,,,,0,,,
"",,,237130203,,,,331,291,622,,,
291,Vetnary Hospital Sinawan  (Male),M.C Sinawan,237130205,,,,975,0,975,2,0,2
"",,,237130204,,,,,,0,,,
"",,,237130207,,,,,,0,,,
Sr.#,No.and name of polling station,In case of rural areas,In case of urban  areas,"S.No.of voters onthe electoral roll incase electoral area",Number of voters assigned,Number of bolling,,,,,,
"",,"Name of electoralarea","Census blockcode","Name ofelectoral area","Census blockcode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
1,Government  Girls Primary School Patti Dereg,Patti Dergh,234080101,,,,266,208,474,2,1,3
"",,Patti Dergh,234080102,,,,432,378,810,,,
2,Government  Girls Primary School Patti Dereg,Patti Dergh,234080103,,,,505,411,916,,,
"",,Patti Dergh,234080104,,,,309,239,548,,,
3,Government  Boys Primary School Patti Dereg,Patti Dergh,234080105,,,,386,312,698,2,1,3
"",,Patti Dergh,234080106,,,,360,272,632,,,0
4,"Government  Boys Higher Secondary SchoolRohilan Wali",Rohilllan Wali,234080114,,,,186,211,397,2,1,3
"",,Rohilllan Wali,234080115,,,,256,123,379,,,0
"",,Rohilllan Wali,,,,,92,94,186,,,0
5,"Government  Boys Higher Secondary SchoolRohilan wali",Rohilllan Wali,234080116,,,,615,420,1035,2,0,2
"",(Male),Rohilllan Wali,234080117,,,,535,155,690,,,0
"",,Rohilllan Wali,234080118,,,,143,472,615,,,0
"",,,,,,,,,0,,,0
6,"Government  Boys Higher Secondary SchoolRohilan wali",Rohilllan Wali,234080116,,,,0,420,420,,,0
"",( Female ),Rohilllan Wali,234080117,,,,0,155,155,0,2,2
7,"Government  Boys Higher Secondary SchoolRohilan wali",Rohilllan Wali,234080119,,,,444,393,837,2,1,3
"",,Rohilllan Wali,234080120,,,,413,354,767,,,0
8,Government  Girls High School Rohilan Wali,Rohilllan Wali,234080108,,,,265,218,483,2,1,3
"",,Rohilllan Wali,234080109,,,,473,342,815,,,0
"",,Rohilllan Wali,234080110,,,,257,187,444,,,0
"",,Rohilllan Wali,234080112,,,,237,288,525,,,0
9,Government  Girls High school Rohilan Wali,Rohilllan Wali,234080111,,,,244,179,423,2,2,4
"",,Rohilllan Wali,234080121,,,,282,199,481,,,0
"",,Rohilllan Wali,234080113,,,,294,230,524,,,0
10,Government  boys Primary School Chatwahin,Chatwahin,234080201,,,,387,0,387,2,0,2
"",(Male),Chatwahin,234080202,,,,368,0,368,,,0
"",,,234080203,,,,216,0,216,,,0
"",,Chatwahin,234080204,,,,312,0,312,,,0
11,Government  Boys Primary School Chatwahin,Chatwahin,234080201,,,,0,314,314,0,2,2
"",( Female ),Chatwahin,234080202,,,,0,193,193,,,0
"",,,234080203,,,,0,248,248,,,0
"",,Chatwahin,234080204,,,,0,270,270,,,0
12,Government  Girls Primary School Chatwahin,Chatwahin,234080205,,,,385,0,385,2,0,2
"",(Male),Chatwahin,234080206,,,,234,0,234,,,0
"",,Chatwahin,234080207,,,,592,0,592,,,0
13,Government  Girls Primary School Chatwahin,Chatwahin,234080205,,,,0,379,379,0,2,2
"",( Female ),Chatwahin,234080206,,,,0,168,168,,,0
"",,Chatwahin,234080207,,,,0,498,498,,,0
14,Government  Boys Primary School Gud Pur,Gud Pur,234080208,,,,701,567,1268,2,1,3
15,Government  Boys Primary School Saleh,Sahelan,234080201,,,,410,343,753,1,1,2
"",,Saleh,234080201,,,,388,308,696,,,0
16,Government  Girls Primary School Saleh,Saleh,234080201,,,,648,527,1175,2,1,3
"",,Saleh,234080201,,,,86,62,148,,,0
17,"Basic Health Unit, Qadir Pur",Qadir Pur,234080201,,,,455,390,845,1,1,2
"",,Qadir Pur,234080306,,,,374,218,592,,,
"",,,234080307,,,,279,222,501,,,
18,Government  Boys Primary School Gangha,Gangha,234080401,,,,388,332,720,2,1,3
"",,Gangha,234080402,,,,237,284,521,,,
"",,Jalal Pur,234080403,,,,180,124,304,,,
19,Government  Boys Primary School Mahal Khakhi,"Mahal KhakhiShumali",234080504,,,,154,41,195,1,1,2
20,"Government  Boys High School Bangal Wali,Mahal Khakhi","Mahal KhakhiShumali",234080506,,,,225,539,764,2,1,3
"",,"Mahal KhakhiShumali",234080507,,,,87,167,254,,,
"",,"Mahal KhakhiShumali",234080508,,,,516,18,534,,,
"",,"Mahal KhakhiShumali",234080501,,,,246,184,430,,,
21,"Government  Boys High School BangalWali,Mahal Khakhi","Mahal KhakhiShumali",234080509,,,,419,382,801,2,1,3
"",,"Mahal KhakhiShumali",234080510,,,,500,318,818,,,0
22,Government Girls Primary School Mahal Khakhi,"Mahal KhakhiShumali",234080502,,,,369,269,638,2,1,3
"",,"Mahal KhakhiShumali",234080503,,,,396,353,749,,,0
23,"Government  Boys Primary School Jhandy Wali(Adam Khakhi)",Jhandey wali,234080605,,,,453,0,453,2,0,2
"",(Male),Jhandey wali,234080606,,,,295,,295,,,0
"",,Jhandey wali,234080601,,,,522,0,522,,,0
"",,Jhandey wali,234080602,,,,169,0,169,,,0
24,"Government  Boys Primary School Jhandy wali(Adam Khakhi)",Jhandey wali,234080605,,,,0,352,352,0,2,2
"",( Female ),Jhandey wali,234080606,,,,,206,206,,,0
"",,Jhandey wali,234080601,,,,0,407,407,,,0
"",,Jhandey wali,234080602,,,,0,110,110,,,0
25,Government  Girls Primary School Jhandy Wali,Jhandey wali,234080603,,,,367,309,676,2,1,3
"",,Jhandey wali,234080604,,,,396,280,676,,,0
"",,,,,,,,,,,,
"",,"Kandi BaloUnionCouncilhain",234080607,,,,266,290,556,2,2,4
"",,"Kandi BaloUnionCouncilhain",234080608,,,,489,353,842,,,0
26,"Government  Boys Primary School KandiBalochan","Kandi BaloUnionCouncilhain",234080609,,,,267,121,388,1,1,2
"",,"Kandi BaloUnionCouncilhain",234080610,,,,396,308,704,,,0
27,Government  Boys High School Naching,Eason Wali,234080701,,,,608,469,1077,2,1,3
"",,Eason Wali,234080702,,,,306,261,567,,,0
28,Government  Boys Primary School Gondal Wala,Eason Wali,234080703,,,,460,364,824,2,1,3
"",,Eason Wali,234080704,,,,394,346,740,,,0
"",,Bait Hussani,234080706,,,,151,111,262,,,0
30,"Government  Boys Primary School Sandeela(Khaji Wala)",Sandeela,234080801,,,,247,0,247,2,0,2
"",(Male),,234080802,,,,277,,277,,,0
"",,Sandeela,234080803,,,,237,0,237,,,0
"",,,234080804,,,,516,,516,,,0
"",,Sandeela,234080807,,,,499,0,499,,,0
31,"Government  Boys Primary School Sandeela(Daud Arrain)",Sandeela,234080801,,,,0,199,199,0,2,2
"",( Female ),,234080802,,,,,251,251,,,0
"",,Sandeela,234080803,,,,0,79,79,,,0
"",,,234080804,,,,,485,485,,,0
"",,Sandeela,234080807,,,,0,409,409,,,0
32,Government  Girls Primary School Sandeela,Sandeela,234080808,,,,444,0,444,2,1,3
"",(Male),Sandeela,234080805,,,,185,0,185,,,0
"",,,234080806,,,,245,,245,,,0
"",,Sandeela,234080809,,,,232,0,232,,,0
33,Government  Girls Primary School Dedey Lal,Herpullu,234080810,,,,257,,257,1,1,2
"",,,234080811,,,,244,,244,,,0
"",,,234080812,,,,240,,240,,,0
34,Government  Girls Primary School Khaji Wala,Sandeela,234080808,,,,0,348,348,0,1,1
"",( Female ),Sandeela,234080805,,,,0,171,171,,,0
"",,Sandeela,234080806,,,,0,189,189,,,0
"",,,234080809,,,,,189,189,,,0
35,Government  Girls Primary School Dedey Lal,Herpullu,234080810,,,,0,187,187,0,1,1
"",( Female ),,234080811,,,,0,179,179,,,0
"",,,234080812,,,,0,180,180,,,0
36,Government  Boys Middle School Dehdey Lal,Herpullu,234080813,,,,294,230,524,1,1,2
"",,Rakh Herpullu,234080814,,,,124,108,232,,,0
37,"Government  Community Moddle SchoolBarahim Wali",Brahim Wali,234080901,,,,283,196,479,2,1,3
"",,Brahim Wali,234080902,,,,590,468,1058,,,0
38,Government  boys High School Barahim Wali,Brahim Wali,234080903,,,,869,633,1502,2,1,3
39,Government  Boys High School Barahim Wali,Brahim Wali,234080904,,,,256,,256,2,1,3
"",(Male),Brahim Wali,234080905,,,,391,,391,,,0
"",,Serin Miani,234080906,,,,405,,405,,,0
40,"Government  Boys Primary School Mahal KhakhiJunubi",Mahal Khakhi Janubi,234081001,,,,519,0,519,2,0,2
"",(Male),,234081002,,,,361,,361,,,0
"",,Mahal Khakhi Janubi,234081003,,,,500,0,500,,,0
41,Government  Boys High School Barahim Wali,Brahim Wali,234080904,,,,0,219,219,0,1,1
"",( Female ),Brahim Wali,234080905,,,,0,326,326,,,0
"",,Serin Miani,234080906,,,,0,370,370,,,0
"",,Khan pur Janubi,234080907,,,,0,32,32,,,0
42,"Government  Boys Primary School Mahal KhakhiJunubi",Mahal Khakhi Janubi,234081001,,,,0,421,421,0,2,2
"",( Female ),,234081002,,,,,347,347,,,0
"",,Mahal Khakhi Janubi,234081003,,,,0,386,386,,,0
43,"Government  Girls Primary School Mahal KhakhiJanubi",Mahal Khakhi Janubi,234081004,,,,229,215,444,1,1,2
"",,Mahal Khakhi Janubi,234081005,,,,352,315,667,,,0
44,"Government  Girls Primary School Mahal KhakhiJanubi",Mahal Khakhi Janubi,234081006,,,,380,365,745,1,1,2
"",,Mahal Khakhi Janubi,234081007,,,,41,29,70,,,0
45,"Government  Girls Primary School Mahal KhakhiJanubi",Khan Bela,234081008,,,,687,513,1200,2,1,3
"",,Khor Wala,234081009,,,,77,49,126,,,0
46,Government  Girls Primary School Makhan Bela,Makhan Bela,234081101,,,,282,232,514,2,1,3
"",,,234081102,,,,333,242,575,,,0
47,Government  Boys Primary School Makhan Bela,Makhan Bela,234081103,,,,333,256,589,1,1,2
"",,,234081104,,,,199,160,359,,,0
"",,Makhan Bela,234081105,,,,313,219,532,,,0
"",,,234081106,,,,260,235,495,,,0
48,Government  Girls Primary School Makhan Bela,Makhan Bela,234081110,,,,415,0,415,2,1,3
"",(Male),Makhan Bela,234081111,,,,297,0,297,,,0
"",,Makhan Bela,234081112,,,,347,0,347,,,0
49,Government  Girls Primary School Makhan Bela,Makhan Bela,234081110,,,,0,295,295,0,1,1
"",( Female ),Makhan Bela,234081111,,,,0,246,246,,,0
"",,Makhan Bela,234081112,,,,0,240,240,,,0
50,Government  Girls Primary School Makhan Bela,Makhan Bela,234081107,,,,148,107,255,2,1,3
"",,,234081109,,,,440,324,764,,,0
51,"Government  Girls Primary School Makhan Bela(Korai wala)",Makhan Bela,234081113,,,,460,367,827,2,1,3
"",,Rakh Makhan Bela,234081114,,,,145,103,248,,,0
52,Government  Boys Primary School Mochi wala,Taroor Panjani,234081201,,,,130,0,130,2,0,2
"",(Male),Mochi Wala Gharbi,234081202,,,,400,0,400,,,0
"",,,234081203,,,,248,,248,,,0
"",,,234081204,,,,408,,408,,,0
"",,Mochi Wala Gharbi,234081205,,,,263,0,263,,,0
53,Government  Girls Primary School Mochi Wala,Mochi Wala Gharbi,234081206,,,,281,0,281,2,0,2
"",(Male),Mochi Wala Gharbi,234081207,,,,713,0,713,,,0
"",,Mochi Wala Gharbi,234081208,,,,366,0,366,,,0
54,Government  Boys Primary School Mochi wala,Taroor Panjani,234081201,,,,0,117,117,0,2,2
"",( Female ),Mochi Wala Gharbi,234081202,,,,0,349,349,,,0
"",,,234081203,,,,0,205,205,,,0
"",,,234081204,,,,,346,346,,,0
"",,Mochi Wala Gharbi,234081205,,,,0,209,209,,,0
55,Government  Girls Primary School Mochi Wala,Mochi Wala Gharbi,234081206,,,,0,232,232,0,2,2
"",( Female ),Mochi Wala Gharbi,234081207,,,,0,548,548,,,0
"",,Mochi Wala Gharbi,234081208,,,,0,283,283,,,0
56,"Basic Health Unit, Mochi Wala",Mochi Wala Gharbi,234081209,,,,357,0,357,2,1,3
"",,Mochi Wala Gharbi,234081210,,,,496,0,496,,,0
"",,Mochi Wala Sharqi,,,,,290,0,290,,,0
57,Government Boys Primary School Mochi Wala,Mochi Wala Gharbi,234081209,,,,0,270,270,0,1,1
"",( Female ),Mochi Wala Gharbi,234081210,,,,0,404,404,,,0
"",,Mochi Wala Sharqi,,,,,0,232,232,,,0
58,"Government BOYS PRIMARY SCHOOL RAQBASARKAR",Raqba Sarkari,234030303,,,,405,0,405,2,0,2
"",(Male),Raqba Sarkari,234030304,,,,634,0,634,,,0
"",,Raqba Sarkari,234030305,,,,46,0,46,,,0
59,"Government BOYS PRIMARY SCHOOL RAQBASARKAR",Raqba Sarkari,234030303,,,,0,275,275,0,2,2
"",( Female ),Raqba Sarkari,234030304,,,,0,497,497,,,0
"",,Rakh Daira Wadhu,234030305,,,,0,32,32,,,0
"",,,,,,,,,0,,,0
60,Government BOYS HIGH SCHOOL DEWALA,Dewala,234030101,,,,469,315,784,2,1,3
"",,,234030102,,,,455,479,934,,,0
61,Government GIRLS HIGH SCHOOL MARAH,Khokhara Sajawal,234030103,,,,268,185,453,1,1,2
"",,,234030104,,,,257,180,437,,,0
62,"Government BOYS PRIMARY SCHOOL KHOKHARWALA (IMPROVISED)",Chak Kalu Wala,234030106,,,,32,41,73,1,1,2
"",,Kalu Wali,234030107,,,,157,134,291,,,0
"",,Abraind,234030108,,,,433,291,724,,,0
63,"Government BOYS PRIMARY SCHOOL MANKABHUTTA",Manka Bhutta,234030201,,,,538,0,538,2,0,2
"",(Male),Manka Bhutta,234030202,,,,449,0,449,,,0
"",,Manka Bhutta,234030205,,,,148,0,148,,,0
64,"Government GIRLS PRIMARY SCHOOL BASTITAHIR WALI",Manka Bhutta,234030203,,,,421,0,421,2,0,2
"",,Manka Bhutta,234030204,,,,477,0,477,,,0
"",,Tal Jall wala,234030206,,,,291,0,291,,,0
65,"Government BOYS PRIMARY SCHOOL MANKABHUTTA",Manka Bhutta,234030201,,,,0,455,455,0,2,2
"",( Female ),Manka Bhutta,234030202,,,,0,363,363,,,0
"",,Manka Bhutta,234030205,,,,0,141,141,,,0
66,"Government GIRLS PRIMARY SCHOOL BASTITAHIR WALI",Manka Bhutta,234030203,,,,0,355,355,0,2,2
"",( Female ),Manka Bhutta,234030204,,,,0,345,345,,,0
"",,Tal Jall wala,234030206,,,,0,250,250,,,0
67,"Government BOYS PRIMARY SCHOOL DERAWADDHU (Male)",Daira Wadhu,234030301,,,,635,0,635,2,0,2
"",,Daira Wadhu,234030302,,,,364,0,364,,,0
68,Basic Health Unit Dera Waddhu ( Female ),Daira Wadhu,234030301,,,,0,541,541,0,2,2
"",,Daira Wadhu,234030302,,,,0,325,325,,,0
69,"Government BOYS PRIMARY SCHOOL BASTIBASHIR SINAWAN",Phullan Wali,234030403,,,,193,194,387,1,1,2
"",,,234030404,,,,484,411,895,,,0
70,"Government BOYS PRIMARY SCHOOL MOZA TALKACHU",Fateh Ali Wala,234030401,,,,74,66,140,1,1,2
"",,Bhagwat Wala,,,,,181,164,345,,,0
"",,Tal Kachu,234030405,,,,490,440,930,,,0
71,"Government BOYS PRIMARY SCHOOL BASTIKHARIK",Basti Kharak,234030406,,,,542,379,921,1,1,2
"",,,234030407,,,,262,302,564,,,0
72,BASIC HEALTH UNIT BASTI KHARIK,Basti Kharak,234030408,,,,411,239,650,1,1,2
"",,,234030409,,,,235,268,503,,,0
73,Government BOYS PRIMARY SCHOOL CHOBARA,Chobara,234030501,,,,135,101,236,1,1,2
"",,Ahmad Patafi,234030502,,,,67,65,132,,,0
74,"Government BOYS PRIMARY SCHOOL GHAZIGOPANG",Ghazi Gopang,234030503,,,,231,154,385,1,1,2
76,"Government BOYS PRIMARY SCHOOL IQBALNAGAR",Rakh Basti Jerh,234030505,,,,41,36,77,1,1,2
"",,Pelia Kalru,234030506,,,,753,623,1376,,,0
77,"Government BOYS ELEMENTARY SCHOOLMEHAR PUR",Mehar Pur,234030507,,,,676,591,1267,1,1,2
78,"Government BOYS PRIMARY SCHOOL MEHARPUR",Mehar Pur,234030508,,,,271,260,531,1,1,2
"",,,,,,,,,,,,
79,"Government GIRLS MIDDLE SCHOOL BASTICHANDIA",Daolat Pur,234030601,,,,322,0,322,2,0,2
"",(Male),,234030602,,,,281,0,281,,,
"",,,234030603,,,,731,0,731,,,
"",,,,,,,,,,,,
80,BOYS PRIMARY SCHOOL SHAH GARH,Daolat Pur,234030604,,,,270,0,270,2,0,2
"",(Male),,234030605,,,,436,,436,,,0
"",,Daolat Pur,234030606,,,,416,0,416,,,0
"",,Daolat Pur,234030607,,,,340,0,340,,,0
81,"Government GIRLS MIDDLE SCHOOL BASTICHANDIA                      ( Female )",Daolat Pur,234030601,,,,0,1091,1091,0,2,2
"",,,234030602,,,,,,0,,,0
"",,,234030603,,,,,,0,,,0
82,"Government BOYS PRIMARY SCHOOLSHAHGARH",Daolat Pur,234030604,,,,0,244,244,0,2,2
"",( Female ),,234030605,,,,0,387,387,,,0
"",,,,,,,,,0,,,0
"",,Daolat Pur,234030606,,,,0,367,367,,,0
"",,Daolat Pur,234030607,,,,0,307,307,,,0
"",,,,,,,,,0,,,0
83,Government BOYS PRIMARY SCHOOL CHANDIA,Muhammad Kotria,234030608,,,,522,403,925,1,1,2
"",,Mannu Choghah,234030609,,,,5,5,10,,,0
"",,,,,,,,,0,,,0
84,"Government BOYS PRIMARY SCHOOL ALAMSHAH",Chak Molvi,234030701,,,,137,87,224,1,1,2
"",,Alam Shah,,,,,432,343,775,,,0
"",,Chak Alam Shah,234030811,,,,11,16,27,,,0
"",,,234030812,,,,10,9,19,,,0
85,"Government BOYS PRIMARY SCHOOL ALAMSHAH",Haji Metala,234030703,,,,139,86,225,1,1,2
"",,Gram Bagrown,234030704,,,,481,408,889,,,0
86,"Government BOYS PRIMARY SCHOOL GRAMBAGROWN",Gram Bagrown,234030705,,,,359,313,672,2,,2
"",,,,,,,,,,,,
"",,,,,,,,,,,,
88,"Government BOYS HIGH SCHOOL MONDKA( Female )",Mondka,234030801,,,,0,847,847,0,2,2
"",,,,,,,,,,,,
89,Government BOYS HIGH SCHOOL MONDKA,Mondka,234030802,,,,442,366,808,1,1,2
"",,Mondka,234030803,,,,299,260,559,,,0
