1,2,3,4,5,6,7,8,9,10,11,12,13
"",,Chak No.429/GB,151041104,,,,269,,269,,,
"",,Total,,,,,1659,,1659,4,0,4
205,"Government  Boys  HighSchool Chak No.429/GB(Female)( P )",Chak No.429/GB,151041101,,,,,425,425,,,
Chak No.429/GB,151041102,,,,,262,262,,,,,
Chak No.429/GB,151041103,,,,,403,403,,,,,
Chak No.429/GB,151041104,,,,,225,225,,,,,
Total,,,,,,1315,1315,0,3,3,,
Chak No.431/GB,151041107,,,,347,299,646,,,,,
207,"Government  Boys PrimarySchool Chak No.431/GB(Male) ( P )",Chak No.431/GB,151041105,,,,677,,677,,,
"",,Chak No.431/GB,151041106,,,,464,,464,,,
"",,Total,,,,,1141,,1141,2,0,2
208,"Government  Girls PrimarySchool Chak No.431/GB(Female) ( P )",Chak No.431/GB,151041104,,,,,617,617,,,
Chak No.431/GB,151041105,,,,,344,344,,,,,
Total,,,,,,961,961,0,2,2,,
"","No. and Name ofPolling  Station",In Case of Rural Areas,In Case of Urban Areas,"Serial No.ofVoters onthe Electoral",Number of Voters,Number of Polling,,,,,,
"",,Name of Electoral Area,"Census BlockCode","Name ofElectoral Area","Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
1,"Government  Boys PrimarySchool Hussain AbadTandlianwala (Male)( P )",,,"MohallahHussainabad,Block No1,Tandlianwala",151070101,,326,,326,,,
"",,,,"MohallahHussainabad,BlockNo2,Tandlianwala",151070102,,449,,449,,,
"",,,,"MohallahHussainabad,BlockNo2,Tandlianwala",151070108,,303,,303,,,
"",,,,Total:-,,,1078,,1078,2,0,2
2,"Government  Girls PrimarySchool Hussain AbadTandlianwala (Female) ( P )",,,"MohallahHussainabad,Block No1,Tandlianwala",151070101,,,223,223,,,
"",,"MohallahHussainabad,BlockNo2,Tandlianwala",151070102,,,329,329,,,,,
"",,"MohallahHussainabad,BlockNo2,Tandlianwala",151070108,,,267,267,,,,,
"",,Total:-,,,,819,819,0,2,2,,
"",,,,"Mohallah SarwarColony, BlockNo.4,Tandlianwala",151070104,,340,,340,,,
"",,,,"Mohallah SarwarColony, AshrafTown,RamzanTown,Tandlianwala",151070105,,305,,305,,,
"",,,,Total:-,,,968,,968,2,0,2
4,"Government  Girls PrimarySchool Hussain AbadTandlianwala (Female) ( P )",,,"Mohallah SarwarColony, BlockNo.3,Tandlianwala",151070103,,,269,269,,,
"",,"Mohallah SarwarColony, BlockNo.4,Tandlianwala",151070104,,,292,292,,,,,
"",,"Mohallah SarwarColony, AshrafTown,RamzanTown,Tandlianwala",151070105,,,244,244,,,,,
"",,Total:-,,,,805,805,0,2,2,,
"",,"Mohallah MubarikPura, Block No.6,Tandlianwala",151070106,,385,,385,,,,,
"",,"Mohallah MubarikPura, NazirTown,TaibaTown,Tandlianwala",151070107,,443,,443,,,,,
"",,"Mohallah MubarikPura, NazirTown,TaibaTown,Tandlianwala",151070109,,562,,562,,,,,
"",,"Mohallah MubarikPura, NazirTown,TaibaTown,Tandlianwala",151070110,,379,,379,,,,,
"","Office of the ProjectManager  Tandlianwala(Female) ( P )",,,"Mohallah MubarikPura, Block No.6,Tandlianwala",151070106,,,368,368,,,
"",,,,"Mubarik Pura,Nazir Town,TaibaTown,Tandlianwala",151070107,,,384,384,,,
"",,,,"Mohallah MubarikPura, NazirTown,TaibaTown,Tandlianwala",151070109,,,345,345,,,
"",,,,"Mohallah MubarikPura, NazirTown,TaibaTown,Tandlianwala",151070110,,,315,315,,,
"",,,,Total:-,,,,1412,1412,0,3,3
7,"Government  Boys DegreeCollege Tandlianwala (Male)(P)",,,"MohallahMumtazabad,BlockNo.1,Tandlianwala",151070201,,703,,703,,,
"",,,,"MohallahMumtazabad,BlockNo.2,Tandlianwala",151070202,,593,,593,,,
"",,,,Total:-,,,1296,,1296,3,0,3
8,"Government  Boys DegreeCollege Tandlianwala(Female) ( P )",,,"MohallahMumtazabad,BlockNo.1,Tandlianwala",151070201,,,584,584,,,
"",,"MohallahMumtazabad,BlockNo.2,Tandlianwala",151070202,,,478,478,,,,,
"",,Total:-,,,,1062,1062,0,2,2,,
"",,,,"Mohallah IqbalColony, BlockNo.4,Tandlianwala",151070204,,385,,385,,,
"",,,,Total:-,,,1075,,1075,2,0,2
10,"10 Government  BoysPrimary School IqbalColony, Tandlianwala(Combined)( P )",,,"Mohallah IqbalColony, BlockNo.4,Tandlianwala",151070208,,477,306,783,,,
"",,,,"WardNo.20,Tandlianwala",151070205,,379,328,707,,,
"",,,,Total:-,,,856,634,1490,2,2,4
11,"Government  Girls PrimarySchool Iqbal Colony,Tandlianwala (Female) ( P )",,,"Mohallah IqbalColony, BlockNo.3,Tandlianwala",151070203,,,598,598,,,
"",,,,"Mohallah IqbalColony, BlockNo.4,Tandlianwala",151070204,,,401,401,,,
"",,,,Total:-,,,,999,999,0,2,2
12,"Government  Girls M.C HighSchool, Tandlianwala (Male)( P )",,,"Quaid -E-AzamRoad, LakarMandi,Tandlianwala",151070206,,315,,315,,,
"",,,,"Quaid -E-AzamRoad, GhallaMandi,Tandlianwala",151070207,,664,,664,,,
"",,,,Total:-,,,979,,979,2,0,2
13,"Government  Girls PrimarySchool No.1,Tandlianwala(Female) ( P )",,,"Quaid -E-AzamRoad, LakarMandi,Tandlianwala",151070206,,,262,262,,,
"",,,,"Quaid -E-AzamRoad, GhallaMandi,Tandlianwala",151070207,,,581,581,,,
"",,,,Total:-,,,,843,843,0,2,2
14,"Government  Boys PrimarySchool Mandar WalaTandlianwala (Male)( P )",,,"Nehar Bazar,ThanaBazar,Tandlianwala",151070301,,790,,790,,,
"",,Total:-,,,790,,790,2,0,2,,
"",,"Nehar Bazar,ThanaBazar,Tandlianwala",151070301,,,661,661,,,,,
"","Government Boys M.C.HighSchool , Tandlianwala(Male) ( P )",,,"Committee Bagh,Tandlianwala",151070302,,11,,11,,,
"",,,,"Jinnah ColonyIslamPura,Tandlianwala",151070303,,446,,446,,,
"",,,,"Jinnah ColonyIslamPura,Tandlianwala",151070308,,1007,,1007,,,
"",,,,"Jinnah ColonyIslamPura,Tandlianwala",151070309,,750,,750,,,
"",,,,Total:-,,,2214,,2214,4,0,4
17,"Government  Boys HighSchool No.1 Tandlianwala(Female) ( P )",,,"Committee Bagh,Tandlianwala",151070302,,,13,13,,,
"",,,,"Jinnah ColonyIslamPura,Tandlianwala",151070303,,,422,422,,,
"",,,,"Jinnah ColonyIslamPura,Tandlianwala",151070308,,,882,882,,,
"",,,,"Jinnah ColonyIslamPura,Tandlianwala",151070309,,,439,439,,,
"",,,,Total:-,,,,1756,1756,0,3,3
18,"Government  Boys M.C.HighSchool, Tandlianwala (Male)( P )",,,"Islam Pura,ButtColony,AliTown,Tandlianwala",151070304,,608,,608,,,
"",,"Islam Pura,ButtColony,AliTown,Tandlianwala",151070310,,931,,931,,,,,
"",,"Islam Pura,ButtColony,AliTown,Tandlianwala",151070311,,497,,497,,,,,
"",,Total:-,,,2036,,2036,4,0,4,,
"",,,,"Islam Pura,ButtColony,AliTown,Tandlianwala",151070310,,,782,782,,,
"",,,,"Islam Pura,ButtColony,AliTown,Tandlianwala",151070311,,,493,493,,,
"",,,,Total:-,,,,1708,1708,0,3,3
20,"Government  Boys PrimarySchool Shamaspura,Tandlianwala      (Male) ( P )",,,"MohallahShamshPura,Tandlianwala",151070305,,967,,967,,,
"",,,,"MohallahShamshPura,Tandlianwala",151070312,,236,,236,,,
"",,,,"MohallahShamshPura,Tandlianwala",151070313,,260,,260,,,
"",,,,Total:-,,,1463,,1463,3,0,3
21,"Government  Boys PrimarySchool Shamaspura,Tandlianwala      (Female) (P )",,,"MohallahShamshPura,Tandlianwala",151070305,,,819,819,,,
"",,,,"MohallahShamshPura,Tandlianwala",151070312,,,152,152,,,
"",,,,"MohallahShamshPura,Tandlianwala",151070313,,,213,213,,,
"",,,,Total:-,,,,1184,1184,0,2,2
22,"Government  GirlsElementary School,Tandlianwala (Male) ( P )",,,"MohallahRazabad,Tandlianwala",151070306,,935,,935,,,
"",,,,"Nawab Colony,Tandlianwala",151070307,,431,,431,,,
"",,,,Total:-,,,1366,,1366,3,0,3
23,"Government  GirlsElementary School,Tandlianwala (Female) ( P )",,,"MohallahRazabad,Tandlianwala",151070306,,,810,810,,,
"",,,,"Nawab Colony,Tandlianwala",151070307,,,345,345,,,
"",,,,Total:-,,,,1155,1155,0,2,2
24,"Government  Boys HighSchool Chak No.455/GB(Combined)",Chak No.455/GB,151020201,,,,402,317,719,,,
Chak No.455/GB,151020202,,,,323,226,549,,,,,
Total:-,,,,,725,543,1268,2,1,3,,
"","School Chak No.455/GB(Male) ( P )",Chak No.455/GB,151020204,,,,50,,50,,,
"",,Chak No.455/GB,151020205,,,,503,,503,,,
"",,Total:-,,,,,799,,799,2,0,2
26,"Government  Girls  HighSchool Chak No.455/GB(Female) ( P )",Chak No.455/GB,151020203,,,,,176,176,,,
"",,Chak No.455/GB,151020204,,,,,35,35,,,
"",,Chak No.455/GB,151020205,,,,,348,348,,,
"",,Total:-,,,,,,559,559,0,2,2
27,"292 Government  Boys HighSchool Chak No.455/GB(Combinde) ( P )",Chak No.455/GB,151020206,,,,736,537,1273,,,
"",,Chak No.455/GB,151020207,,,,373,240,613,,,
"",,Total:-,,,,,1109,777,1886,2,2,4
28,"Government  Boys  PrimarySchool Chak No.456/GB(Male) ( P )",Chak No.456/GB,151020208,,,,622,,622,,,
"",,Chak No.456/GB,151020209,,,,344,,344,,,
"",,Chak No.456/GB,151020210,,,,596,,596,,,
"",,Total:-,,,,,1562,,1562,3,0,3
29,"Government  Girls PrimarySchool Chak No.456/GB(Female) ( P )",Chak No.456/GB,151020208,,,,,464,464,,,
"",,Chak No.456/GB,151020209,,,,,290,290,,,
"",,Chak No.456/GB,151020210,,,,,473,473,,,
"",,Total:-,,,,,,1227,1227,0,3,3
30,"Government  BoysElementary School ChakNo.541/GB  (Combined) ( P",Chak No.541/GB,151020211,,,,177,139,316,,,
"",,Chak No.541/GB,151020212,,,,253,183,436,,,
"",,Total:-,,,,,430,322,752,1,1,2
31,"Government  BoysElementary School Chak",Chak No.541/GB,151020213,,,,748,598,1346,,,
"",,Total:-,,,,,748,598,1346,2,1,3
32,"Government  Boys PrimarySchool Chak No.541/GB(Male)( P )",Chak No.541/GB,151020214,,,,515,,515,,,
"",,Chak No.541/GB,151020215,,,,211,,211,,,
"",,Chak No.541/GB,151020216,,,,707,,707,,,
"",,Total:-,,,,,1433,,1433,3,0,3
33,"Government  Girls PrimarySchool Chak No.541/GB(Female) ( P )",Chak No.541/GB,151020214,,,,,314,314,,,
"",,Chak No.541/GB,151020215,,,,,166,166,,,
"",,Chak No.541/GB,151020216,,,,,527,527,,,
"",,Total:-,,,,,,1007,1007,0,2,2
34,"Government  Girls PrimarySchool Chak No.541/GB(Combined) ( P )",Chak No.541/GB,151020217,,,,621,474,1095,,,
"",,Chak No.541/GB,151020218,,,,153,143,296,,,
"",,Total:-,,,,,774,617,1391,2,1,3
35,"Government  Girls  PrimarySchool Boinawala",Garh   Fateh Shah,151020101,,,,611,514,1125,,,
"",,Total:-,,,,,611,514,1125,1,1,2
36,"Government  Boys PrimarySchool Ahata Hamyoun",Garh   Fateh Shah,151020102,,,,556,513,1069,,,
"",,Total:-,,,,,556,513,1069,1,1,2
37,"Government  Boys PrimarySchool Thatha Gul Bohar(Combined) ( P )",Garh   Fateh Shah,151020103,,,,402,313,715,,,
"",,Garh   Fateh Shah,151020104,,,,311,218,529,,,
"",,Total:-,,,,,713,531,1244,2,1,3
38,"Government Boys PrimaryThatha Bakha Garh (Male) (P )",Garh   Fateh Shah,151020105,,,,227,,227,,,
"",,Garh   Fateh Shah,151020106,,,,542,,542,,,
"",,Total:-,,,,,769,,769,2,0,2
39,"Government Boys PrimaryThatha Bakha Garh(Female) ( P )",Garh   Fateh Shah,151020105,,,,,112,112,,,
"",,Garh   Fateh Shah,151020106,,,,,544,544,,,
"",,Total:-,,,,,,656,656,0,2,2
40,"Government  Boys HighSchool Garh (Combined) ( P)",Garh   Fateh Shah,151020107,,,,268,150,418,,,
Garh   Fateh Shah,151020108,,,,469,344,813,,,,,
Total:-,,,,,737,494,1231,2,1,3,,
"",School Garh (Male) ( P ),Garh   Fateh Shah,151020110,,,,587,,587,,,
"",,Garh   Fateh Shah,151020111,,,,249,,249,,,
"",,Garh   Fateh Shah,151020112,,,,298,,298,,,
"",,Garh   Fateh Shah,151020113,,,,419,,419,,,
"",,Total:-,,,,,2057,,2057,3,0,3
42,"Government  Girls HighSchool Garh (Female) ( P )",Garh   Fateh Shah,151020109,,,,,395,395,,,
"",,Garh   Fateh Shah,151020110,,,,,698,698,,,
"",,Garh   Fateh Shah,151020111,,,,,177,177,,,
"",,Garh   Fateh Shah,151020112,,,,,219,219,,,
"",,Garh   Fateh Shah,151020113,,,,,308,308,,,
"",,Total:-,,,,,,1797,1797,0,4,4
43,"Government  Boys PrimarySchool Chak No.620/GB(Male)( P )",Mouza Shadi,151020701,,,,467,,467,,,
"",,Chak No.620/GB,151020703,,,,590,,590,,,
"",,Chak No.620/GB,151020704,,,,662,,662,,,
"",,Total:-,,,,,1719,,1719,3,0,3
44,"Government  Girls PrimarySchool Chak No.620/GB(Female) ( P )",Chak No.620/GB,151020701,,,,,323,,,,
"",,Chak No.620/GB,151020703,,,,,429,429,,,
"",,Chak No.620/GB,151020704,,,,,470,470,,,
"",,Total:-,,,,,,1222,1222,0,3,3
45,"Government  Boys PrimarySchool Chak No.623/GB",Chak No.623/GB,151020702,,,,705,481,1186,,,
"",,Total:-,,,,,705,481,1186,2,1,3
46,"Government  Boys PrimarySchool Chak No.398/GB(Combined)",Chak No.398/GB,151020501,,,,420,241,661,,,
"",,Chak No.398/GB,151020502,,,,519,363,882,,,
"",,Total:-,,,,,939,604,1543,2,1,3
47,"Office Union Council ChakNo.452/GB (Male) ( P )",Chak No.452/GB,151020503,,,,488,,488,,,
"",,Chak No.452/GB,151020504,,,,390,,390,,,
"",,Total:-,,,,,878,,878,2,0,2
48,"Government  Girls HighSchool Chak No.452/GB(Female) ( P )",Chak No.452/GB,151020503,,,,,409,409,,,
"",,Chak No.452/GB,151020504,,,,,331,331,,,
"",,Total:-,,,,,,740,740,0,2,2
49,"Government  Boys HigherSecondary School ChakNo.452/GB (Combined) ( P )",Chak No.452/GB,151020507,,,,307,227,534,,,
"",,Chak No.452/GB,151020508,,,,260,187,447,,,
"",,Chak No.452/GB,151020509,,,,76,52,128,,,
"",,Chak No.452/GB,151020510,,,,418,290,708,,,
"",,Total:-,,,,,643,466,1109,2,1,3
50,"Government  Boys HigherSecondary School  ChakNo.452/GB (Male) ( P )",Chak No.452/GB,151020505,,,,612,,612,,,
"",,Chak No.452/GB,151020506,,,,684,,684,,,
"",,Total:-,,,,,1296,,1296,2,0,2
51,"Government  Girls PrimarySchool  Chak No.452/GB(Female)",Chak No.452/GB,151020505,,,,,467,467,,,
"",,Chak No.452/GB,151020506,,,,,495,495,,,
"",,Total:-,,,,,,962,962,0,2,2
52,"Government  Girls PrimarySchool Chak No.619/GB(Combined)",Chak No.619/GB,151020601,,,,191,149,340,,,
"",,Chak No.619/GB,151020602,,,,677,502,1179,,,
"",,Total:-,,,,,868,651,1519,2,2,4
53,"Government  Boys PrimarySchool Chak No.621/GB(Male)  ( P )",Chak No.621/GB,151020603,,,,331,,331,,,
Chak No.621/GB,151020604,,,,192,,192,,,,,
Chak No.621/GB,151020605,,,,579,,579,,,,,
Total:-,,,,,1102,,1102,2,0,2,,
Chak No.621/GB,151020603,,,,,233,233,,,,,
Chak No.621/GB,151020604,,,,,126,126,,,,,
"",,Total:-,,,,,,798,798,0,2,2
55,"Government  Boys PrimarySchool Chak No.622/GB(Combined)( P )",Chak No.622/GB,151020606,,,,640,439,1079,,,
"",,Chak No.622/GB,151020607,,,,185,116,301,,,
"",,Chah Asalat wala,151020608,,,,58,34,92,,,
"",,Total:-,,,,,883,589,1472,2,2,4
56,"Government  BoysElementary School ChakNo.616/GB (Male)",Chak No.616/GB,151020905,,,,435,,435,,,
"",,Chak No.616/GB,151020906,,,,437,,437,,,
"",,Total:-,,,,,872,,872,2,0,2
57,"Government  BoysElementary School ChakNo.616/GB (Female)",Chak No.616/GB,151020905,,,,,346,346,,,
"",,Chak No.616/GB,151020906,,,,,319,319,,,
"",,Total:-,,,,,,665,665,0,2,2
58,"Government  Boys PrimarySchool Chak No.618/GB(Combined)( P )",Chak No.618/GB,151020907,,,,167,92,259,,,
"",,"""",151020908,,,,269,204,473,,,
"",,Khurd Nika Wasli,151020909,,,,18,10,28,,,
"",,Nika Wasli,151020910,,,,59,46,105,,,
"",,Total:-,,,,,513,352,865,1,1,2
59,"Basic Health Unit, ThathaDoka (Combined)( P )",Sheraza,151020901,,,,327,233,560,,,
"",,Sheraza,151020902,,,,188,156,344,,,
"",,Sheraza,151020903,,,,171,144,315,,,
"",,Sheraza,151020904,,,,58,20,78,,,
"",,Total:-,,,,,744,553,1297,2,1,3
60,"Government  Boys PrimarySchool Chak No.396 GB",Chak No.396/GB,151020801,,,,852,530,1382,,,
"",,Total:-,,,,,852,530,1382,2,1,3
61,"Government  Boys HighSchool Chak No.449/GB(Male) ( P )",Chak No.449/GB,151020802,,,,770,,770,,,
"",,Chak No.449/GB,151020803,,,,485,,485,,,
"",,Total:-,,,,,1255,,1255,3,0,3
62,"Government  Boys HighSchool Chak No.449/GB(Female)",Chak No.449/GB,151020802,,,,,631,631,,,
"",,Chak No.449/GB,151020803,,,,,355,355,,,
"",,Total:-,,,,,,986,986,0,2,2
63,"Government  Boys PrimarySchool Chak No.450/GB(Male)( P )",Chak No.450/GB,151020804,,,,453,,453,,,
"",,Chak No.450/GB,151020805,,,,494,,494,,,
"",,Chak No.450/GB,151020806,,,,260,,260,,,
"",,Total:-,,,,,1207,,1207,2,,2
64,"Government  BoysElementary School ChakNo.450/GB (Female) ( P )",Chak No.450/GB,151020804,,,,,364,364,,,
"",,Chak No.450/GB,151020805,,,,,356,356,,,
"",,Chak No.450/GB,151020806,,,,,142,142,,,
"",,Total:-,,,,,,862,862,,2,2
65,"Government  Boys PrimarySchool Chak No.451/GB",Chak No.451/GB,151020808,,,,724,483,1207,,,
"",,Total:-,,,,,724,483,1207,2,1,3
66,"Government  Girls HighSchool,Chak No.451/GB",Chak No.451/GB,151020807,,,,372,251,623,,,
"",,Chak No.451/GB,151020809,,,,700,512,1212,,,
"",,Total:-,,,,,1072,763,1835,2,2,4
67,"Government  Boys PrimarySchool Chak No.397/GB(Combined)",Chak No.397/GB,151020301,,,,515,445,960,,,
Chak No.397/GB,151020302,,,,334,178,512,,,,,
Total:-,,,,,849,623,1472,2,2,4,,
Chak No.399/GB,151020303,,,,505,,505,,,,,
Chak No.399/GB,151020304,,,,486,,486,,,,,
Chak No.399/GB,151020305,,,,209,,209,,,,,
Chak No.399/GB,151020306,,,,177,,177,,,,,
Chak No.399/GB,151020307,,,,333,,333,,,,,
"","Government  Girls PrimarySchool Chak No.399/GB(Female) ( P )",Chak No.399/GB,151020303,,,,,336,336,,,
"",,Chak No.399/GB,151020304,,,,,388,388,,,
"",,Chak No.399/GB,151020305,,,,,90,90,,,
"",,Chak No.399/GB,151020306,,,,,109,109,,,
"",,Chak No.399/GB,151020307,,,,,250,250,,,
"",,Total:-,,,,,,1173,1173,0,3,3
70,"Government  Boys PrimarySchool Chak No.453/GB(Male)( P )",Chak No.453/GB,151020401,,,,471,,471,,,
"",,Chak No.453/GB,151020402,,,,441,,441,,,
"",,Chak No.453/GB,151020403,,,,542,,542,,,
"",,Chak No.453/GB,151020404,,,,129,,129,,,
"",,Total:-,,,,,1583,,1583,3,0,3
71,"Government  GirlsCommunity Model PrimarySchool, Chak No.453/GB(Female)( P )",Chak No.453/GB,151020401,,,,,344,344,,,
"",,Chak No.453/GB,151020402,,,,,325,325,,,
"",,Chak No.453/GB,151020403,,,,,395,395,,,
"",,Chak No.453/GB,151020404,,,,,83,83,,,
"",,Total:-,,,,,,1147,1147,0,2,2
72,"Government  BoysElementary School ChakNo.540/GB  (Male)",Chak No.540/GB,151020405,,,,482,,482,,,
"",,Chak No.540/GB,151020406,,,,672,,672,,,
"",,Total:-,,,,,1154,,1154,2,0,2
73,"Government  Girls PrimarySchool Chak No.540/GB(Female)",Chak No.540/GB,151020405,,,,,324,324,,,
"",,Chak No.540/GB,151020406,,,,,503,503,,,
"",,Total:-,,,,,,827,827,0,2,2
74,"Government  GirlsElementary School ChakNo.542/GB  (Male)",Chak No.542/GB,151020407,,,,585,,585,,,
"",,Chak No.542/GB,151020408,,,,681,,681,,,
"",,Total:-,,,,,1266,,1266,3,0,3
75,"Government  Boys  PrimarySchool Chak No.542/GB(Female)",Chak No.542/GB,151020407,,,,,440,440,,,
"",,Chak No.542/GB,151020408,,,,,584,584,,,
"",,Total:-,,,,,,1024,1024,0,2,2
76,"Government  Boys PrimarySchool Chak No.595/GB(Male)  ( P )",Chak No.595/GB,151030101,,,,571,,571,,,
"",,Chak No.595/GB,151030102,,,,368,,368,,,
"",,Chak No.595/GB,151030103,,,,501,,501,,,
"",,TOTAL.,,,,,1440,,1440,3,0,3
77,"Government  Boys  PrimarySchool Chak No.595/GB(Female)  ( P )",Chak No.595/GB,151030101,,,,,439,439,,,
"",,Chak No.595/GB,151030102,,,,,279,279,,,
"",,Chak No.595/GB,151030103,,,,,362,362,,,
"",,TOTAL.,,,,,,1080,1080,0,2,2
78,"Government  Boys PrimarySchool ChakNo.597/GB(Male)  ( P )",Chak No.597/GB,151030105,,,,400,,400,,,
"",,Chak No.597/GB,151030106,,,,470,,470,,,
"",,Chak No.597/GB,151030107,,,,317,,317,,,
"",,Chak No.597/GB,151030108,,,,159,,159,,,
"",,Chak No.597/GB,151030112,,,,84,,84,,,
"",,TOTAL.,,,,,1430,,1430,3,0,3
79,"Government  GirlsElementary  School ChakNo.597/GB(Female)  ( P )",Chak No.597/GB,151030105,,,,,308,308,,,
"",,Chak No.597/GB,151030106,,,,,348,348,,,
"",,Chak No.597/GB,151030107,,,,,208,208,,,
"",,Chak No.597/GB,151030108,,,,,152,152,,,
"",,Chak No.597/GB,151030112,,,,,73,73,,,
"",,TOTAL.,,,,,,1016,1016,0,2,2
80,"Basic Health Unit  ChakNo.597/GB (Combined) ( P )",Chak No.597/GB,151030104,,,,514,392,906,,,
TOTAL.,,,,,514,392,906,1,1,2,,
"",School Saiky  (Combined)  (,TOTAL.,,,,,595,432,1027,1,1,2
82,"Government  Boys PrimarySchool Dhodo key(Combined)",Dhodo key,151030110,,,,321,230,551,,,
"",,Malangh,151030111,,,,40,26,66,,,
"",,TOTAL.,,,,,361,256,617,1,1,2
83,"Government  Boya HighSchool  Jhamra (Male)  ( P )",Jhamra,151030801,,,,478,,478,,,
"",,Jhamra,151030802,,,,235,,235,,,
"",,Jhamra,151030803,,,,450,,450,,,
"",,TOTAL.,,,,,1163,,1163,2,0,2
84,"Government  Girls HighSchool  Jhamara (Female) (P )",Chak Jhamra,151030801,,,,,386,386,,,
"",,Chak Jhamra,151030802,,,,,151,151,,,
"",,Chak Jhamra,151030803,,,,,308,308,,,
"",,TOTAL.,,,,,,845,845,0,2,2
85,"Government  Boys PrimarySchool Jangle Sarkar AbadiKhokharan (Combined)  ( P","Jangle Sarkar AbadiKhokhran",151030804,,,,385,290,675,,,
"",,TOTAL.,,,,,385,290,675,1,1,2
86,"Government  Boys PrimarySchool Chah Khair Wala",Kamokey,151030807,,,,394,273,667,,,
"",,TOTAL.,,,,,394,273,667,1,1,2
87,"Government  Boys PrimarySchool Sarwarkey",Sarwarkey,151030805,,,,461,336,797,,,
"",,TOTAL.,,,,,461,336,797,1,1,2
88,"Government  Girls PrimarySchool Saiky  (Combined)  (P )",Jangle Sarkar Khas,151030808,,,,77,48,125,,,
"",,Jhoory,151030806,,,,14,3,17,,,
"",,TOTAL.,,,,,91,51,142,1,1,2
89,"Government  Boys HighSchool Hussookey (Male)  (P )",Hasookey,151031002,,,,179,,179,,,
"",,Hasookey,151031003,,,,318,,318,,,
"",,Hasookey,151031004,,,,172,,172,,,
"",,Hasookey,151031005,,,,553,,553,,,
"",,TOTAL.,,,,,1222,,1222,3,0,3
90,"Government  Boys HighSchool Hussookey (Female)( P )",Hussookey,151031002,,,,,150,150,,,
"",,Hussookey,151031003,,,,,256,256,,,
"",,Hussookey,151031004,,,,,291,291,,,
"",,Hussookey,151031005,,,,,244,244,,,
"",,TOTAL.,,,,,,941,941,0,2,2
91,"Government  Boys HighSchool Sial (Combined)  ( P",Sial,151031001,,,,237,167,404,,,
"",,TOTAL.,,,,,237,167,404,1,1,2
92,"Government  Boys PrimarySchool Dodhera (Combined)",Dodhera,151031006,,,,344,210,554,,,
"",,Dodhera,151031007,,,,227,187,414,,,
"",,TOTAL.,,,,,571,397,968,1,1,2
93,"Government  Boys MiddleSchoolChak No.598/GB (Male)  ( P)",Chak No.598/GB,151030602,,,,730,,730,,,
"",,Chak No.598/GB,151030603,,,,200,,200,,,
"",,Chak No.598/GB,151030604,,,,139,,139,,,
"",,Chak No.598/GB,151030605,,,,0,,0,,,
"",,Chak No.598/GB,151030606,,,,191,,191,,,
"",,TOTAL.,,,,,1260,,1260,2,0,2
94,"Government  Girls PrimarySchool Chak No.598/GB(Female)  ( P )",Chak No.598/GB,151030602,,,,,612,612,,,
Chak No.598/GB,151030603,,,,,168,168,,,,,
Chak No.598/GB,151030604,,,,,124,124,,,,,
Chak No.598/GB,151030605,,,,,0,0,,,,,
Chak No.598/GB,151030606,,,,,117,117,,,,,
TOTAL.,,,,,,1021,1021,0,2,2,,
Mouza Kure,151030601,,,,871,678,1549,,,,,
"","Government  Boys PrimarySchool Thatta Ismail(Male)  ( P )",Thatta Ismail,151030701,,,,553,,553,,,
"",,Chapan Saikey,151030702,,,,0,,0,,,
"",,Haji Wattoo,151030703,,,,65,,65,,,
"",,Jugga Wattoo,151030704,,,,32,,32,,,
"",,Makhan Wattoo,151030705,,,,0,,0,,,
"",,Tahli Khichian,151030706,,,,148,,148,,,
"",,TOTAL.,,,,,798,,798,2,0,2
97,"Government  Boys PrimarySchool Thatta Ismail(Female)  ( P )",Thatta Ismail,151030701,,,,,376,376,,,
"",,Chapan Saikey,151030702,,,,,0,0,,,
"",,Haji Wattoo,151030703,,,,,42,42,,,
"",,Jugga Wattoo,151030704,,,,,24,24,,,
"",,Makhan Wattoo,151030705,,,,,0,0,,,
"",,Tahli Khichian,151030706,,,,,93,93,,,
"",,TOTAL.,,,,,,535,535,0,2,2
98,"Government  Boys HighSchool Pindi Sheikh Musa(Combined)",Pindi Sheikh Mussa,151030401,,,,315,216,531,,,
"",,Pindi Sheikh Mussa,151030402,,,,370,259,629,,,
"",,Total:-,,,,,685,475,1160,2,1,3
99,"Municipal Center  ProjectManager, Office PindiSheikh Musa (Male)",Pindi Sheikh Mussa,151030403,,,,659,,659,,,
"",,Pindi Sheikh Mussa,151030404,,,,682,,682,,,
"",,Total:-,,,,,1341,,1341,3,0,3
100,"Agriculture Office  PindiSheikh Musa (Female) ( P )",Pindi Sheikh Mussa,151030403,,,,,480,480,,,
"",,Pindi Sheikh Mussa,151030404,,,,,435,435,,,
"",,Total:-,,,,,,915,915,0,2,2
101,"Government Boys HighSchool Pindi Sheikh Mussa(Male) ( P )",Pindi Sheikh Mussa,151030405,,,,502,,502,,,
"",,"""",151030406,,,,62,,62,,,
"",,"""",151030407,,,,184,,184,,,
"",,"""",151030411,,,,509,,509,,,
"",,Total:-,,,,,1257,,1257,3,0,3
102,"133 Government Boys HighSchool Pindi Sheikh Mussa(Female) ( P )",Pindi Sheikh Mussa,151030405,,,,,368,368,,,
