1,2,3,4,5,6,7,8,9,10,11,12,13
"",,-,-,"Madina ColonyMadhrianwala Road",169090207,,0,110,110,,,
"",,-,-,"Madina ColonyMadhrianwala Road",169090208,,0,205,205,,,
87 Total,,-,-,,,-,0,1184,1184,0,2,2
88,"Govt. Boys Primary School Qila SahibSingh(East Side)",-,-,"Moh. Eid Gah, QatalGarha Chowk, MadinaColony MadhrianwalaRoad",169090209,,2079,0,2079,3,0,3
88 Total,,-,-,,,-,2079,0,2079,3,0,3
89,"Govt. Girls Elementary School Qila Sahib Singh(East Side)",-,-,"Moh. Eid Gah, QatalGarha Chowk, MadinaColony MadhrianwalaRoad",169090209,,0,1501,1501,0,3,3
89 Total,,-,-,,,-,0,1501,1501,0,3,3
90,"Govt. M.C. Primary Boys  School No.3Hafizabad",-,-,"Qatal Garah ChowkMoh. Eid Gah",169090201,,275,176,451,2,1,3
"",,-,-,"Qatal Garah ChowkMoh. Eid Gah",169090210,,99,91,190,,,
"",,-,-,"Qatal Garah ChowkMoh. Eid Gah",169090211,,169,136,305,,,
"",,-,-,"Qatal Garah ChowkMoh. Eid Gah",169090212,,9,87,96,,,
90 Total,,-,-,,,-,552,490,1042,2,1,3
91,Govt. Boys Primary School Qila Sahib Singh,-,-,"Moh. Mughal Pura,Moh. Siddique Akbar,Jalalpur Road, SkayMarage Hall, Moh. Mianda Kot.",169080207,,1290,0,1290,3,0,3
"-",-,"Moh. Mughal Pura,Moh. Siddique Akbar,Jalalpur Road, SkayMarage Hall, Moh. Mianda Kot.",169080216,,721,0,721,,,,,
92,"Govt. Boys Primary School Qila SahibSingh(West Side)",-,-,"Moh. Mughal Pura,Moh. Siddique Akbar,Jalalpur Road, SkayMarage Hall, Moh. Mianda Kot.",169080215,,1548,0,1548,3,0,3
92 Total,,-,-,,,-,1548,0,1548,3,0,3
93,"Govt. Girls Elemantary School Qila SahibSingh(West Side)",-,-,"Moh. Mughal Pura,Moh. Siddique Akbar,Jalalpur Road, SkayMarage Hall, Moh. Mianda Kot.",169080207,,0,1258,1258,0,3,3
"",-,-,"Moh. Mughal Pura,Moh. Siddique Akbar,Jalalpur Road, SkayMarage Hall, Moh. Mianda Kot.",169080216,,0,342,342,,,,
93 Total,,-,-,,,-,0,1600,1600,0,3,3
94,"Govt. Girls Elemantary School Qila SahibSingh(West Side)",-,-,"Moh. Mughal Pura,Moh. Siddique Akbar,Jalalpur Road, SkayMarage Hall, Moh. Mianda Kot.",169080215,,0,1123,1123,0,3,3
94 Total,,-,-,,,-,0,1123,1123,0,3,3
95,"Govt.  Boys Primary School MC No.4Hafizabad (East Side)",-,-,"Moh. Mughal Pura,Moh. Hussain Pura",169090103,,118,0,118,2,0,2
"",-,-,"Moh.Hussain Pura,Islam Pura, GulshanSiddique Town.","169090104(1/4)",Sr. No. 01 to 556,556,0,556,,,,
"",-,-,"Moh. Mughal Pura,Moh. Hussain Pura",169090105,,135,0,135,,,,
"",-,-,"Moh. Mughal Pura,Moh. Hussain Pura",169090106,,190,0,190,,,,
"",-,-,"Moh. Mughal Pura,Moh. Hussain Pura",169090107,,88,0,88,,,,
95 Total,,-,-,,,-,1087,0,1087,2,0,2
96,"Govt.  Boys Primary School MC No.4Hafizabad (South Side)",-,-,"Moh.Hussain Pura,Islam Pura, GulshanSiddique Town.","169090104(2/4)",Sr. No. 557 to 1508,952,0,952,2,0,2
96 Total,,-,-,,,-,952,0,952,2,0,2
97,"Govt. Girls  Primary School MC No. 3Hafizabad",-,-,"Moh. Mughal Pura,Moh. Hussain Pura",169090103,,0,100,100,0,3,3
"",-,-,"Moh.Hussain Pura,Islam Pura, GulshanSiddique Town.","169090104(1/2)",169090104 (1/2),0,1116,1116,,,,
"",-,-,"Moh. Mughal Pura,Moh. Hussain Pura",169090105,,0,85,85,,,,
"",-,-,"Moh. Mughal Pura,Moh. Hussain Pura",169090106,,0,139,139,,,,
"",-,-,"Moh. Mughal Pura,Moh. Hussain Pura",169090107,,0,63,63,,,,
97 Total,,-,-,,,-,0,1503,1503,0,3,3
98,Govt. D.H.Q Hospital Hafizabad (East Side),-,-,"Moh.Hussain Pura,Islam Pura, GulshanSiddique Town.","169090104(3/4)",Sr. No.1509 to 2460,952,0,952,2,0,2
99,Govt. D.H.Q Hospital Hafizabad (West Side),-,-,"Moh.Hussain Pura,Islam Pura, GulshanSiddique Town.","169090104(4/4)",Sr No. 2461 to 3462,1002,0,1002,2,0,2
99 Total,,-,-,,,-,1002,0,1002,2,0,2
100,"Govt. Girls Mumtaz Primary School, Hafizabad",-,-,"Moh.Hussain Pura,Islam Pura, GulshanSiddique Town.","169090104(2/2)",Sr. No. 1117 to 2671,0,1555,1555,0,3,3
100 Total,,-,-,,,-,0,1555,1555,0,3,3
101,Govt. Boys Primary School Dhingranwali,-,-,Dhingranwali,169080407,,420,0,420,2,0,2
"",,-,-,Dhingranwali,169090108,,540,0,540,,,
101 Total,,-,-,,,-,960,0,960,2,0,2
102,"Govt. Girls Community Model SchoolDhingranwali",-,-,Dhingranwali,169080407,,0,292,292,0,2,2
"",,-,-,Dhingranwali,169090108,,0,407,407,,,
102 Total,,-,-,,,-,0,699,699,0,2,2
103,"Govt. MC Boys School No.6 Post Office Road,HFD East Side",-,-,"Post Office Road,Vanike Chowk, GalaMiraj Din",169080203,,1033,0,1033,2,0,2
"",,-,-,"Post Office Road,Vanike Chowk, GalaMiraj Din",169080209,,322,0,322,,,
103 Total,,-,-,,,-,1355,0,1355,2,0,2
104,"Alfalah Dastkari School, Vanike ChowkHafizabad",-,-,"Post Office Road,Vanike Chowkk, GalaMiraj Din",169080203,,0,875,875,0,2,2
"",,-,-,"Post Office Road,Vanike Chowk, GalaMiraj Din",169080209,,0,268,268,,,
104 Total,,-,-,,,-,0,1143,1143,0,2,2
105,"Govt. D.H.Q Hospital Hafizabad, New Block(East Side)",-,-,"Moh. Chowk Farooq-e-Azam, Circular Road,Ghousia Chowk",169080202,Sr. No. 01 to 724,724,0,724,2,0,2
"",,-,-,"Moh. Chowk Qasaban,Dera Akbar Shah",169090101,,120,0,120,,,
105 Total,,-,-,,,-,844,0,844,2,0,2
106,"Govt. D.H.Q Hospital Hafizabad, New Block(West Side)",-,-,"Moh. Chowk Farooq-e-Azam, Circular Road,Ghousia Chowk",169080202,Sr. No. 725 to 1437,713,0,713,2,0,2
106 Total,,-,-,,,-,713,0,713,2,0,2
107,"Govt. Girls Mumtaz Primary School, Hafizabad",-,-,"Moh. Chowk Farooq-e-Azam, Circular Road,Ghousia Chowk",169080202,,0,1206,1206,0,3,3
"",,-,-,"Moh. Chowk Qasaban,Dera Akbar Shah",169090101,,0,103,103,,,
107 Total,,-,-,,,-,0,1309,1309,0,3,3
108,Govt.MC  Primary School No.9 Mian Da Kot,-,-,"Moh. Mian Da Kot, KoloRoad",169090102,,1428,0,1428,3,0,3
108 Total,,-,-,,,-,1428,0,1428,3,0,3
109,Govt.MC  Primary School No.9 Mian Da Kot,-,-,"Moh. Mian Da Kot, KoloRoad",169090102,,0,1055,1055,0,2,2
110,Govt.MC  Primary School No.9 Mian Da Kot,-,-,"Moh. Shabbir Shah,Vanike Road",169080201,,724,608,1332,2,1,3
110 Total,,-,-,,,-,724,608,1332,2,1,3
111,Govt. Girls Elecmentary School Qila Ram Kor,-,-,"Qila Ram Kour(Jharianwala)",169080404,,855,671,1526,1,1,2
111 Total,,-,-,,,-,855,671,1526,1,1,2
112,"Govt.  English Medium Model Primary SchoolJharianwala",-,-,"Qila Ram Kour(Jharianwala)",169080405,,287,175,462,1,1,2
"",-,-,Qila Ram Kour,169080406,,539,412,951,,,,
112 Total,,-,-,,,-,826,587,1413,1,1,2
113,"Govt.Boys High School Qila Ram Kour (EastSide)",-,-,Qila Ram Kour,169080401,,432,318,750,2,1,3
"",-,-,Qila Ram Kour,169080402,,488,331,819,,,,
113 Total,,-,-,,,-,920,649,1569,2,1,3
114,"Govt. English Medium Primary SchoolJagganwala",-,-,Jagganwala,169080408,,180,127,307,1,1,2
"",-,-,Jagganwala,169080409,,492,317,809,,,,
114 Total,,-,-,,,-,672,444,1116,1,1,2
115,"Govt. Boys High School Qila Ram Kor (WestSide)",-,-,Qila Ram Kour,169080403,,620,429,1049,1,1,2
115 Total,,-,-,,,-,620,429,1049,1,1,2
116,"Govt.Boys Primary School Kot SaidMuhammad","Kot SaidMuhammad",169050201,-,-,,392,285,677,2,1,3
"",Bhunda Tarar,169050205,-,-,,250,201,451,,,,
"",Thatha Cheena,169050206,-,-,,227,163,390,,,,
116 Total,,,,-,-,-,869,649,1518,2,1,3
117,Govt. Elementary School Khan Pur,Chaine Wali,169050203,-,-,,292,210,502,2,1,3
"",Khan Pur,169050905,-,-,,614,476,1090,,,,
117 Total,,,,-,-,-,906,686,1592,2,1,3
118,Govt.Boys Elementary School Rahgo Syedan,Rahgo Seyedan,169050103,-,-,,598,0,598,2,0,2
"",Rahgo Seyedan,169050104,-,-,,330,0,330,,,,
118 Total,,,,-,-,-,928,0,928,2,0,2
119,Govt. Girls Elementary School Rahgo Seyedan,Rahgo Seyedan,169050103,-,-,,0,491,491,0,2,2
"",Rahgo Seyedan,169050104,-,-,,0,277,277,,,,
119 Total,,,,-,-,-,0,768,768,0,2,2
120,"Govt. Elementary School English MediumMuzafar Nau (East Side)",Raja Tarar,169041001,-,-,,420,0,420,2,0,2
"",Muzaffar Nau,169041002,-,-,,320,0,320,,,,
"",Muzaffar Kohna,169041003,-,-,,126,0,126,,,,
120 Total,,,,-,-,-,866,0,866,2,0,2
121,Govt. Girls Elementary School  Muzafar Nau,Raja Tarar,169041001,-,-,,0,354,354,0,2,2
"",Muzaffar Nau,169041002,-,-,,0,237,237,,,,
"",Muzaffar Kohna,169041003,-,-,,0,91,91,,,,
121 Total,,,,-,-,-,0,682,682,0,2,2
122,Govt.Girls Model Elementary School Pheroki,Pheroki,169040901,-,-,,488,357,845,1,1,2
Pheroki,169040902,-,-,,158,118,276,,,,,
123,"Govt. English Medium Primary School, HardoThatha Bama","Hardo ThathaBama",169040903,-,-,,287,218,505,1,1,2
"",,"Hardo ThathaBama",169040904,-,-,,180,113,293,,,
123 Total,,,,-,-,-,467,331,798,1,1,2
124,Govt. Elementary School Gujjarke,Kot Jafar,169040705,-,-,,112,92,204,1,1,2
"",,Gujarkay,169040706,-,-,,314,247,561,,,
"",,Tarigrah,169040907,-,-,,171,131,302,,,
124 Total,,,,-,-,-,597,470,1067,1,1,2
125,"Govt. Girls Elementary School English MediumKot Ishaq (East Side)",Thatha Ahsan,169040504,-,-,,87,0,87,3,0,3
"",,Kot Ishaq,169040507,-,-,,603,0,603,,,
"",,Kot Ishaq,169040508,-,-,,318,0,318,,,
"",,Kot Ishaq,169040509,-,-,,425,0,425,,,
125 Total,,,,-,-,-,1433,0,1433,3,0,3
126,"Govt. Girls Elementary School  EnglishMedium Kot Ishaq  (West Side)",Thatha Ahsan,169040504,-,-,,0,46,46,0,2,2
"",,Kot Ishaq,169040507,-,-,,0,522,522,,,
"",,Kot Ishaq,169040508,-,-,,0,241,241,,,
"",,Kot Ishaq,169040509,-,-,,0,342,342,,,
126 Total,,,,-,-,-,0,1151,1151,0,2,2
127,Govt. Girls Elementary  School Mehdi Abad,Mehdi Abad,169040601,-,-,,412,0,412,3,0,3
"",,Mehdi Abad,169040602,-,-,,398,0,398,,,
"",,Dhariwal,169040603,-,-,,360,0,360,,,
"",,Chak Balaqi,169040604,-,-,,57,0,57,,,
127 Total,,,,-,-,-,1227,0,1227,3,0,3
128,"Govt. Basic Health Unit, Mehdi Abad.",Mehdi Abad,169040601,-,-,,0,343,343,0,2,2
"",,Mehdi Abad,169040602,-,-,,0,268,268,,,
"",,Dhariwal,169040603,-,-,,0,255,255,,,
"",,Chak Balaqi,169040604,-,-,,0,31,31,,,
128 Total,,,,-,-,-,0,897,897,0,2,2
129,"Govt. Boys Primary School Bahik Muqeyy-ud-Din","Bahik Muqeyy-ud-Din",169040703,-,-,,239,185,424,2,1,3
"",,Jahanian Khatrian,169040704,-,-,,284,186,470,,,
"",,Pir Kot Shamali,169040708,-,-,,257,157,414,,,
"",,Chak Kiara,169040709,-,-,,0,0,0,,,
"",,Chack Khurd,169040805,-,-,,0,1,1,,,
"",,Fariq Pur,169040808,-,-,,0,0,0,,,
129 Total,,,,-,-,-,780,529,1309,2,1,3
130,"Govt.Girls Elementary School English MediumChak Sajada",Chak Sajada,169040701,-,-,,447,343,790,2,1,3
Chak Sajada,169040702,-,-,,2,0,2,,,,,
Kot Fazal,169040707,-,-,,148,82,230,,,,,
Channi Pir Shah,169040802,-,-,,6,8,14,,,,,
Jago,169040803,-,-,,117,89,206,,,,,
Amir Kot,169040804,-,-,,0,0,0,,,,,
"Mehmood PurSharqi",169040806,-,-,,0,0,0,,,,,
Noshera,169040807,-,-,,0,0,0,,,,,
131,"Govt. Girls Elementary School Behak AhmedYar     (East Side)",Kot Kamir,169040401,-,-,,132,0,132,2,0,2
"",,Behik Ahmed Yar,169040406,-,-,,692,0,692,,,
"",,Behik Ahmed Yar,169040407,-,-,,82,0,82,,,
"",,Kakshal,169040801,-,-,,181,0,181,,,
131 Total,,,,-,-,-,1087,0,1087,2,0,2
132,"Govt. Girls Elementary School Behak AhmedYar (West Side)",Kot Kamir,169040401,-,-,,0,104,104,0,2,2
"",,Behik Ahmed Yar,169040406,-,-,,0,514,514,,,
"",,Behik Ahmed Yar,169040407,-,-,,0,64,64,,,
"",,Kakshal,169040801,-,-,,0,117,117,,,
132 Total,,,,-,-,-,0,799,799,0,2,2
133,Govt. Boys Primary School Bukkan Kalan,Bukan Kalan,169040501,-,-,,160,0,160,2,0,2
"",,Bukan Kalan,169040502,-,-,,390,0,390,,,
"",,Bukan Kalan,169040503,-,-,,201,0,201,,,
"",,Bukan Khurd,169040505,-,-,,342,0,342,,,
133 Total,,,,-,-,-,1093,0,1093,2,0,2
134,Govt. Boys Primary School Bukkan Kalan,Bukan Kalan,169040501,-,-,,0,138,138,0,2,2
"",,Bukan Kalan,169040502,-,-,,0,290,290,,,
"",,Bukan Kalan,169040503,-,-,,0,152,152,,,
"",,Bukan Khurd,169040505,-,-,,0,241,241,,,
134 Total,,,,-,-,-,0,821,821,0,2,2
135,"Govt.Boys Elementary School MohallahJahangir Pura, Vanike Tarar East Side",Vanike Tarar,169040210,-,-,,408,0,408,3,0,3
"",,Vanike Tarar,169040211,-,-,,273,0,273,,,
"",,Vanike Tarar,169040212,-,-,,561,0,561,,,
"",,Vanike Tarar,169040213,-,-,,434,0,434,,,
"",,Vanike Tarar,169040214,-,-,,134,0,134,,,
135 Total,,,,-,-,-,1810,0,1810,3,0,3
136,"Govt.Boys Elementary School MohallahJahangir Pura, Vanike Tarar West Side",Vanike Tarar,169040210,-,-,,0,330,330,0,2,2
"",,Vanike Tarar,169040211,-,-,,0,187,187,,,
"",,Vanike Tarar,169040212,-,-,,0,420,420,,,
"",,Vanike Tarar,169040213,-,-,,0,297,297,,,
"",,Vanike Tarar,169040214,-,-,,0,59,59,,,
136 Total,,,,-,-,-,0,1293,1293,0,2,2
137,"Govt. Higher Secondary School Vanike Tarar(East Side)",Vanike Tarar,169040204,-,-,,246,0,246,3,0,3
"",,Vanike Tarar,169040205,-,-,,198,0,198,,,
"",,Vanike Tarar,169040207,-,-,,314,0,314,,,
"",,Vanike Tarar,169040208,-,-,,202,0,202,,,
"",,Vanike Tarar,169040209,-,-,,355,0,355,,,
137 Total,,,,-,-,-,1315,0,1315,3,0,3
138,"Govt.Girls Higher Secondary School VanikeTarar  West Side",Vanike Tarar,169040204,-,-,,0,206,206,0,2,2
"",,Vanike Tarar,169040205,-,-,,0,158,158,,,
"",,Vanike Tarar,169040207,-,-,,0,259,259,,,
"",,Vanike Tarar,169040208,-,-,,0,140,140,,,
"",,Vanike Tarar,169040209,-,-,,0,279,279,,,
138 Total,,,,-,-,-,0,1042,1042,0,2,2
139,"Govt.Girls Higher Secondary School VanikeTarar  East Side",Vanike Tarar,169040206,-,-,,749,620,1369,2,2,4
139 Total,,,,-,-,-,749,620,1369,2,2,4
140,"Govt. Higher Secondary School Vanike Tarar(West Side)",Vanike Tarar,169040201,-,-,,609,0,609,2,0,2
Vanike Tarar,169040202,-,-,,158,0,158,,,,,
Vanike Tarar,169040203,-,-,,306,0,306,,,,,
141,"Govt. Higher Secondary School Vanike Tarar(South Side)",Vanike Tarar,169040201,-,-,,0,467,467,0,2,2
"",,Vanike Tarar,169040202,-,-,,0,105,105,,,
"",,Vanike Tarar,169040203,-,-,,0,238,238,,,
141 Total,,,,-,-,-,0,810,810,0,2,2
142,Govt.Primary School Kot Qadir Bukhsh,Kot Qadir Bukhsh,169040402,-,-,,252,214,466,2,1,3
"",,Nahra,169040403,-,-,,35,27,62,,,
"",,Rabbar,169040404,-,-,,237,167,404,,,
"",,Rabbar,169040405,-,-,,287,196,483,,,
142 Total,,,,-,-,-,811,604,1415,2,1,3
143,Govt.Model Primary School Kharak Bhattian,Kot Kheru,169040107,-,-,,175,136,311,2,1,3
"",,Kharak Bhattian,169060704,-,-,,372,331,703,,,
"",,Kharak Bhattian,169060705,-,-,,310,237,547,,,
143 Total,,,,-,-,-,857,704,1561,2,1,3
144,"Govt.Elementary School Allowdinke Kalan(East Side)",Allowdinke,169060401,-,-,,158,0,158,2,0,2
"",,Allowdinke,169060402,-,-,,472,0,472,,,
"",,Allowdinke,169060403,-,-,,452,0,452,,,
144 Total,,,,-,-,-,1082,0,1082,2,0,2
145,"Govt.Elementary School Allowdinke Kalan(West Side)",Allowdinke,169060401,-,-,,0,119,119,0,2,2
"",,Allowdinke,169060402,-,-,,0,385,385,,,
"",,Allowdinke,169060403,-,-,,0,339,339,,,
145 Total,,,,-,-,-,0,843,843,0,2,2
146,"Govt. Girls Primary School Kot JanMuhammad",Khokhar,169040302,-,-,,35,17,52,2,1,3
"",,"Kot JanMuhammad",169040303,-,-,,192,162,354,,,
"",,Channi Choohar,169040304,-,-,,25,20,45,,,
"",,Thathi Anok Singh,169060404,-,-,,369,243,612,,,
146 Total,,,,-,-,-,621,442,1063,2,1,3
147,"Govt.Boys Primary School, Kot PirMuhammad",Bahri Tarar,169060301,-,-,,210,144,354,2,1,3
"",,Kot Mian,169060302,-,-,,140,125,265,,,
"",,"Kot PirMuhammad",169060303,-,-,,398,261,659,,,
"",,Burj Elahia,169060305,-,-,,90,24,114,,,
"",,Uncha Kala,169060307,-,-,,0,0,0,,,
147 Total,,,,-,-,-,838,554,1392,2,1,3
148,Govt.  Girls Elementary School Asadullah Pur,Asadullah Pur,169040301,-,-,,537,475,1012,2,1,3
"",,Burj Bhian,169040305,-,-,,76,48,124,,,
"",,Channi Mehra,169040306,-,-,,2,3,5,,,
"",,Kala,169060304,-,-,,0,0,0,,,
"",,Malahnwala,169060306,-,-,,109,64,173,,,
148 Total,,,,-,-,-,724,590,1314,2,1,3
149,"Govt. Boys Primary School, Bhirri Chatha",Amrao Khurd,169060203,-,-,,189,158,347,2,1,3
"",,Thatha Pannah,169060207,-,-,,167,128,295,,,
"",,Bhirri Chatha,169060406,-,-,,457,346,803,,,
149 Total,,,,-,-,-,813,632,1445,2,1,3
150,Govt.Secondary School Sooianwala (East Side),Sooianwala,169060501,-,-,,937,0,937,3,0,3
Sooianwala,169060502,-,-,,533,0,533,,,,,
151,"Govt.Secondary School Sooianwala (WestSide)",Sooianwala,169060501,-,-,,0,719,719,0,2,2
"",,Sooianwala,169060502,-,-,,0,419,419,,,
151 Total,,,,-,-,-,0,1138,1138,0,2,2
152,"Govt. Girls Community Model ElemantarySchool,  Sooianwala.",Thatha Shamsa,169060407,-,-,,359,0,359,2,0,2
"",,Sooianwala,169060503,-,-,,382,0,382,,,
"",,Sooianwala,169060504,-,-,,364,0,364,,,
152 Total,,,,-,-,-,1105,0,1105,2,0,2
153,"Govt. Girls Higher Secondary SchoolSooianwala",Thatha Shamsa,169060407,-,-,,0,228,228,0,2,2
"",,Sooianwala,169060503,-,-,,0,331,331,,,
"",,Sooianwala,169060504,-,-,,0,336,336,,,
153 Total,,,,-,-,-,0,895,895,0,2,2
154,"Govt.English Medium Primary School NakkiChatha (East Side)",Nakki Chatha,169060201,-,-,,594,0,594,2,0,2
"",,Nakki Chatha,169060202,-,-,,158,0,158,,,
"",,Kot Bakhsh,169060204,-,-,,220,0,220,,,
154 Total,,,,-,-,-,972,0,972,2,0,2
155,"Govt.English Medium Primary School NakkiChatha (West Side)",Nakki Chatha,169060201,-,-,,0,482,482,0,2,2
"",,Nakki Chatha,169060202,-,-,,0,129,129,,,
"",,Kot Bakhsh,169060204,-,-,,0,146,146,,,
155 Total,,,,-,-,-,0,757,757,0,2,2
156,"Govt. Boys Primary School Qadar Abad Colony(Kotli Daim)",Kot Saleem,169060101,-,-,,300,230,530,2,1,3
"",,Kot Hassan,169060205,-,-,,77,70,147,,,
"",,Kotli Daim,169060206,-,-,,375,285,660,,,
156 Total,,,,-,-,-,752,585,1337,2,1,3
157,"Govt. English Medium Primary School ChanniGhula",Channi Sultan,169060102,-,-,,468,0,468,3,0,3
"",,Channi Ghula,169060103,-,-,,240,0,240,,,
"",,Channi Ghula,169060104,-,-,,498,0,498,,,
"",,Bagh,169060105,-,-,,183,0,183,,,
157 Total,,,,-,-,-,1389,0,1389,3,0,3
158,Govt. Girls Primary School Channi Ghula,Channi Sultan,169060102,-,-,,0,332,332,0,2,2
"",,Channi Ghula,169060103,-,-,,0,159,159,,,
"",,Channi Ghula,169060104,-,-,,0,395,395,,,
"",,Bagh,169060105,-,-,,0,131,131,,,
158 Total,,,,-,-,-,0,1017,1017,0,2,2
159,Govt.Girls Elementary School Amrao Kalan,Amrao Kalan,169060405,-,-,,613,470,1083,1,1,2
159 Total,,,,-,-,-,613,470,1083,1,1,2
160,"Govt. Boys High School Ramke Chatha, (EastSide)",Ramke Chatha,169060601,-,-,,433,0,433,3,0,3
"",,Ramke Chatha,169060602,-,-,,704,0,704,,,
"",,Ramke Chatha,169060607,-,-,,187,0,187,,,
160 Total,,,,-,-,-,1324,0,1324,3,0,3
161,"Govt. Boys High School Ramke Chatha, (WestSide)",Ramke Chatha,169060601,-,-,,0,289,289,0,2,2
"",,Ramke Chatha,169060602,-,-,,0,551,551,,,
"",,Ramke Chatha,169060607,-,-,,0,152,152,,,
161 Total,,,,-,-,-,0,992,992,0,2,2
162,"Govt.Girls High School Ramke Chatha (EastSide)",Ramke Chatha,169060603,-,-,,396,312,708,2,1,3
"",,Ramke Chatha,169060604,-,-,,311,208,519,,,
162 Total,,,,-,-,-,707,520,1227,2,1,3
163,"Govt.Girls High School Ramke Chatha (WestSide)",Ramke Chatha,169060605,-,-,,283,227,510,2,2,4
"",,Ramke Chatha,169060606,-,-,,454,370,824,,,
163 Total,,,,-,-,-,737,597,1334,2,2,4
164,"Govt.Boys English Medium Elementary SchoolChak Ghazi",Chak Ghazi,169060801,-,-,,714,619,1333,2,2,4
Chak Ghazi,169060802,-,-,,144,111,255,,,,,
165,Govt.Boys Elementary School Marh Bashi,Marh Bashi,169060701,-,-,,680,0,680,3,0,3
"",,Marh Bashi,169060702,-,-,,201,0,201,,,
"",,Marh Bashi,169060703,-,-,,369,0,369,,,
165 Total,,,,-,-,-,1250,0,1250,3,0,3
166,"Govt. Girls Community Model School,MarhBashi",Marh Bashi,169060701,-,-,,0,556,556,0,2,2
"",,Marh Bashi,169060702,-,-,,0,158,158,,,
"",,Marh Bashi,169060703,-,-,,0,272,272,,,
166 Total,,,,-,-,-,0,986,986,0,2,2
167,"Govt. Secondary School Dhiranke Mir Dadke(East Side)",Dhiranke Lalke,169050801,-,-,,628,0,628,2,0,2
"",,Dhiranke Lalke,169050802,-,-,,248,0,248,,,
"",,Dhiranke Lalke,169050803,-,-,,340,0,340,,,
167 Total,,,,-,-,-,1216,0,1216,2,0,2
168,"Govt. Secondary School Dhiranke Mir Dadke(West Side)",Dhiranke Lalke,169050801,-,-,,0,449,449,0,2,2
"",,Dhiranke Lalke,169050802,-,-,,0,168,168,,,
"",,Dhiranke Lalke,169050803,-,-,,0,225,225,,,
168 Total,,,,-,-,-,0,842,842,0,2,2
169,"Govt. Boys Primary School, Dheeranke Lalke","DhirankeMirdadke",169050804,-,-,,146,94,240,1,1,2
"",,"DhirankeMirdadke",169050805,-,-,,359,295,654,,,
169 Total,,,,-,-,-,505,389,894,1,1,2
170,"Govt. Girls Community Model School ChanniHanjrawan","ChanniHanjrawan",169050702,-,-,,441,328,769,2,1,3
"",,"ChanniHanjrawan",169050703,-,-,,274,175,449,,,
"",,Dolu,169050704,-,-,,245,171,416,,,
170 Total,,,,-,-,-,960,674,1634,2,1,3
171,Govt  Model Primary School Channi Wazira,Channi Wazira,169050701,-,-,,620,490,1110,2,1,3
"",,Thatha Deoka,169050705,-,-,,144,101,245,,,
"",,Sawan Pura,169050806,-,-,,80,72,152,,,
171 Total,,,,-,-,-,844,663,1507,2,1,3
172,Govt. Boys Primary School Seray Tarar,Jhamb Tarar,169040506,-,-,,367,254,621,2,1,3
"",,Seray Tarar,169050807,-,-,,339,269,608,,,
"",,Rakh Vanike,169050808,-,-,,27,24,51,,,
172 Total,,,,-,-,-,733,547,1280,2,1,3
173,"Govt.English Medium Elementary School BeriWala",Beri Wala,169040101,-,-,,91,0,91,3,0,3
"",,Beri Wala,169040102,-,-,,135,0,135,,,
"",,Beri Wala,169040103,-,-,,21,0,21,,,
"",,Beri Wala,169040104,-,-,,304,0,304,,,
"",,Beri Wala,169040105,-,-,,610,0,610,,,
"",,Beri Wala,169040106,-,-,,272,0,272,,,
173 Total,,,,-,-,-,1433,0,1433,3,0,3
174,Govt.Girls  Elementary School Beri Wala,Beri Wala,169040101,-,-,,0,68,68,0,2,2
Beri Wala,169040102,-,-,,0,97,97,,,,,
Beri Wala,169040103,-,-,,0,11,11,,,,,
Beri Wala,169040104,-,-,,0,252,252,,,,,
Beri Wala,169040105,-,-,,0,503,503,,,,,
Beri Wala,169040106,-,-,,0,196,196,,,,,
175,Govt. Girls  Primary School Malikwala,Malik Wala,169050101,-,-,,332,250,582,1,1,2
"",Akkanwala,169050102,-,-,,268,189,457,,,,
175 Total,,,,-,-,-,600,439,1039,1,1,2
176,"Govt. English Medium Primary School NoorPura, Kolo Tarar (East Side)",Kolo Tarar,169050302,-,-,,220,199,419,2,1,3
"",Kolo Tarar,169050303,-,-,,205,217,422,,,,
"",Kolo Tarar,169050308,-,-,,309,261,570,,,,
176 Total,,,,-,-,-,734,677,1411,2,1,3
177,"Govt. Higher Secondary School Kolo Tarar,(East Side)",Kolo Tarar,169050307,-,-,,398,0,398,3,0,3
"",Kolo Tarar,169050309,-,-,,100,0,100,,,,
"",Kolo Tarar,169050310,-,-,,626,0,626,,,,
"",Kolo Tarar,169050311,-,-,,153,0,153,,,,
177 Total,,,,-,-,-,1277,0,1277,3,0,3
178,"Govt. Higher Secondary School Kolo Tarar,(West Side)",Kolo Tarar,169050307,-,-,,0,305,305,0,2,2
"",Kolo Tarar,169050309,-,-,,0,91,91,,,,
"",Kolo Tarar,169050310,-,-,,0,451,451,,,,
"",Kolo Tarar,169050311,-,-,,0,107,107,,,,
178 Total,,,,-,-,-,0,954,954,0,2,2
179,"Govt. Higher Secondary School Kolo Tarar,Part Primary (North  Side)",Kolo Tarar,169050301,-,-,,348,0,348,3,0,3
"",Kolo Tarar,169050305,-,-,,368,0,368,,,,
"",Kolo Tarar,169050306,-,-,,240,0,240,,,,
"",Kolo Tarar,169050315,-,-,,366,0,366,,,,
179 Total,,,,-,-,-,1322,0,1322,3,0,3
180,"Govt. Higher Secondary School Kolo Tarar(South Side)",Kolo Tarar,169050301,-,-,,0,222,222,0,2,2
"",Kolo Tarar,169050305,-,-,,0,286,286,,,,
