"Sr.No.",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voters onthe electoral roll incase electoral areis bifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
"",,--,--,Arain Colony,253130507,--,0,288,288,,,
"",,--,--,Arain Colony,253130508,--,0,146,146,,,
"",,--,--,Total,Total,--,0,793,793,,,
48,"Bright Future Public School (Registered),Arain Colony, Sadiqabad (Female)",--,--,Arain Colony,253130509,--,0,333,333,0,2,2
"--",--,Arain Colony,253130510,--,0,197,197,,,,,
"--",--,Arain Colony,253130511,--,0,71,71,,,,,
"--",--,Arain Colony,253130512,--,0,387,387,,,,,
"--",--,Arain Colony,253130513,--,0,20,20,,,,,
"--",--,Arain Colony,253130514,--,0,92,92,,,,,
"--",--,Total,Total,--,0,"1,100","1,100",,,,,
"--",--,Mujahid Colony,253120403,--,211,0,211,,,,,
"--",--,Qadir Town / Mohallah Jallundhrian,253120404,--,55,0,55,,,,,
"--",--,Bismillah Town / Mujahid Colony,253120405,--,267,0,267,,,,,
"--",--,Mujahid Colony,253120503,--,369,0,369,,,,,
"--",--,Mujahid Colony,253120504,--,520,0,520,,,,,
"--",--,Mujahid Colony,253120505,--,261,0,261,,,,,
"","Govt. Boys Primary School, MehmoodNo. & Name of Polling StationsColony (Mujahid Colony), Sadiqabad (Male)",In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths404",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
"",,--,--,Total,Total,--,"2,151",0,"2,151",,,
50,"Govt. Boys Primary School, MehmoodColony (Mujahid Colony), Sadiqabad(Female)",--,--,Mujahid Colony,253120403,--,0,156,156,0,3,3
"",,--,--,Qadir Town / Mohallah Jallundhrian,253120404,--,0,50,50,,,
"",,--,--,Bismillah Town / Mujahid Colony,253120405,--,0,198,198,,,
"",,--,--,Mujahid Colony,253120503,--,0,304,304,,,
"",,--,--,Mujahid Colony,253120504,--,0,397,397,,,
"",,--,--,Mujahid Colony,253120505,--,0,246,246,,,
"",,--,--,Mujahid Colony,253120506,--,0,416,416,,,
"",,--,--,Total,Total,--,0,"1,767","1,767",,,
51,"Govt. Boys Primary School Zoor Kot SadiqAbad (Male)  (P)*",Samdani,253010201,,,--,320,0,320,3,0,3
"",,--,--,Syed Town,253130407,--,264,0,264,,,
"",,--,--,Haq Town,253130305,--,480,0,480,,,
"",,--,--,Sultan Town,253130306,--,214,0,214,,,
"",,--,--,Total,Total,--,"1,278",0,"1,278",,,
52,"Govt. Boys Primary School Zoor Kot SadiqAbad (Female)  (P)*",Samdani,253010201,,--,0,226,226,0,2,2,
"",,--,--,Syed Town,253130407,--,0,192,192,,,
"",,--,--,Haq Town,253130305,--,0,404,404,,,
"",,--,--,Sultan Town,253130306,--,0,162,162,,,
"",,--,--,Total,Total,--,0,984,984,,,
53,Govt. Girls Primary School Zor Kot,--,--,Zoor Kot,253130401,--,648,579,"1,227",1,1,2
54,"Govt. Girls Higher Secondary School OldSadiq Abad (Male)",--,--,Mehar Abad Colony,253130301,--,287,0,287,3,0,3
"--",--,Mehar Abad Colony,253130310,--,219,0,219,,,,,
"--",--,Mehar Abad Colony,253130302,--,90,0,90,,,,,
"--",--,Mohallah Miran / Purana Sadiqabad,253130304,--,775,0,775,,,,,
"--",--,Mohallah Miran / Purana Sadiqabad,253130308,--,21,0,21,,,,,
"--",--,Total,Total,--,"1,371",0,"1,371",,,,,
"--",--,Mehar Abad Colony,253130301,--,0,233,233,,,,,
"--",--,Mehar Abad Colony,253130310,--,0,182,182,,,,,
"--",--,Mehar Abad Colony,253130302,--,0,91,91,,,,,
"--",--,Mohallah Miran / Purana Sadiqabad,253130304,--,0,656,656,,,,,
"Sr.No.55","No. & Name of Polling StationsGovt. Girls Higher Secondary School OldSadiq Abad (Female)",In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,M0ale,Fem2ale,To2tal,
1,2,3,4,5,6,7,8,9,10,11,12,13
"",,--,--,Total,Total,--,0,"1,162","1,162",,,
56,"Govt. Girls Higher Secondary School OldSadiq Abad (Male)  (P)*",--,--,Mohallah Miran / Purana Sadiqabad,253130303,--,478,0,478,3,0,3
"",,--,--,Mohallah Miran / Purana Sadiqabad,253130307,--,428,0,428,,,
"",,--,--,Mohallah Miran / Purana Sadiqabad,253130309,--,442,0,442,,,
"",,--,--,Total,Total,--,"1,348",0,"1,348",,,
57,"Govt. Girls Higher Secondary School OldSadiq Abad (Female)  (P)*",--,--,Mohallah Miran / Purana Sadiqabad,253130303,--,0,415,415,0,2,2
"",,--,--,Mohallah Miran / Purana Sadiqabad,253130307,--,0,321,321,,,
"",,--,--,Mohallah Miran / Purana Sadiqabad,253130309,--,0,398,398,,,
"",,--,--,Total,Total,--,0,"1,134","1,134",,,
58,"Govt. Boys Primary School Mahajir ColonySadiq Abad (Female)  (P)*",--,--,Mohajir Colony,253120304,--,0,331,331,0,3,3
"",,--,--,Mohajir Colony,253120306,--,0,388,388,,,
"",,--,--,Mohajir Colony,253120305,--,0,374,374,,,
"",,--,--,Mohajir Colony,253120307,--,0,260,260,,,
"",,--,--,Total,Total,--,0,"1,353","1,353",,,
59,"Govt. Boys Primary School Block No. 2Sadiq Abad (Male)  (P)*",--,--,Mohajir Colony,253120304,--,391,0,391,3,0,3
"",,--,--,Mohajir Colony,253120306,--,431,0,431,,,
"",,--,--,Mohajir Colony,253120305,--,329,0,329,,,
"",,--,--,Mohajir Colony,253120307,--,346,0,346,,,
"",,--,--,Total,Total,--,"1,497",0,"1,497",,,
60,"Govt. Boys Primary School Chak No. 165/PSadiq Abad (Male)  (P)*",--,--,Chak No. 165/P,253120302,--,343,0,343,2,0,2
"",,--,--,Dub Town,253120301,--,194,0,194,,,
"",,--,--,Ali Town,253120303,--,418,0,418,,,
"",,--,--,Total,Total,--,955,0,955,,,
61,"Govt. Boys Primary School Chak No. 165/PSadiq Abad (Female)  (P)*",--,--,Chak No. 165/P,253120302,--,0,273,273,0,2,2
"--",--,Dub Town,253120301,--,0,135,135,,,,,
"--",--,Ali Town,253120303,--,0,345,345,,,,,
"--",--,Total,Total,--,0,753,753,,,,,
"--",--,Shumali Mohallah Faisalabad,253150504,--,413,0,413,,,,,
"--",--,Shumali Mohallah Faisalabad,253150505,--,532,0,532,,,,,
"--",--,Shumali Mohallah Faisalabad,253150506,--,279,0,279,,,,,
"",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
63,"Govt. Girls  Primary School MohallahFaisalabad (Female)  (P)*",--,--,Shumali Mohallah Faisalabad,253150504,--,0,386,386,0,2,2
"",,--,--,Shumali Mohallah Faisalabad,253150505,--,0,435,435,,,
"",,--,--,Shumali Mohallah Faisalabad,253150506,--,0,207,207,,,
"",,--,--,Total,Total,--,0,1028,"1,028",,,
64,"Office Social Welfare Jinnah Town SadiqAbad  (Male)",--,--,Jinnah Town,253150303,--,440,0,440,3,0,3
"",,--,--,Jinnah Town,253150306,--,449,0,449,,,
"",,--,--,Jinnah Town,253150304,--,216,0,216,,,
"",,--,--,Rustam Colony,253150605,--,369,0,369,,,
"",,--,--,Total,Total,--,1474,0,"1,474",,,
65,"Office Social Welfare Jinnah Town SadiqAbad  (Female)",--,--,Jinnah Town,253150303,--,0,343,343,0,2,2
"",,--,--,Jinnah Town,253150306,--,0,344,344,,,
"",,--,--,Jinnah Town,253150304,--,0,194,194,,,
"",,--,--,Rustam Colony,253150605,--,0,286,286,,,
"",,--,--,Total,Total,--,0,1167,"1,167",,,
66,"Office of the Deputy DEO (F), Sadiqabad",--,--,Janubi Mohallah Faisal Abad,253150502,--,638,538,"1,176",2,2,4
"",,--,--,Janubi Mohallah Faisal Abad,253150503,--,257,221,478,,,
"",,--,--,Total,Total,--,895,759,"1,654",,,
67,"Govt. MC Girls High School, Sadiqabad",--,--,New Town,253150401,--,201,256,457,2,1,3
"",,--,--,New Town,253150407,--,184,117,301,,,
"",,--,--,New Town,253150408,--,71,73,144,,,
"",,--,--,Rail Bazar / Faisal Bazar,253150402,--,135,119,254,,,
"",,--,--,Ghalla Mandi Area,253150403,--,54,45,99,,,
"",,--,--,Total,Total,--,645,610,"1,255",,,
68,"TMA Office, Sadiqabad",--,--,R.C.A Factory Area,253150405,--,157,157,314,2,2,4
"--",--,R.C.A Factory Area,253150409,--,120,92,212,,,,,
"--",--,Shadman Town,253150406,--,203,168,371,,,,,
"--",--,Mazdoor Colony,253150501,--,480,389,869,,,,,
"--",--,Total,Total,--,960,806,"1,766",,,,,
"--",--,Basti Mian Sahib,253140303,--,517,0,517,,,,,
"--",--,Basti Mian Sahib,253140304,--,335,0,335,,,,,
"",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
619,2,3,4,5,6,7,8,9,10,131,102,133
"",,--,--,Basti Mian Sahib,253140306,--,433,0,433,,,
"",,--,--,Total,Total,--,1531,0,"1,531",,,
70,"Govt. Girls Primary School Basti Mian SahibSadiq Abad (Female)  (P)*",--,--,Basti Mian Sahib,253140303,--,0,447,447,0,3,3
"",,--,--,Basti Mian Sahib,253140304,--,0,267,267,,,
"",,--,--,Basti Mian Sahib,253140305,--,0,204,204,,,
"",,--,--,Basti Mian Sahib,253140306,--,0,353,353,,,
"",,--,--,Total,Total,--,0,1271,"1,271",,,
71,"Govt. Boys High School Block No. 1 SadiqAbad  (Male)  (P)*",--,--,Tehsil Headquarter,253150301,--,116,0,116,2,0,2
"",,--,--,Mohallah Islam Pura,253150302,--,797,0,797,,,
"",,--,--,Kothi Area,253150404,--,212,0,212,,,
"",,--,--,Total,Total,--,1125,0,"1,125",,,
72,"Govt. Boys High School Block No. 1 SadiqAbad  (Female)  (P)*",--,--,Tehsil Headquarter,253150301,--,0,105,105,0,2,2
"",,--,--,Mohallah Islam Pura,253150302,--,0,689,689,,,
"",,--,--,Kothi Area,253150404,--,0,182,182,,,
"",,--,--,Total,Total,--,0,976,976,,,
73,Govt. Rafique Middle School  Sadiq Abad,--,--,Ajmal Town,253150305,--,445,449,894,1,1,2
74,"Govt. Boys Primary School QadirabadSadiq Abad (Male)  (P)*",--,--,Qadirabad,253140407,--,612,0,612,3,0,3
"",,--,--,Qadirabad,253140406,--,634,0,634,,,
"",,--,--,Darss Hakeem Sher Muhammad,253140505,--,67,0,67,,,
"",,--,--,Total,Total,--,1313,0,"1,313",,,
75,"Govt. Boys Primary School QadirabadSadiq Abad (Female)  (P)*",--,--,Qadirabad,253140407,--,0,451,451,0,2,2
"",,--,--,Qadirabad,253140406,--,0,459,459,,,
"",,--,--,Darss Hakeem Sher Muhammad,253140505,--,0,51,51,,,
"",,--,--,Total,Total,--,0,961,961,,,
76,"Govt. Girls Elementary School, TibbaQadirabad (Male)",--,--,Qadirabad,253140403,--,428,0,428,3,0,3
"--",--,Qadirabad,253140404,--,403,0,403,,,,,
"--",--,Qadirabad,253140405,--,395,0,395,,,,,
"--",--,Qadirabad,253140408,--,315,0,315,,,,,
"--",--,Total,Total,--,1541,0,"1,541",,,,,
"--",--,Qadirabad,253140403,--,0,334,334,,,,,
"",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
77,Qadirabad (Female),--,--,Qadirabad,253140405,--,0,364,364,0,2,2
"",,--,--,Qadirabad,253140408,--,0,187,187,,,
"",,--,--,Total,Total,--,0,1198,"1,198",,,
78,"Govt. Girls Degree College Sadiq Abad(Male)  (P)*",--,--,Tibbi Beghawar / Chak No. 168/P,253140201,--,445,0,445,3,0,3
"",,--,--,Tibbi Beghawar,253140202,--,42,0,42,,,
"",,--,--,Tibbi Beghawar,253140203,--,80,0,80,,,
"",,--,--,Tibbi Beghawar,253140205,--,278,0,278,,,
"",,--,--,Tibbi Beghawar,253140206,--,472,0,472,,,
"",,--,--,Tibbi Beghawar,253140208,--,399,0,399,,,
"",,--,--,Total,Total,--,1716,0,"1,716",,,
79,"Govt. Girls Degree College Sadiq Abad(Female)  (P)*",--,--,Tibbi Beghawar / Chak No. 168/P,253140201,--,0,387,387,0,2,2
"",,--,--,Tibbi Beghawar,253140202,--,0,26,26,,,
"",,--,--,Tibbi Beghawar,253140203,--,0,59,59,,,
"",,--,--,Tibbi Beghawar,253140205,--,0,239,239,,,
"",,--,--,Tibbi Beghawar,253140206,--,0,356,356,,,
"",,--,--,Tibbi Beghawar,253140208,--,0,331,331,,,
"",,--,--,Total,Total,--,0,1398,"1,398",,,
80,Govt. Girls Degree College Sadiq Abad,--,--,Nawaz Sharif Town,253140207,--,565,422,987,2,2,4
"",,--,--,Tibbi Beghawar,253140204,--,366,291,657,,,
"",,--,--,Total,Total,--,931,713,"1,644",,,
81,"Govt. Girls Primary School Johar Colony,Sadiq Abad (Male)  (P)*",--,--,Basti Mawatian,253140101,--,279,0,279,2,0,2
"",,--,--,Johar Colony,253140102,--,389,0,389,,,
"",,--,--,Al-Noor Colony,253140103,--,314,0,314,,,
"",,--,--,Total,Total,--,982,0,982,,,
82,"Govt. Girls Primary School Johar Colony,Sadiq Abad  (Female)  (P)*",--,--,Basti Mawatian,253140101,--,0,201,201,0,2,2
"",,--,--,Johar Colony,253140102,--,0,362,362,,,
"",,--,--,Al-Noor Colony,253140103,--,0,274,274,,,
"",,--,--,Total,Total,--,0,837,837,,,
83,"Govt. Girls Primary School Basti KamdarSadiq Abad (P)*",--,--,Basti Kamdar,253140504,--,358,266,624,1,1,2
"",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
84,"Govt. Girls Primary School Tibba Zahir PirSadiq Abad (Male)  (P)*",--,--,Tibba Zahir Pir,253140502,--,479,0,479,3,0,3
"",,--,--,Tibba Zahir Pir,253140506,--,152,0,152,,,
"",,--,--,Tibba Zahir Pir,253140503,--,288,0,288,,,
"",,--,--,Total,Total,--,1439,0,"1,439",,,
85,"Govt. Boys Elementary School, Old BontraTibba Zahir Pir, Sadiqabad (Female)  (P)*",--,--,Tibba Zahir Pir,253140501,--,0,334,334,0,2,2
"",,--,--,Tibba Zahir Pir,253140502,--,0,331,331,,,
"",,--,--,Tibba Zahir Pir,253140506,--,0,102,102,,,
"",,--,--,Tibba Zahir Pir,253140503,--,0,215,215,,,
"",,--,--,Total,Total,--,0,982,982,,,
86,"Jinnah Sports Complex, Sadiqabad (Male)(P)*",--,--,Muslim Colony,253140104,--,309,0,309,2,0,2
"",,--,--,Muslim Colony,253140105,--,302,0,302,,,
"",,--,--,Aziz Abad,253140301,--,238,0,238,,,
"",,--,--,Aziz Abad,253140302,--,260,0,260,,,
"",,--,--,Total,Total,--,1109,0,"1,109",,,
87,"Jinnah Sports Complex, Sadiqabad(Female)  (P)*",--,--,Muslim Colony,253140104,--,0,325,325,0,2,2
"",,--,--,Muslim Colony,253140105,--,0,282,282,,,
"",,--,--,Aziz Abad,253140301,--,0,232,232,,,
"",,--,--,Aziz Abad,253140302,--,0,221,221,,,
"",,--,--,Total,Total,--,0,1060,"1,060",,,
88,"Govt. Boys Elementary School GarhiBaigarh, Sadiqabad (Male)",--,--,Garhi Baigarh,253150104,--,316,0,316,2,0,2
"",,--,--,Garhi Baigarh,253150105,--,528,0,528,,,
"",,--,--,Garhi Baigarh,253150108,--,213,0,213,,,
"",,--,--,Total,Total,--,"1,057",0,"1,057",,,
89,"Govt. Girls Elementary School GarhiBaigarh, Sadiqabad (Female)",--,--,Garhi Baigarh,253150104,--,0,261,261,0,2,2
"--",--,Garhi Baigarh,253150105,--,0,420,420,,,,,
"--",--,Garhi Baigarh,253150108,--,0,211,211,,,,,
"--",--,Total,Total,--,0,892,892,,,,,
"--",--,Garhi Baigarh,253150106,--,375,290,665,,,,,
"--",--,Garhi Baigarh,253150107,--,218,198,416,,,,,
"--",--,Garhi Baigarh,253150109,--,304,180,484,,,,,
"",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
91,"Govt. Boys Primary School Goth JorraSadiq Abad  (Male)",Goth Jorra,253010401,--,--,--,329,0,329,3,0,3
"",,Goth Jorra,253010402,--,--,--,588,0,588,,,
"",,Goth Jorra,253010403,--,--,--,318,0,318,,,
"",,Goth Jorra,253010404,--,--,--,163,0,163,,,
"",,Total,Total,--,--,--,1398,0,"1,398",,,
92,"Govt. Girls Primary School Goth Jorra SadiqAbad (Female)",Goth Jorra,253010401,--,--,--,0,241,241,0,2,2
"",,Goth Jorra,253010402,--,--,--,0,452,452,,,
"",,Goth Jorra,253010403,--,--,--,0,242,242,,,
"",,Goth Jorra,253010404,--,--,--,0,88,88,,,
"",,Total,Total,--,--,--,0,1023,"1,023",,,
93,"Govt. Boys High School Chandrami SadiqAbad",Chandrami,253010405,--,--,--,673,523,"1,196",2,2,4
"",,Chandrami,253010406,--,--,--,272,240,512,,,
"",,Total,Total,--,--,--,945,763,"1,708",,,
94,"Govt. Boys Elementry School Adam Sahaba(P)*",Adam Sahaba,253020201,--,--,--,166,114,280,2,1,3
"",,Adam Sahaba,253020202,--,--,--,333,207,540,,,
"",,Adam Sahaba,253020203,--,--,--,351,219,570,,,
"",,Total,Total,--,--,--,850,540,"1,390",,,
95,Govt. Boys Primary School Latki (P)*,Latki,253020204,--,--,--,323,224,547,1,1,2
96,"Govt. Girls High School Chak No. 145/P(Male)  (P)*",Chak No. 145/P,253020208,--,--,--,296,0,296,3,0,3
"",,Chak No. 145/P,253020209,--,--,--,472,0,472,,,
"",,Chak No. 145/P,253020210,--,--,--,207,0,207,,,
"",,Chak No. 145/P,253020211,--,--,--,581,0,581,,,
"",,Total,Total,--,--,--,1556,0,"1,556",,,
97,"Govt. Girls High School Chak No. 145/P(Female)  (P)*",Chak No. 145/P,253020208,--,--,--,0,210,210,0,2,2
Chak No. 145/P,253020209,--,--,--,0,287,287,,,,,
Chak No. 145/P,253020210,--,--,--,0,212,212,,,,,
Chak No. 145/P,253020211,--,--,--,0,428,428,,,,,
Total,Total,--,--,--,0,1137,"1,137",,,,,
Daggah,253020205,--,--,--,49,43,92,,,,,
Daggah,253020206,--,--,--,217,182,399,,,,,
"","No. & Name of Polling StationsGovt. Primary School Dagga Ahmed Khan,",In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,Sadiqa2bad (P)*,3,4,5,6,7,8,9,10,11,12,13
"",,Total,Total,--,--,--,540,461,"1,001",,,
99,"Govt. Boys Primary School Basti Moran(Male)  (P)*",Moran,253020101,--,--,--,420,0,420,3,0,3
"",,Moran,253020102,--,--,--,288,0,288,,,
"",,Moran,253020103,--,--,--,455,0,455,,,
"",,Moran,253020104,--,--,--,341,0,341,,,
"",,Total,Total,--,--,--,"1,504",0,"1,504",,,
100,"Govt. Boys Primary School Basti Moran(Female)  (P)*",Moran,253020101,--,--,--,0,270,270,0,2,2
"",,Moran,253020102,--,--,--,0,225,225,,,
"",,Moran,253020103,--,--,--,0,345,345,,,
"",,Moran,253020104,--,--,--,0,216,216,,,
"",,Total,Total,--,--,--,0,"1,056","1,056",,,
101,"Govt. Boys Primary School Chak No. 146/P,Sadiqabad (Male)",Chak NO. 146/P,253020212,--,--,--,231,0,231,2,0,2
"",,Chak NO. 146/P,253020213,--,--,--,590,0,590,,,
"",,Chak No. 147/P,253020306,--,--,--,516,0,516,,,
"",,Total,Total,--,--,--,"1,337",0,"1,337",,,
102,"Govt. Girls High School ChakNo. 146/P(Female)",Chak NO. 146/P,253020212,--,--,--,0,206,206,0,2,2
"",,Chak NO. 146/P,253020213,--,--,--,0,480,480,,,
"",,Chak No. 147/P,253020306,--,--,--,0,399,399,,,
"",,Total,Total,--,--,--,0,"1,085","1,085",,,
103,"Govt. Boys Primary School Chak No. 164/P(Male)",Chak No. 164/P,253020214,--,--,--,38,0,38,2,0,2
"",,Chak No. 164/P,253020215,--,--,--,554,0,554,,,
"",,Chak No. 164/P,253020216,--,--,--,593,0,593,,,
"",,Total,,--,--,--,1185,0,"1,185",,,
104,"Govt. Girls Primary School Chak No. 164/P(Female)",Chak No. 164/P,253020214,--,--,--,0,37,37,0,2,2
"",,Chak No. 164/P,253020215,--,--,--,0,429,429,,,
"",,Chak No. 164/P,253020216,--,--,--,0,459,459,,,
"",,Total,,--,--,--,0,925,925,,,
105,Govt. Primary School Sadiq Abad Deh (P)*,Sadiqabad,253010101,--,--,--,"1,113",826,"1,939",2,2,4
106,"Govt. Boys Elementary School Chak No.119/P (P)*",Chak No. 119/P,253020302,--,--,--,1003,755,"1,758",2,2,4
"",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
107,120/P (Male),Lunda,253020301,--,--,--,284,0,284,2,0,2
"",,Total,Total,--,--,--,1128,0,"1,128",,,
108,"Govt. Girls Elementary School, Chak No.120/P (Female)",Chak No. 120/P,253020303,--,--,--,0,679,679,0,2,2
"",,Lunda,253020301,--,--,--,0,247,247,,,
"",,Total,Total,--,--,--,0,926,926,,,
109,"Govt. Girls Elementary School Chak No.148/P (Male)",Chak No. 148/P,253020307,--,--,--,570,0,570,2,0,2
"",,Chak No. 148/P,253020308,--,--,--,712,0,712,,,
"",,Total,Total,--,--,--,1282,0,"1,282",,,
110,"Govt. Boys High School Chak NO. 148/P(Female)",Chak No. 148/P,253020307,--,--,--,0,399,399,0,2,2
"",,Chak No. 148/P,253020308,--,--,--,0,532,532,,,
"",,Total,Total,--,--,--,0,931,931,,,
111,Govt. Primary School Chak No. 151/P (P)*,Chak No. 151/P,253010308,--,--,--,438,341,779,2,2,4
"",,Chak No. 151/P,253010309,--,--,--,101,65,166,,,
"",,Chak No. 151/P,253010310,--,--,--,406,321,727,,,
"",,Total,Total,--,--,--,945,727,"1,672",,,
112,"Govt. Boys Primary School Chak No. 128/P(P)*",Chak No. 128/P,253020304,--,--,--,549,367,916,2,1,3
"",,Chak No. 130/P,253020305,--,--,--,321,201,522,,,
"",,Total,Total,--,--,--,870,568,"1,438",,,
113,Govt. Boys Primary School Birthala  (Male),Birthala,253010301,--,--,--,578,0,578,2,0,2
"",,Birthala,253010302,--,--,--,261,0,261,,,
"",,Birthala,253010303,--,--,--,149,0,149,,,
"",,Garhi Baigah,253010202,--,--,--,193,0,193,,,
"",,Total,Total,--,--,--,"1,181",0,"1,181",,,
114,"Govt. Girls Primary School Birthala(Female)",Birthala,253010301,--,--,--,0,490,490,0,2,2
Birthala,253010302,--,--,--,0,209,209,,,,,
Birthala,253010303,--,--,--,0,114,114,,,,,
Garhi Baigah,253010202,--,--,--,0,137,137,,,,,
Total,Total,--,--,--,0,950,950,,,,,
Chak No. 149/P,253020105,--,--,--,390,0,390,,,,,
Chak No. 149/P,253020106,--,--,--,305,0,305,,,,,
"Sr.No.","No. & Name of Polling StationsGovt. Boys Primary School Chak No. 149/P",In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,,
1,(M2ale),3,4,5,6,7,8,9,10,11,12,13
"",,Total,Total,--,--,--,"1,193",0,"1,193",,,
116,"Govt.Girls Primary School Chak No. 149/P(Female)",Chak No. 149/P,253020105,--,--,--,0,287,287,0,2,2
"",Chak No. 149/P,253020106,--,--,--,0,230,230,,,,
"",Chak No. 149/P,253020107,--,--,--,0,353,353,,,,
"",Total,Total,--,--,--,0,870,870,,,,
117,"Govt. Boys Primary School Chak No. 150/P(Male)",Chak No. 150/P,253010305,--,--,--,446,0,446,2,0,2
"",Chak No. 150/P,253010306,--,--,--,127,0,127,,,,
"",Chak No. 150/P,253010307,--,--,--,534,0,534,,,,
"",Total,Total,--,--,--,"1,107",0,"1,107",,,,
118,"Govt. Girls Primary School Chak No. 150/P(Female)",Chak No. 150/P,253010305,--,--,--,0,354,354,0,2,2
"",Chak No. 150/P,253010306,--,--,--,0,85,85,,,,
"",Chak No. 150/P,253010307,--,--,--,0,410,410,,,,
"",Total,Total,--,--,--,0,849,849,,,,
119,"Govt. Boys Elementary School Chak No.153/P (Male)",Chak No. 153/P,253010311,--,--,--,622,0,622,2,0,2
"",Chak No. 154/P,253010312,--,--,--,219,0,219,,,,
"",Chak No. 155/P,253010313,--,--,--,173,0,173,,,,
"",Chak No. 155/P,253010314,--,--,--,113,0,113,,,,
"",Total,Total,--,--,--,"1,127",0,"1,127",,,,
120,"Govt. Boys Elementary School Chak No.153/P (Female)",Chak No. 153/P,253010311,--,--,--,0,456,456,0,2,2
"",Chak No. 154/P,253010312,--,--,--,0,136,136,,,,
"",Chak No. 155/P,253010313,--,--,--,0,141,141,,,,
"",Chak No. 155/P,253010314,--,--,--,0,88,88,,,,
"",Total,Total,--,--,--,0,821,821,,,,
121,Govt. Boys High School Chak No. 158/P,Chak No. 158/P,253010503,--,--,--,648,480,"1,128",2,2,4
"",Chak No. 158/P,253010504,--,--,--,272,230,502,,,,
"",Total,Total,--,--,--,920,710,"1,630",,,,
122,Govt. Girls Primary School Chak No. 157/P,Chak No. 157/P,253010315,--,--,--,270,164,434,1,1,2
Bontra,253010304,--,--,--,288,206,494,,,,,
Total,Total,--,--,--,558,370,928,,,,,
"Sr.No.",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
